archive_name,archive_sha256,at_csv_data_rows,at_csv_member,at_meta_member,cell,charge_discharge_disagreement_at_percent,charge_discharge_disagreement_et_percent,elapsed_seconds,endpoint_extractor_sha256,error,et_csv_data_rows,et_csv_member,et_meta_member,file_id,lab,mapping_method,metadata_conflict_flags,q_charge_at_Ah,q_charge_et_Ah,q_discharge_at_Ah,q_discharge_et_Ah,q_rel_charge_percent,q_rel_discharge_percent,q_rel_end_percent,q_rpt_at_Ah,q_rpt_et_Ah,sampling,serial,serial_internal,stage,status,tp,type
TP_z05_02.zip,f59d329601a4365d59a141fb201e360af1eaef1149b7c2cfc10ea8efa027531e,317348,TP_z05_02/TP_z05_02_25_AT_T23.csv,TP_z05_02/TP_z05_02_25_AT_T23_meta.txt,2,0.2882651156097633,0.29609192884857294,86.485,016be2e1a7941aa42ad0ab8e403c0b8816265abbb240ed43573880a1658e1ae4,,318004,TP_z05_02/TP_z05_02_01_ET_T23.csv,TP_z05_02/TP_z05_02_01_ET_T23_meta.txt,47632648,INT,exact-archive-serial-plus-internal-serial,testpoint_format_variant,4.740759884120794,4.836626086207205,4.754445566605755,4.850968178566,98.01791165209575,98.01024025705362,98.0140702759793,4.747602725363274,4.8437971323866025,cLH,TP_z05_02,INT161,2,extracted-stage2,5,z
TP_z14_01.zip,a4ff9b6b3c37f63e134500932f19933e3750a015cc9e8e89d9aea3151b36e69f,603638,TP_z14_01/TP_z14_01_33_AT_T23.csv,TP_z14_01/TP_z14_01_33_AT_T23_meta.txt,1,0.2732181973853037,0.41664604638581254,91.573,016be2e1a7941aa42ad0ab8e403c0b8816265abbb240ed43573880a1658e1ae4,,608930,TP_z14_01/TP_z14_01_01_ET_T23.csv,TP_z14_01/TP_z14_01_01_ET_T23_meta.txt,47632654,HM,exact-archive-serial-plus-internal-serial,,4.426214461984438,4.861313159396133,4.438324228392624,4.881609911284333,91.04977023398052,90.91927272052176,90.98438554906855,4.432269345188531,4.871461535340233,cLH,TP_z14_01,TP_z14_01,2,extracted-stage2,14,z
TP_z06_01.zip,936f4a385695bca3cb9ddfa44b2dab84bb5e9b15ec0ee8d1a3ed1cf9e32dab20,317511,TP_z06_01/TP_z06_01_25_AT_T23.csv,TP_z06_01/TP_z06_01_25_AT_T23_meta.txt,1,0.2507787014843927,0.3367457459653564,62.283,016be2e1a7941aa42ad0ab8e403c0b8816265abbb240ed43573880a1658e1ae4,,318119,TP_z06_01/TP_z06_01_01_ET_T23.csv,TP_z06_01/TP_z06_01_01_ET_T23_meta.txt,47632657,INT,exact-archive-serial-plus-internal-serial,testpoint_format_variant,4.719405369817453,4.857375200425438,4.731255492113075,4.873759791985984,97.15958053650249,97.07609102715256,97.11776549498475,4.725330430965264,4.865567496205712,cLH,TP_z06_01,INT018,2,extracted-stage2,6,z
TP_z05_03.zip,4040d2b48ac58a7b051936b5ee604d65160f55be0f601f013e408c89a099e0cb,317521,TP_z05_03/TP_z05_03_25_AT_T23.csv,TP_z05_03/TP_z05_03_25_AT_T23_meta.txt,3,0.28589429227736873,0.3187810578259899,50.946,016be2e1a7941aa42ad0ab8e403c0b8816265abbb240ed43573880a1658e1ae4,,317938,TP_z05_03/TP_z05_03_01_ET_T23.csv,TP_z05_03/TP_z05_03_01_ET_T23_meta.txt,47632660,INT,exact-archive-serial-plus-internal-serial,testpoint_format_variant,4.746027606000081,4.835553898796982,4.759615651759172,4.8509933376705945,98.14858246499591,98.11630980397716,98.132420414704,4.752821628879627,4.843273618233788,cLH,TP_z05_03,INT200,2,extracted-stage2,5,z
TP_z05_01.zip,54f238c4b093dce7d3e18c9bd9c63b5e9ff6aeadbd1b2792c726180a5911f989,317704,TP_z05_01/TP_z05_01_25_AT_T23.csv,TP_z05_01/TP_z05_01_25_AT_T23_meta.txt,1,0.25984443559381804,0.3062279049458822,43.659,016be2e1a7941aa42ad0ab8e403c0b8816265abbb240ed43573880a1658e1ae4,,318401,TP_z05_01/TP_z05_01_01_ET_T23.csv,TP_z05_01/TP_z05_01_01_ET_T23_meta.txt,47632663,INT,exact-archive-serial-plus-internal-serial,testpoint_format_variant,4.7554741462872405,4.848240682474431,4.767847056401697,4.863110115519753,98.0865938334595,98.04110832666444,98.06381625773334,4.7616606013444684,4.855675398997092,cLH,TP_z05_01,INT073,2,extracted-stage2,5,z
TP_z24_02.zip,4cf9a34a81d21a6110aa8de558309e317929e6b9c7c2734a9a44b34b27559315,601850,TP_z24_02/TP_z24_02_33_AT_T23.csv,TP_z24_02/TP_z24_02_33_AT_T23_meta.txt,2,0.20115292621692168,0.35102977912873995,31.18,016be2e1a7941aa42ad0ab8e403c0b8816265abbb240ed43573880a1658e1ae4,,609209,TP_z24_02/TP_z24_02_01_ET_T23.csv,TP_z24_02/TP_z24_02_01_ET_T23_meta.txt,47632666,HM,exact-archive-serial-plus-internal-serial,,4.37547734165553,4.8442331181714815,4.384287603413895,4.861267717244431,90.32342653458242,90.18815375794799,90.25567143433295,4.379882472534712,4.852750417707956,pi,TP_z24_02,TP_z24_02,2,extracted-stage2,24,z
TP_z22_03.zip,60a5718a5c1e7c010c289b4e85080d56a6dea9651ada451372949070af9fd7ec,602200,TP_z22_03/TP_z22_03_33_AT_T23.csv,TP_z22_03/TP_z22_03_33_AT_T23_meta.txt,3,0.2009596138569298,0.3071509960209443,92.573,016be2e1a7941aa42ad0ab8e403c0b8816265abbb240ed43573880a1658e1ae4,,609046,TP_z22_03/TP_z22_03_01_ET_T23.csv,TP_z22_03/TP_z22_03_01_ET_T23_meta.txt,47632669,HM,exact-archive-serial-plus-internal-serial,,4.385939872608218,4.862461162255467,4.39476270560577,4.877419232076687,90.19999803091046,90.10426408915819,90.15205754809544,4.390351289106994,4.869940197166077,pi,TP_z22_03,TP_z22_03,2,extracted-stage2,22,z
TP_z16_02.zip,171a47dbed5c77726c93078200df3f51da5c78e9e7c5bb8c496fbb99ddb37cd5,599946,TP_z16_02/TP_z16_02_33_AT_T23.csv,TP_z16_02/TP_z16_02_33_AT_T23_meta.txt,2,0.2294311860305721,0.37168048309000473,54.493,016be2e1a7941aa42ad0ab8e403c0b8816265abbb240ed43573880a1658e1ae4,,609408,TP_z16_02/TP_z16_02_01_ET_T23.csv,TP_z16_02/TP_z16_02_01_ET_T23_meta.txt,47632672,HM,exact-archive-serial-plus-internal-serial,,4.173359040648668,4.876537135221229,4.182945024411062,4.8946960185160595,85.58038060463451,85.45872937946447,85.51944195358413,4.178152032529865,4.885616576868644,pi,TP_z16_02,TP_z16_02,2,extracted-stage2,16,z
TP_z07_02.zip,fd6e05861d4da0043a56041656bf27340decfc2c9bd47255c31b05cdcfce195c,316036,TP_z07_02/TP_z07_02_25_AT_T23.csv,TP_z07_02/TP_z07_02_25_AT_T23_meta.txt,2,0.21856473621493006,0.3258387827264701,60.704,016be2e1a7941aa42ad0ab8e403c0b8816265abbb240ed43573880a1658e1ae4,,318570,TP_z07_02/TP_z07_02_01_ET_T23.csv,TP_z07_02/TP_z07_02_01_ET_T23_meta.txt,47632675,INT,exact-archive-serial-plus-internal-serial,testpoint_format_variant,4.618426480506962,4.880041795512298,4.628531775466999,4.895968812494468,94.6390763446756,94.53760742215162,94.58825922713812,4.623479127986981,4.888005304003383,cLH,TP_z07_02,INT163,2,extracted-stage2,7,z
TP_z16_01.zip,f0471fc840f5c13c57e1a2e744714e5f9e664701f14253fc33f43ae61bc8551b,599949,TP_z16_01/TP_z16_01_33_AT_T23.csv,TP_z16_01/TP_z16_01_33_AT_T23_meta.txt,1,0.19844489352334707,0.28995244139964105,35.966,016be2e1a7941aa42ad0ab8e403c0b8816265abbb240ed43573880a1658e1ae4,,609126,TP_z16_01/TP_z16_01_01_ET_T23.csv,TP_z16_01/TP_z16_01_01_ET_T23_meta.txt,47632678,HM,exact-archive-serial-plus-internal-serial,,4.210456397330657,4.87399548341328,4.2188201317471155,4.888148270486968,86.38613662362395,86.30712282642826,86.34657244941761,4.214638264538886,4.881071876950124,pi,TP_z16_01,TP_z16_01,2,extracted-stage2,16,z
TP_z11_01.zip,169bae49c5472c90bbe69eb3dfdb916d80f69a00f5c0276fa5cb98d8a3211ee1,315723,TP_z11_01/TP_z11_01_25_AT_T23.csv,TP_z11_01/TP_z11_01_25_AT_T23_meta.txt,1,0.2514227501989036,0.33314536696160263,41.067,016be2e1a7941aa42ad0ab8e403c0b8816265abbb240ed43573880a1658e1ae4,,318787,TP_z11_01/TP_z11_01_01_ET_T23.csv,TP_z11_01/TP_z11_01_01_ET_T23_meta.txt,47632681,INT,exact-archive-serial-plus-internal-serial,testpoint_format_variant,4.561928387623922,4.8501637165025295,4.573412550337056,4.8663487720955345,94.05720413317398,93.9803693595037,94.01872275346669,4.56767046898049,4.858256244299032,cLH,TP_z11_01,INT107,2,extracted-stage2,11,z
TP_z16_03.zip,86e4f2e7efb36c326f315df952cec149e2b64afe85df885c86b228540bc0e766,599426,TP_z16_03/TP_z16_03_33_AT_T23.csv,TP_z16_03/TP_z16_03_33_AT_T23_meta.txt,3,0.2533739249577834,0.3100199261288883,43.923,016be2e1a7941aa42ad0ab8e403c0b8816265abbb240ed43573880a1658e1ae4,,608701,TP_z16_03/TP_z16_03_01_ET_T23.csv,TP_z16_03/TP_z16_03_01_ET_T23_meta.txt,47632684,HM,exact-archive-serial-plus-internal-serial,,4.147339692895487,4.861099876711806,4.15786129976085,4.87619365181385,85.31689942772525,85.26858440526057,85.2927044699437,4.152600496328169,4.868646764262827,pi,TP_z16_03,TP_z16_03,2,extracted-stage2,16,z
TP_z19_01.zip,7e1c227f0087714e3148216cb80c467d638445558ed3c946d5409e59f26ca9f7,600139,TP_z19_01/TP_z19_01_33_AT_T23.csv,TP_z19_01/TP_z19_01_33_AT_T23_meta.txt,1,0.23915161398189633,0.3296624908244302,56.143,016be2e1a7941aa42ad0ab8e403c0b8816265abbb240ed43573880a1658e1ae4,,609210,TP_z19_01/TP_z19_01_01_ET_T23.csv,TP_z19_01/TP_z19_01_01_ET_T23_meta.txt,47632735,HM,exact-archive-serial-plus-internal-serial,,4.2044034466603195,4.862411110875603,4.214470382981664,4.878467121780577,86.46746132297332,86.38923411342857,86.4282832467591,4.209436914820992,4.87043911632809,pi,TP_z19_01,TP_z19_01,2,extracted-stage2,19,z
TP_z09_03.zip,f260a6b99a3d75c4f8717d743e230ab628c8c34edb7b20ac10fb1321a3f587c0,316589,TP_z09_03/TP_z09_03_25_AT_T23.csv,TP_z09_03/TP_z09_03_25_AT_T23_meta.txt,3,0.20410431772030752,0.2954079951753458,38.922,016be2e1a7941aa42ad0ab8e403c0b8816265abbb240ed43573880a1658e1ae4,,318667,TP_z09_03/TP_z09_03_01_ET_T23.csv,TP_z09_03/TP_z09_03_01_ET_T23_meta.txt,47632741,INT,exact-archive-serial-plus-internal-serial,testpoint_format_variant,4.6475644567110805,4.86128376138611,4.657060026870406,4.875665624872703,95.60364473325681,95.5163947895216,95.55995532556182,4.652312241790743,4.868474693129406,cLH,TP_z09_03,INT020,2,extracted-stage2,9,z
TP_z07_03.zip,1070cd98a4e96ca89d3007d126312b22de6af3cc0f342d7a19aa998a8f18659b,316341,TP_z07_03/TP_z07_03_25_AT_T23.csv,TP_z07_03/TP_z07_03_25_AT_T23_meta.txt,3,0.2010651643074545,0.3421955769461694,42.262,016be2e1a7941aa42ad0ab8e403c0b8816265abbb240ed43573880a1658e1ae4,,318646,TP_z07_03/TP_z07_03_01_ET_T23.csv,TP_z07_03/TP_z07_03_01_ET_T23_meta.txt,47632744,INT,exact-archive-serial-plus-internal-serial,testpoint_format_variant,4.608999830092567,4.848542160128372,4.618276248997329,4.865162093284778,95.05949784234808,94.92543435236789,94.99235140752475,4.6136380395449486,4.856852126706575,cLH,TP_z07_03,INT078,2,extracted-stage2,7,z
TP_z24_01.zip,68e058ff14bfad88771a8729d7886e06c8311cb5ea64e6dc146d598a3380b2e5,603332,TP_z24_01/TP_z24_01_33_AT_T23.csv,TP_z24_01/TP_z24_01_33_AT_T23_meta.txt,1,0.2040414037595666,0.38147402386052287,48.998,016be2e1a7941aa42ad0ab8e403c0b8816265abbb240ed43573880a1658e1ae4,,609637,TP_z24_01/TP_z24_01_01_ET_T23.csv,TP_z24_01/TP_z24_01_01_ET_T23_meta.txt,47632747,HM,exact-archive-serial-plus-internal-serial,,4.382685266971696,4.866649196651084,4.391636892023496,4.88524967716947,90.05549999345709,89.89585348210954,89.9755244852906,4.387161079497596,4.875949436910277,pi,TP_z24_01,TP_z24_01,2,extracted-stage2,24,z
TP_z04_01.zip,3199e745b429ae91efe73a87c04b655459dbcce72917008c39be940941c35c9a,317639,TP_z04_01/TP_z04_01_25_AT_T23.csv,TP_z04_01/TP_z04_01_25_AT_T23_meta.txt,1,0.20332630790328743,0.2926798269304032,39.061,016be2e1a7941aa42ad0ab8e403c0b8816265abbb240ed43573880a1658e1ae4,,318798,TP_z04_01/TP_z04_01_01_ET_T23.csv,TP_z04_01/TP_z04_01_01_ET_T23_meta.txt,47632750,INT,exact-archive-serial-plus-internal-serial,testpoint_format_variant,4.592356503527033,4.860807579324051,4.601703474877285,4.875055032244912,94.47723302319346,94.3928518640383,94.43498070195824,4.597029989202159,4.867931305784482,cLH,TP_z04_01,INT059,2,extracted-stage2,4,z
TP_z07_01.zip,00c00a72056d7f4da0bcda2b6ec0c5cf00c39dd814659901d10f209e92d31cc7,316103,TP_z07_01/TP_z07_01_25_AT_T23.csv,TP_z07_01/TP_z07_01_25_AT_T23_meta.txt,1,0.18841491171991945,0.31957251893241523,39.733,016be2e1a7941aa42ad0ab8e403c0b8816265abbb240ed43573880a1658e1ae4,,318625,TP_z07_01/TP_z07_01_01_ET_T23.csv,TP_z07_01/TP_z07_01_01_ET_T23_meta.txt,47632753,INT,exact-archive-serial-plus-internal-serial,testpoint_format_variant,4.606164460255388,4.85809437749085,4.614851344649634,4.8736443587985905,94.8142234864202,94.68994873042496,94.75198682143055,4.610507902452511,4.86586936814472,cLH,TP_z07_01,INT065,2,extracted-stage2,7,z
TP_z11_03.zip,adaafced40b684caa34010d9ad6b1a71b501da49f511d32fa060fed7df7f778d,315642,TP_z11_03/TP_z11_03_25_AT_T23.csv,TP_z11_03/TP_z11_03_25_AT_T23_meta.txt,3,0.2380994193754766,0.28812378531601257,38.442,016be2e1a7941aa42ad0ab8e403c0b8816265abbb240ed43573880a1658e1ae4,,318506,TP_z11_03/TP_z11_03_01_ET_T23.csv,TP_z11_03/TP_z11_03_01_ET_T23_meta.txt,47632756,INT,exact-archive-serial-plus-internal-serial,testpoint_format_variant,4.553324964770284,4.845763978851181,4.564179327160595,4.859745920103726,93.96505865004536,93.9180648988163,93.94152792438709,4.558752145965439,4.852754949477454,cLH,TP_z11_03,INT011,2,extracted-stage2,11,z
TP_z11_02.zip,fef75a70ce3611d7e9ddcfa96989c985a9697b85a94bac053115c886ff66ae07,315669,TP_z11_02/TP_z11_02_25_AT_T23.csv,TP_z11_02/TP_z11_02_25_AT_T23_meta.txt,2,0.23918493391879994,0.29660773112592614,35.568,016be2e1a7941aa42ad0ab8e403c0b8816265abbb240ed43573880a1658e1ae4,,318660,TP_z11_02/TP_z11_02_01_ET_T23.csv,TP_z11_02/TP_z11_02_01_ET_T23_meta.txt,47632774,INT,exact-archive-serial-plus-internal-serial,testpoint_format_variant,4.558969916510299,4.85148863483434,4.569887342111087,4.8658998976598005,93.97053687349246,93.91659175538983,93.94352431309342,4.564428629310693,4.8586942662470705,cLH,TP_z11_02,INT044,2,extracted-stage2,11,z
TP_z09_01.zip,327e8f83b15f68d0f82a263868dac24fcfb97b342b17a5cfa8e074e8a7ce86c5,316694,TP_z09_01/TP_z09_01_25_AT_T23.csv,TP_z09_01/TP_z09_01_25_AT_T23_meta.txt,1,0.20378631964028912,0.2932627088254864,34.18,016be2e1a7941aa42ad0ab8e403c0b8816265abbb240ed43573880a1658e1ae4,,318549,TP_z09_01/TP_z09_01_01_ET_T23.csv,TP_z09_01/TP_z09_01_01_ET_T23_meta.txt,47632780,INT,exact-archive-serial-plus-internal-serial,testpoint_format_variant,4.638451263136008,4.844011875018628,4.647913433557892,4.858238416028906,95.75639744108122,95.6707562606009,95.71351406242961,4.64318234834695,4.851125145523767,cLH,TP_z09_01,INT031,2,extracted-stage2,9,z
TP_z06_02.zip,c226c3bd65cbe42819506022908059909b226b75b75610956eb5981dded65e3c,317297,TP_z06_02/TP_z06_02_25_AT_T23.csv,TP_z06_02/TP_z06_02_25_AT_T23_meta.txt,2,0.24245304965916348,0.30020517070460356,40.868,016be2e1a7941aa42ad0ab8e403c0b8816265abbb240ed43573880a1658e1ae4,,318186,TP_z06_02/TP_z06_02_01_ET_T23.csv,TP_z06_02/TP_z06_02_01_ET_T23_meta.txt,47632783,INT,exact-archive-serial-plus-internal-serial,testpoint_format_variant,4.719032822653301,4.858553104541831,4.730488148539721,4.873160658499241,97.1283573754066,97.07227977984502,97.10027649066544,4.724760485596511,4.865856881520536,cLH,TP_z06_02,INT007,2,extracted-stage2,6,z
TP_z24_03.zip,045dc71fee272b0fc41385d578ea0be502ce7b7ae5da8703edaa03900e244247,603173,TP_z24_03/TP_z24_03_33_AT_T23.csv,TP_z24_03/TP_z24_03_33_AT_T23_meta.txt,3,0.18390901985431743,0.39340838643394105,40.528,016be2e1a7941aa42ad0ab8e403c0b8816265abbb240ed43573880a1658e1ae4,,609761,TP_z24_03/TP_z24_03_01_ET_T23.csv,TP_z24_03/TP_z24_03_01_ET_T23_meta.txt,47632786,HM,exact-archive-serial-plus-internal-serial,,4.386324242899129,4.8545797580900425,4.394398513477818,4.873715723230337,90.35435529902303,90.16526123040218,90.25962228673156,4.390361378188474,4.86414774066019,pi,TP_z24_03,TP_z24_03,2,extracted-stage2,24,z
TP_z19_03.zip,f30e0b47874e9444e01a9c3ab6144ed7a7e1c16cea5e3a89c7ea9d23cc7d77b4,600833,TP_z19_03/TP_z19_03_33_AT_T23.csv,TP_z19_03/TP_z19_03_33_AT_T23_meta.txt,3,0.21178478756145674,0.33876408141407843,25.416,016be2e1a7941aa42ad0ab8e403c0b8816265abbb240ed43573880a1658e1ae4,,609221,TP_z19_03/TP_z19_03_01_ET_T23.csv,TP_z19_03/TP_z19_03_01_ET_T23_meta.txt,47632789,HM,exact-archive-serial-plus-internal-serial,,4.199976045564362,4.878268937882054,4.208880384928196,4.894822800108033,86.09562324351518,85.98636879838229,86.04090349224438,4.2044282152462795,4.886545868995043,pi,TP_z19_03,TP_z19_03,2,extracted-stage2,19,z
TP_z09_02.zip,b782ea5c17314bcb42f831ca087312a4deb4a26835175f47d8b3bfaa92cc862c,316734,TP_z09_02/TP_z09_02_25_AT_T23.csv,TP_z09_02/TP_z09_02_25_AT_T23_meta.txt,2,0.20808280228442844,0.2988044050368501,143.376,016be2e1a7941aa42ad0ab8e403c0b8816265abbb240ed43573880a1658e1ae4,,318814,TP_z09_02/TP_z09_02_01_ET_T23.csv,TP_z09_02/TP_z09_02_01_ET_T23_meta.txt,47632792,INT,exact-archive-serial-plus-internal-serial,testpoint_format_variant,4.647833359757906,4.868721382189625,4.65751477433778,4.883291103633316,95.46312049730851,95.37655395707309,95.4197725610319,4.652674067047842,4.876006242911471,cLH,TP_z09_02,INT088,2,extracted-stage2,9,z
TP_z22_02.zip,d71af8ab185238151db72f071926b6c5c8c4557d9e69663793c4ed1ba0ca5027,602312,TP_z22_02/TP_z22_02_33_AT_T23.csv,TP_z22_02/TP_z22_02_33_AT_T23_meta.txt,2,0.20709933549812187,0.39181114200691036,28.046,016be2e1a7941aa42ad0ab8e403c0b8816265abbb240ed43573880a1658e1ae4,,609183,TP_z22_02/TP_z22_02_01_ET_T23.csv,TP_z22_02/TP_z22_02_01_ET_T23_meta.txt,47632795,HM,exact-archive-serial-plus-internal-serial,,4.387595173037914,4.856753608099726,4.396691272466359,4.875820262514285,90.34008160761161,90.17336644397027,90.2565607236443,4.392143222752137,4.866286935307006,pi,TP_z22_02,TP_z22_02,2,extracted-stage2,22,z
TP_z22_01.zip,0afa699373be28ec000d1aa6563a1475c62fb8ca73630e6a3bd2e21eefed4029,603097,TP_z22_01/TP_z22_01_33_AT_T23.csv,TP_z22_01/TP_z22_01_33_AT_T23_meta.txt,1,0.19337616071246022,0.3349810727163112,159.889,016be2e1a7941aa42ad0ab8e403c0b8816265abbb240ed43573880a1658e1ae4,,609303,TP_z22_01/TP_z22_01_01_ET_T23.csv,TP_z22_01/TP_z22_01_01_ET_T23_meta.txt,47632798,HM,exact-archive-serial-plus-internal-serial,,4.383094417399576,4.856829695607746,4.391578480181786,4.873126451345692,90.24599774135399,90.11829518540549,90.18203951853178,4.3873364487906805,4.864978073476719,pi,TP_z22_01,TP_z22_01,2,extracted-stage2,22,z
TP_z12_01.zip,6550e2fa3f9684c02245655937ebdb812c78a340a7545df8f64612dd4e5f309f,606763,TP_z12_01/TP_z12_01_33_AT_T23.csv,TP_z12_01/TP_z12_01_33_AT_T23_meta.txt,1,0.1890034959306637,0.34618888784911733,63.97,016be2e1a7941aa42ad0ab8e403c0b8816265abbb240ed43573880a1658e1ae4,,609446,TP_z12_01/TP_z12_01_01_ET_T23.csv,TP_z12_01/TP_z12_01_01_ET_T23_meta.txt,47632804,HM,exact-archive-serial-plus-internal-serial,,4.551848989950385,4.840151243813541,4.560460281491905,4.856936363684617,94.04352799446815,93.8958211515912,93.96954673686052,4.556154635721145,4.848543803749079,cLH,TP_z12_01,TP_z12_01,2,extracted-stage2,12,z
TP_z06_03.zip,0f2407f9e2dba9ca92e9b144fa10cda124cb28614d6f1abd5545dbdd9a56e31d,317064,TP_z06_03/TP_z06_03_25_AT_T23.csv,TP_z06_03/TP_z06_03_25_AT_T23_meta.txt,3,0.21914883107959043,0.3262237727166055,158.265,016be2e1a7941aa42ad0ab8e403c0b8816265abbb240ed43573880a1658e1ae4,,317981,TP_z06_03/TP_z06_03_01_ET_T23.csv,TP_z06_03/TP_z06_03_01_ET_T23_meta.txt,47632807,INT,archive-serial-plus-validated-lab-date-envelope,archive_internal_serial_conflicts_with_experiments_meta;validated_lab_date_envelope_required_after_both_twin_internal_serials_conflicted,4.723316988512957,4.846807445079945,4.7336794370739135,4.862644715654376,97.45212786011656,97.34783669953754,97.39989722418737,4.728498212793435,4.854726080367161,cLH,TP_z06_03,INT153,2,extracted-stage2,6,z
TP_z04_02.zip,e30313a52341ae99d635168a62ce18bcbb8b4629bf59c2e49e11e5982c281617,317403,TP_z04_02/TP_z04_02_25_AT_T23.csv,TP_z04_02/TP_z04_02_25_AT_T23_meta.txt,2,0.20849161302223743,0.29372535451188947,167.963,016be2e1a7941aa42ad0ab8e403c0b8816265abbb240ed43573880a1658e1ae4,,318466,TP_z04_02/TP_z04_02_01_ET_T23.csv,TP_z04_02/TP_z04_02_01_ET_T23_meta.txt,47632810,INT,exact-archive-serial-plus-internal-serial,testpoint_format_variant,4.590531905433096,4.871685231967333,4.600112767095545,4.886015652725219,94.2288281539754,94.14854748837716,94.18862887000888,4.595322336264321,4.878850442346276,cLH,TP_z04_02,INT037,2,extracted-stage2,4,z
TP_z12_02.zip,17e0e14f401b5c7b4aae3dd8e0a886c339359cb5eb99c39ba4deec68189fd96a,606961,TP_z12_02/TP_z12_02_33_AT_T23.csv,TP_z12_02/TP_z12_02_33_AT_T23_meta.txt,2,0.18872198058848474,0.33352065245548906,101.189,016be2e1a7941aa42ad0ab8e403c0b8816265abbb240ed43573880a1658e1ae4,,609578,TP_z12_02/TP_z12_02_01_ET_T23.csv,TP_z12_02/TP_z12_02_01_ET_T23_meta.txt,47632831,HM,exact-archive-serial-plus-internal-serial,,4.5731734764713465,4.868633287450834,4.581812211627933,4.884898308559066,93.93136033183991,93.7954471559811,93.8632904192828,4.57749284404964,4.87676579800495,cLH,TP_z12_02,TP_z12_02,2,extracted-stage2,12,z
TP_z12_03.zip,13f591eb29f41a51cd3e74e1ebf91ae670c120be605300f9344d9587c2e19714,606684,TP_z12_03/TP_z12_03_33_AT_T23.csv,TP_z12_03/TP_z12_03_33_AT_T23_meta.txt,3,0.17476891517156828,0.3248800928019519,146.024,016be2e1a7941aa42ad0ab8e403c0b8816265abbb240ed43573880a1658e1ae4,,609249,TP_z12_03/TP_z12_03_01_ET_T23.csv,TP_z12_03/TP_z12_03_01_ET_T23_meta.txt,47632834,HM,exact-archive-serial-plus-internal-serial,,4.566634109967297,4.872629871917427,4.574622147164118,4.888485832797419,93.72011070010295,93.57953165113923,93.6497069972849,4.5706281285657075,4.880557852357423,cLH,TP_z12_03,TP_z12_03,2,extracted-stage2,12,z
TP_z04_03.zip,5d1e05a9edc990e5d0d6d6cbe04d6320f8aa7d279b0905ff6d9100113e1b00d5,317452,TP_z04_03/TP_z04_03_25_AT_T23.csv,TP_z04_03/TP_z04_03_25_AT_T23_meta.txt,3,0.22070979182739267,0.2897545364376546,130.16,016be2e1a7941aa42ad0ab8e403c0b8816265abbb240ed43573880a1658e1ae4,,318399,TP_z04_03/TP_z04_03_01_ET_T23.csv,TP_z04_03/TP_z04_03_01_ET_T23_meta.txt,47639014,INT,archive-serial-plus-validated-lab-date-envelope,archive_internal_serial_conflicts_with_experiments_meta;validated_lab_date_envelope_required_after_both_twin_internal_serials_conflicted,4.570493052583587,4.854242449261548,4.580591722662284,4.86832824408271,94.15461012415797,94.0896236450334,94.12206980927783,4.575542387622935,4.861285346672129,cLH,TP_z04_03,INT027,2,extracted-stage2,4,z
TP_z19_02.zip,502dba9db1b297f645b2d1b4774a92147e0c0a2e169cd83bf6bad58eb31d4c1b,600091,TP_z19_02/TP_z19_02_33_AT_T23.csv,TP_z19_02/TP_z19_02_33_AT_T23_meta.txt,2,0.3439563712335606,0.4081701537569295,120.618,016be2e1a7941aa42ad0ab8e403c0b8816265abbb240ed43573880a1658e1ae4,,609092,TP_z19_02/TP_z19_02_01_ET_T23.csv,TP_z19_02/TP_z19_02_01_ET_T23_meta.txt,47639017,HM,exact-archive-serial-plus-internal-serial,,4.114372572446946,4.869560630415671,4.128548598718939,4.889477370622688,84.4916592012068,84.43742113470825,84.46448482205767,4.121460585582943,4.8795190005191795,pi,TP_z19_02,TP_z19_02,2,extracted-stage2,19,z
