file_id,serial_internal,serial,condition_group,lab,type,tp,cell,sampling,source_prediction,source_prediction_center,source_prediction_centered,source_uncertainty_normalized,source_distance,provenance_compatibility,wrong_property_mass_prediction
47632834,TP_z12_03,TP_z12_03,z|23|0.8|0.25|0.2|1.4,HM,z,12,3,cLH,90.1072012656502,91.5645794158821,-1.4573781502318894,0.9533208462311606,0.4343319824658965,1.0,68.3178431666665
47632780,INT031,TP_z09_01,z|35|0.63|0.4|0.5|0.2,INT,z,9,1,cLH,93.81845362978534,91.5645794158821,2.253874213903245,0.3946129293111709,0.47650879217224035,1.0,68.2196260000001
47632792,INT088,TP_z09_02,z|35|0.63|0.4|0.5|0.2,INT,z,9,2,cLH,93.81287185841973,91.5645794158821,2.2482924425376325,0.39553287556153505,0.47650879217224035,1.0,68.22518466666675
47632741,INT020,TP_z09_03,z|35|0.63|0.4|0.5|0.2,INT,z,9,3,cLH,93.81845362978534,91.5645794158821,2.253874213903245,0.3946129293111709,0.47650879217224035,1.0,68.22665200000013
47632615,INT191,TP_z08_01,z|35|0.74|0.15|0.5|1.3,INT,z,8,1,cLH,93.37992829971647,91.5645794158821,1.8153488838343748,0.39293197638286503,0.30258964593515175,1.0,68.24948316666661
47632618,INT061,TP_z08_02,z|35|0.74|0.15|0.5|1.3,INT,z,8,2,cLH,93.38342041609636,91.5645794158821,1.8188410002142632,0.39210338946774503,0.30258964593515175,1.0,68.24476816666663
47632633,INT060,TP_z08_03,z|35|0.74|0.15|0.5|1.3,INT,z,8,3,cLH,93.37992829971647,91.5645794158821,1.8153488838343748,0.39293197638286503,0.30258964593515175,1.0,68.24582049999994
47632681,INT107,TP_z11_01,z|35|0.8|0.1|0.7|0.8,INT,z,11,1,cLH,92.63682482546913,91.5645794158821,1.0722454095870404,0.4650534986575354,0.2660159070618096,1.0,68.31745966666651
47632774,INT044,TP_z11_02,z|35|0.8|0.1|0.7|0.8,INT,z,11,2,cLH,92.63682482546913,91.5645794158821,1.0722454095870404,0.4650534986575354,0.2660159070618096,1.0,68.31981533333315
47632756,INT011,TP_z11_03,z|35|0.8|0.1|0.7|0.8,INT,z,11,3,cLH,92.61794651821624,91.5645794158821,1.0533671023341498,0.46114330584296054,0.2660159070618096,1.0,68.3442219999998
47631232,INT149,TP_z10_01,z|35|0.8|0.5|0.9|1.1,INT,z,10,1,cLH,91.82729199063138,91.5645794158821,0.2627125747492869,0.5859695429626609,0.4621808207954015,1.0,68.27247583333333
47632315,INT005,TP_z10_02,z|35|0.8|0.5|0.9|1.1,INT,z,10,2,cLH,91.82214736911634,91.5645794158821,0.2575679532342434,0.5801436311368484,0.4621808207954015,1.0,68.2603215
47632330,INT054,TP_z10_03,z|35|0.8|0.5|0.9|1.1,INT,z,10,3,cLH,91.82729199063138,91.5645794158821,0.2627125747492869,0.5859695429626609,0.4621808207954015,1.0,68.27169983333333
47632654,TP_z14_01,TP_z14_01,z|45|0.41|0.05|1|1,HM,z,14,1,cLH,91.26922677202087,91.5645794158821,-0.2953526438612215,0.9830712214245206,0.3496439368314625,1.0,68.33807599999986
47632627,TP_z14_02,TP_z14_02,z|45|0.41|0.05|1|1,HM,z,14,2,cLH,91.41078217603997,91.5645794158821,-0.15379723984212035,0.8968057387497814,0.3496439368314625,1.0,68.3280093333332
47632645,TP_z14_03,TP_z14_03,z|45|0.41|0.05|1|1,HM,z,14,3,cLH,91.21191107241397,91.5645794158821,-0.3526683434681246,1.0124651235188196,0.3496439368314625,1.0,68.33659966666653
47632462,021,TP_z01_01,z|45|0.47|0.15|0.7|1.9,SIE,z,1,1,cLH,92.57355288942689,91.5645794158821,1.008973473544799,1.2795374122899206,0.3606937759374287,1.0,68.23570399999997
