file_id,archive_name,archive_bytes,archive_sha256,zip_entries,metadata_entries,numeric_csv_entries_present_but_not_opened,numeric_csv_entries_opened,mapping_evidence_entry,archive_internal_serial,archive_testpoint_raw,archive_lab_raw,measurement_start_date,serial_internal,serial,stage,lab,type,tp,cell,sampling,mapping_method,metadata_conflict_flags,candidate_stages,status,error,elapsed_seconds
47632555,TP_z03_03.zip,53922066,b60a7792694fe7ad6986b22dfda8226c4d6ebc216694cc6a08f6c580d048c686,74,37,36,False,TP_z03_03/TP_z03_03_01_ET_T10_meta.txt,010,,SIE,,010,TP_z03_03,2,SIE,z,3,3,pi,exact-archive-serial-plus-internal-serial,,,mapped-metadata-only,,17.752
47632558,TP_z18_03.zip,56833026,a4f615a6da114a0728956237f52115f603aa4d97a104470851784fc0d13521c9,71,35,35,False,TP_z18_03/TP_z18_03_01_ET_T10_meta.txt,HM039,,HM,,HM039,TP_z18_03,1,HM,z,18,3,cLH,exact-archive-serial-plus-internal-serial,,,mapped-metadata-only,,24.494
47632561,TP_z03_02.zip,51690927,d15f603b0b136289f944d71d08cb1603aa3d4dc91d60ee68ced045485b39de8c,74,37,36,False,TP_z03_02/TP_z03_02_01_ET_T10_meta.txt,075,,SIE,,075,TP_z03_02,2,SIE,z,3,2,pi,exact-archive-serial-plus-internal-serial,,,mapped-metadata-only,,42.057
47632588,TP_z13_03.zip,64567682,d5bb61223940f4f57435f4328a87825c57631f2f32f082c6cd83b06464b90463,73,36,36,False,TP_z13_03/TP_z13_03_01_ET_T10_meta.txt,TP_z13_03,,HM,,TP_z13_03,TP_z13_03,2,HM,z,13,3,cLH,exact-archive-serial-plus-internal-serial,,,mapped-metadata-only,,13.163
47632591,TP_z21_01.zip,63704775,ebe0777ee4a357f0fedbd79e6f41850a6660182696e58546dfa18afb5cd97ea7,75,37,37,False,TP_z21_01/TP_z21_01_01_ET_T10_meta.txt,TP_z21_01,,HM,,TP_z21_01,TP_z21_01,2,HM,z,21,1,pi,exact-archive-serial-plus-internal-serial,,,mapped-metadata-only,,17.542
47632597,TP_z13_01.zip,64382449,4e0c0c98a7822423892ce8fcd9149a8189657acc2d88913fdb814ae752d9dd41,73,36,36,False,TP_z13_01/TP_z13_01_01_ET_T10_meta.txt,TP_z13_01,,HM,,TP_z13_01,TP_z13_01,2,HM,z,13,1,cLH,exact-archive-serial-plus-internal-serial,,,mapped-metadata-only,,40.038
47632603,TP_z13_02.zip,64982585,38edf3c78086dd5d724ed13ff7fed6ab819ac428dfedd3a609f01c090e407289,73,36,36,False,TP_z13_02/TP_z13_02_01_ET_T10_meta.txt,TP_z13_02,,HM,,TP_z13_02,TP_z13_02,2,HM,z,13,2,cLH,exact-archive-serial-plus-internal-serial,,,mapped-metadata-only,,11.313
47632615,TP_z08_01.zip,71204133,ce4105e57a1bd1c248ad3efd8825b54b2bc354f6eb46a0b9868bd9edbf490ed2,59,29,29,False,TP_z08_01/TP_z08_01_01_ET_T10_meta.txt,INT191,TP_z08_01_MKII,INT,17.02.2023,INT191,TP_z08_01,2,INT,z,8,1,cLH,exact-archive-serial-plus-internal-serial,testpoint_format_variant,,mapped-metadata-only,,11.168
47632618,TP_z08_02.zip,71296220,d52e46845963c4ca0d8e5d8198e2d544b73d632dfbda4b39e9d3b1bd91deaa5d,59,29,29,False,TP_z08_02/TP_z08_02_01_ET_T10_meta.txt,INT061,TP_z08_02_MKII,INT,17.02.2023,INT061,TP_z08_02,2,INT,z,8,2,cLH,exact-archive-serial-plus-internal-serial,testpoint_format_variant,,mapped-metadata-only,,16.832
47632621,TP_z18_02.zip,67511827,165c93b6ef1169189a47e210139235ebd64991648b3d87ef5996dbf31a64316c,75,37,37,False,TP_z18_02/TP_z18_02_01_ET_T10_meta.txt,TP_z18_02,,HM,,TP_z18_02,TP_z18_02,2,HM,z,18,2,pi,exact-archive-serial-plus-internal-serial,,,mapped-metadata-only,,20.737
47632624,TP_z18_03.zip,67094255,159375bdcf35cbf11a16ec3f4d83dc0dcf107f2529a81638497311365b5dfb49,75,37,37,False,TP_z18_03/TP_z18_03_01_ET_T10_meta.txt,TP_z18_03,,HM,,TP_z18_03,TP_z18_03,2,HM,z,18,3,pi,exact-archive-serial-plus-internal-serial,,,mapped-metadata-only,,23.584
47632627,TP_z14_02.zip,69281717,c27fad8c9461622fffe0079c564a184c435a8f46030a6ce988390673f1eba2f0,73,36,36,False,TP_z14_02/TP_z14_02_01_ET_T10_meta.txt,TP_z14_02,,HM,,TP_z14_02,TP_z14_02,2,HM,z,14,2,cLH,exact-archive-serial-plus-internal-serial,,,mapped-metadata-only,,16.916
47632630,TP_z18_01.zip,66102797,f8e3e5719fbe0a0499e00387d8b7ba073254b78da1cee08cd3b74648d2f4abb8,75,37,37,False,TP_z18_01/TP_z18_01_01_ET_T10_meta.txt,TP_z18_01,,HM,,TP_z18_01,TP_z18_01,2,HM,z,18,1,pi,exact-archive-serial-plus-internal-serial,,,mapped-metadata-only,,19.369
47632633,TP_z08_03.zip,71357964,26c5fd7ba48051e1f54b9bd235054faf18a095836a737ed59afd6aefb8dac0b6,59,29,29,False,TP_z08_03/TP_z08_03_01_ET_T10_meta.txt,INT060,TP_z08_03_MKII,INT,17.02.2023,INT060,TP_z08_03,2,INT,z,8,3,cLH,exact-archive-serial-plus-internal-serial,testpoint_format_variant,,mapped-metadata-only,,46.604
47632636,TP_z21_03.zip,67105543,2b6fc4433a09c72a167081d7ce38293fde80c17b437908113d48b47eb47089c9,75,37,37,False,TP_z21_03/TP_z21_03_01_ET_T10_meta.txt,TP_z21_03,,HM,,TP_z21_03,TP_z21_03,2,HM,z,21,3,pi,exact-archive-serial-plus-internal-serial,,,mapped-metadata-only,,52.308
47632639,TP_z21_02.zip,67402271,275cefd9bef2241a199f5c972b6717b44782303ac2508a3358c3a935d6a3b1df,75,37,37,False,TP_z21_02/TP_z21_02_01_ET_T10_meta.txt,TP_z21_02,,HM,,TP_z21_02,TP_z21_02,2,HM,z,21,2,pi,exact-archive-serial-plus-internal-serial,,,mapped-metadata-only,,16.004
47632645,TP_z14_03.zip,71803585,fca81b180b093975e921e78bdcb6f8427b56ad83110a21d96a495268665fcd09,73,36,36,False,TP_z14_03/TP_z14_03_01_ET_T10_meta.txt,TP_z14_03,,HM,,TP_z14_03,TP_z14_03,2,HM,z,14,3,cLH,exact-archive-serial-plus-internal-serial,,,mapped-metadata-only,,17.242
47632648,TP_z05_02.zip,73900993,f59d329601a4365d59a141fb201e360af1eaef1149b7c2cfc10ea8efa027531e,59,29,29,False,TP_z05_02/TP_z05_02_01_ET_T10_meta.txt,INT161,TP_z05_02_MKII,INT,17.02.2023,INT161,TP_z05_02,2,INT,z,5,2,cLH,exact-archive-serial-plus-internal-serial,testpoint_format_variant,,mapped-metadata-only,,31.195
47632654,TP_z14_01.zip,69226654,a4ff9b6b3c37f63e134500932f19933e3750a015cc9e8e89d9aea3151b36e69f,73,36,36,False,TP_z14_01/TP_z14_01_01_ET_T10_meta.txt,TP_z14_01,,HM,,TP_z14_01,TP_z14_01,2,HM,z,14,1,cLH,exact-archive-serial-plus-internal-serial,,,mapped-metadata-only,,18.098
47632657,TP_z06_01.zip,74793852,936f4a385695bca3cb9ddfa44b2dab84bb5e9b15ec0ee8d1a3ed1cf9e32dab20,59,29,29,False,TP_z06_01/TP_z06_01_01_ET_T10_meta.txt,INT018,TP_z06_01_MKII,INT,17.02.2023,INT018,TP_z06_01,2,INT,z,6,1,cLH,exact-archive-serial-plus-internal-serial,testpoint_format_variant,,mapped-metadata-only,,11.374
47632660,TP_z05_03.zip,74822492,4040d2b48ac58a7b051936b5ee604d65160f55be0f601f013e408c89a099e0cb,59,29,29,False,TP_z05_03/TP_z05_03_01_ET_T10_meta.txt,INT200,TP_z05_03_MKII,INT,17.02.2023,INT200,TP_z05_03,2,INT,z,5,3,cLH,exact-archive-serial-plus-internal-serial,testpoint_format_variant,,mapped-metadata-only,,64.904
47632663,TP_z05_01.zip,74553029,54f238c4b093dce7d3e18c9bd9c63b5e9ff6aeadbd1b2792c726180a5911f989,59,29,29,False,TP_z05_01/TP_z05_01_01_ET_T10_meta.txt,INT073,TP_z05_01_MKII,INT,17.02.2023,INT073,TP_z05_01,2,INT,z,5,1,cLH,exact-archive-serial-plus-internal-serial,testpoint_format_variant,,mapped-metadata-only,,76.487
47632666,TP_z24_02.zip,70298369,4cf9a34a81d21a6110aa8de558309e317929e6b9c7c2734a9a44b34b27559315,73,36,36,False,TP_z24_02/TP_z24_02_01_ET_T10_meta.txt,TP_z24_02,,HM,,TP_z24_02,TP_z24_02,2,HM,z,24,2,pi,exact-archive-serial-plus-internal-serial,,,mapped-metadata-only,,43.868
47632669,TP_z22_03.zip,70740088,60a5718a5c1e7c010c289b4e85080d56a6dea9651ada451372949070af9fd7ec,73,36,36,False,TP_z22_03/TP_z22_03_01_ET_T10_meta.txt,TP_z22_03,,HM,,TP_z22_03,TP_z22_03,2,HM,z,22,3,pi,exact-archive-serial-plus-internal-serial,,,mapped-metadata-only,,10.034
47632672,TP_z16_02.zip,73270447,171a47dbed5c77726c93078200df3f51da5c78e9e7c5bb8c496fbb99ddb37cd5,73,36,36,False,TP_z16_02/TP_z16_02_01_ET_T10_meta.txt,TP_z16_02,,HM,,TP_z16_02,TP_z16_02,2,HM,z,16,2,pi,exact-archive-serial-plus-internal-serial,,,mapped-metadata-only,,30.106
47632675,TP_z07_02.zip,77330336,fd6e05861d4da0043a56041656bf27340decfc2c9bd47255c31b05cdcfce195c,59,29,29,False,TP_z07_02/TP_z07_02_01_ET_T10_meta.txt,INT163,TP_z07_02_MKII,INT,17.02.2023,INT163,TP_z07_02,2,INT,z,7,2,cLH,exact-archive-serial-plus-internal-serial,testpoint_format_variant,,mapped-metadata-only,,61.542
47632678,TP_z16_01.zip,73361099,f0471fc840f5c13c57e1a2e744714e5f9e664701f14253fc33f43ae61bc8551b,73,36,36,False,TP_z16_01/TP_z16_01_01_ET_T10_meta.txt,TP_z16_01,,HM,,TP_z16_01,TP_z16_01,2,HM,z,16,1,pi,exact-archive-serial-plus-internal-serial,,,mapped-metadata-only,,11.524
47632681,TP_z11_01.zip,75856982,169bae49c5472c90bbe69eb3dfdb916d80f69a00f5c0276fa5cb98d8a3211ee1,59,29,29,False,TP_z11_01/TP_z11_01_01_ET_T10_meta.txt,INT107,TP_z11_01_MKII,INT,17.02.2023,INT107,TP_z11_01,2,INT,z,11,1,cLH,exact-archive-serial-plus-internal-serial,testpoint_format_variant,,mapped-metadata-only,,60.111
47632684,TP_z16_03.zip,73607160,86e4f2e7efb36c326f315df952cec149e2b64afe85df885c86b228540bc0e766,73,36,36,False,TP_z16_03/TP_z16_03_01_ET_T10_meta.txt,TP_z16_03,,HM,,TP_z16_03,TP_z16_03,2,HM,z,16,3,pi,exact-archive-serial-plus-internal-serial,,,mapped-metadata-only,,71.838
47632735,TP_z19_01.zip,73833736,7e1c227f0087714e3148216cb80c467d638445558ed3c946d5409e59f26ca9f7,73,36,36,False,TP_z19_01/TP_z19_01_01_ET_T10_meta.txt,TP_z19_01,,HM,,TP_z19_01,TP_z19_01,2,HM,z,19,1,pi,exact-archive-serial-plus-internal-serial,,,mapped-metadata-only,,22.412
47632741,TP_z09_03.zip,76713986,f260a6b99a3d75c4f8717d743e230ab628c8c34edb7b20ac10fb1321a3f587c0,59,29,29,False,TP_z09_03/TP_z09_03_01_ET_T10_meta.txt,INT020,TP_z09_03_MKII,INT,17.02.2023,INT020,TP_z09_03,2,INT,z,9,3,cLH,exact-archive-serial-plus-internal-serial,testpoint_format_variant,,mapped-metadata-only,,14.454
47632744,TP_z07_03.zip,76582518,1070cd98a4e96ca89d3007d126312b22de6af3cc0f342d7a19aa998a8f18659b,59,29,29,False,TP_z07_03/TP_z07_03_01_ET_T10_meta.txt,INT078,TP_z07_03_MKII,INT,17.02.2023,INT078,TP_z07_03,2,INT,z,7,3,cLH,exact-archive-serial-plus-internal-serial,testpoint_format_variant,,mapped-metadata-only,,21.976
47632747,TP_z24_01.zip,71181417,68e058ff14bfad88771a8729d7886e06c8311cb5ea64e6dc146d598a3380b2e5,73,36,36,False,TP_z24_01/TP_z24_01_01_ET_T10_meta.txt,TP_z24_01,,HM,,TP_z24_01,TP_z24_01,2,HM,z,24,1,pi,exact-archive-serial-plus-internal-serial,,,mapped-metadata-only,,37.432
47632750,TP_z04_01.zip,78894550,3199e745b429ae91efe73a87c04b655459dbcce72917008c39be940941c35c9a,59,29,29,False,TP_z04_01/TP_z04_01_01_ET_T10_meta.txt,INT059,TP_z04_01_MKII,INT,17.02.2023,INT059,TP_z04_01,2,INT,z,4,1,cLH,exact-archive-serial-plus-internal-serial,testpoint_format_variant,,mapped-metadata-only,,9.245
47632753,TP_z07_01.zip,77579130,00c00a72056d7f4da0bcda2b6ec0c5cf00c39dd814659901d10f209e92d31cc7,59,29,29,False,TP_z07_01/TP_z07_01_01_ET_T10_meta.txt,INT065,TP_z07_01_MKII,INT,17.02.2023,INT065,TP_z07_01,2,INT,z,7,1,cLH,exact-archive-serial-plus-internal-serial,testpoint_format_variant,,mapped-metadata-only,,25.388
47632756,TP_z11_03.zip,77463092,adaafced40b684caa34010d9ad6b1a71b501da49f511d32fa060fed7df7f778d,59,29,29,False,TP_z11_03/TP_z11_03_01_ET_T10_meta.txt,INT011,TP_z11_03_MKII,INT,17.02.2023,INT011,TP_z11_03,2,INT,z,11,3,cLH,exact-archive-serial-plus-internal-serial,testpoint_format_variant,,mapped-metadata-only,,29.166
47632774,TP_z11_02.zip,76334548,fef75a70ce3611d7e9ddcfa96989c985a9697b85a94bac053115c886ff66ae07,59,29,29,False,TP_z11_02/TP_z11_02_01_ET_T10_meta.txt,INT044,TP_z11_02_MKII,INT,17.02.2023,INT044,TP_z11_02,2,INT,z,11,2,cLH,exact-archive-serial-plus-internal-serial,testpoint_format_variant,,mapped-metadata-only,,8.87
47632780,TP_z09_01.zip,76696625,327e8f83b15f68d0f82a263868dac24fcfb97b342b17a5cfa8e074e8a7ce86c5,59,29,29,False,TP_z09_01/TP_z09_01_01_ET_T10_meta.txt,INT031,TP_z09_01_MKII,INT,17.02.2023,INT031,TP_z09_01,2,INT,z,9,1,cLH,exact-archive-serial-plus-internal-serial,testpoint_format_variant,,mapped-metadata-only,,14.991
47632783,TP_z06_02.zip,77052582,c226c3bd65cbe42819506022908059909b226b75b75610956eb5981dded65e3c,59,29,29,False,TP_z06_02/TP_z06_02_01_ET_T10_meta.txt,INT007,TP_z06_02_MKII,INT,17.02.2023,INT007,TP_z06_02,2,INT,z,6,2,cLH,exact-archive-serial-plus-internal-serial,testpoint_format_variant,,mapped-metadata-only,,10.157
47632786,TP_z24_03.zip,70414059,045dc71fee272b0fc41385d578ea0be502ce7b7ae5da8703edaa03900e244247,73,36,36,False,TP_z24_03/TP_z24_03_01_ET_T10_meta.txt,TP_z24_03,,HM,,TP_z24_03,TP_z24_03,2,HM,z,24,3,pi,exact-archive-serial-plus-internal-serial,,,mapped-metadata-only,,9.28
47632789,TP_z19_03.zip,72974764,f30e0b47874e9444e01a9c3ab6144ed7a7e1c16cea5e3a89c7ea9d23cc7d77b4,73,36,36,False,TP_z19_03/TP_z19_03_01_ET_T10_meta.txt,TP_z19_03,,HM,,TP_z19_03,TP_z19_03,2,HM,z,19,3,pi,exact-archive-serial-plus-internal-serial,,,mapped-metadata-only,,27.885
47632792,TP_z09_02.zip,77439938,b782ea5c17314bcb42f831ca087312a4deb4a26835175f47d8b3bfaa92cc862c,59,29,29,False,TP_z09_02/TP_z09_02_01_ET_T10_meta.txt,INT088,TP_z09_02_MKII,INT,17.02.2023,INT088,TP_z09_02,2,INT,z,9,2,cLH,exact-archive-serial-plus-internal-serial,testpoint_format_variant,,mapped-metadata-only,,25.566
47632795,TP_z22_02.zip,72062209,d71af8ab185238151db72f071926b6c5c8c4557d9e69663793c4ed1ba0ca5027,73,36,36,False,TP_z22_02/TP_z22_02_01_ET_T10_meta.txt,TP_z22_02,,HM,,TP_z22_02,TP_z22_02,2,HM,z,22,2,pi,exact-archive-serial-plus-internal-serial,,,mapped-metadata-only,,8.424
47632798,TP_z22_01.zip,72876353,0afa699373be28ec000d1aa6563a1475c62fb8ca73630e6a3bd2e21eefed4029,73,36,36,False,TP_z22_01/TP_z22_01_01_ET_T10_meta.txt,TP_z22_01,,HM,,TP_z22_01,TP_z22_01,2,HM,z,22,1,pi,exact-archive-serial-plus-internal-serial,,,mapped-metadata-only,,16.454
47632804,TP_z12_01.zip,77533194,6550e2fa3f9684c02245655937ebdb812c78a340a7545df8f64612dd4e5f309f,75,37,37,False,TP_z12_01/TP_z12_01_01_ET_T10_meta.txt,TP_z12_01,,HM,,TP_z12_01,TP_z12_01,2,HM,z,12,1,cLH,exact-archive-serial-plus-internal-serial,,,mapped-metadata-only,,25.203
47632807,TP_z06_03.zip,80270695,0f2407f9e2dba9ca92e9b144fa10cda124cb28614d6f1abd5545dbdd9a56e31d,59,29,29,False,TP_z06_03/TP_z06_03_01_ET_T10_meta.txt,INT160,TP_z06_03_MKII,INT,17.02.2023,INT153,TP_z06_03,2,INT,z,6,3,cLH,archive-serial-plus-validated-lab-date-envelope,archive_internal_serial_conflicts_with_experiments_meta;validated_lab_date_envelope_required_after_both_twin_internal_serials_conflicted,1;2,mapped-metadata-only,,14.645
47632810,TP_z04_02.zip,78852780,e30313a52341ae99d635168a62ce18bcbb8b4629bf59c2e49e11e5982c281617,59,29,29,False,TP_z04_02/TP_z04_02_01_ET_T10_meta.txt,INT037,TP_z04_02_MKII,INT,17.02.2023,INT037,TP_z04_02,2,INT,z,4,2,cLH,exact-archive-serial-plus-internal-serial,testpoint_format_variant,,mapped-metadata-only,,32.333
47632831,TP_z12_02.zip,78809571,17e0e14f401b5c7b4aae3dd8e0a886c339359cb5eb99c39ba4deec68189fd96a,75,37,37,False,TP_z12_02/TP_z12_02_01_ET_T10_meta.txt,TP_z12_02,,HM,,TP_z12_02,TP_z12_02,2,HM,z,12,2,cLH,exact-archive-serial-plus-internal-serial,,,mapped-metadata-only,,30.761
47632834,TP_z12_03.zip,78091183,13f591eb29f41a51cd3e74e1ebf91ae670c120be605300f9344d9587c2e19714,75,37,37,False,TP_z12_03/TP_z12_03_01_ET_T10_meta.txt,TP_z12_03,,HM,,TP_z12_03,TP_z12_03,2,HM,z,12,3,cLH,exact-archive-serial-plus-internal-serial,,,mapped-metadata-only,,43.419
47639005,TP_k01_04.zip,7150834,5605f1452700e298242aa7570230597f2f8513e3a6229ca5025aa9bf543651da,13,6,6,False,TP_k01_04/TP_k01_04_01_ET_T10_meta.txt,S010,,SIE,,S010,TP_k01_04,1,SIE,k,1,4,FF,exact-archive-serial-plus-internal-serial,,,mapped-metadata-only,,6.347
47639008,TP_k03_02.zip,9859541,9c14bf6caa9e891800d14a585bb1b44e8887e2e0668674662f24c4b4a1728a41,27,13,13,False,TP_k03_02/TP_k03_02_01_ET_T10_meta.txt,S008,,SIE,,S008,TP_k03_02,1,SIE,k,3,2,FF,exact-archive-serial-plus-internal-serial,,,mapped-metadata-only,,10.78
47639011,TP_k03_06.zip,7113766,dcadd79b5d9c036a0b66e7cd2a96dfe82fbaff314d7f3ff65d31755f269708ac,13,6,6,False,TP_k03_06/TP_k03_06_01_ET_T10_meta.txt,S018,k02noCU,SIE,05.10.2021,S018,TP_k03_06,1,SIE,k,3,6,FF,exact-archive-serial-plus-internal-serial,testpoint_metadata_conflict,,mapped-metadata-only,,3.564
47639014,TP_z04_03.zip,78672685,5d1e05a9edc990e5d0d6d6cbe04d6320f8aa7d279b0905ff6d9100113e1b00d5,59,29,29,False,TP_z04_03/TP_z04_03_01_ET_T10_meta.txt,INT029,TP_z04_03_MKII,INT,17.02.2023,INT027,TP_z04_03,2,INT,z,4,3,cLH,archive-serial-plus-validated-lab-date-envelope,archive_internal_serial_conflicts_with_experiments_meta;validated_lab_date_envelope_required_after_both_twin_internal_serials_conflicted,1;2,mapped-metadata-only,,17.558
47639017,TP_z19_02.zip,73159454,502dba9db1b297f645b2d1b4774a92147e0c0a2e169cd83bf6bad58eb31d4c1b,73,36,36,False,TP_z19_02/TP_z19_02_01_ET_T10_meta.txt,TP_z19_02,,HM,,TP_z19_02,TP_z19_02,2,HM,z,19,2,pi,exact-archive-serial-plus-internal-serial,,,mapped-metadata-only,,37.223
47639020,TP_z10_03.zip,53707707,9debc2710f71225153a9ae60b4498371efb0934174f0b4faf6d6edbb99c99a00,59,29,29,False,TP_z10_03/TP_z10_03_01_ET_T10_meta.txt,INT030,z10,INT,12.10.2021,INT039,TP_z10_03,1,INT,z,10,3,cLH,archive-serial-plus-complement-of-exactly-mapped-twin-stage,archive_internal_serial_conflicts_with_experiments_meta,1;2,mapped-metadata-only,,11.238
47639023,TP_z05_02.zip,55605709,b5702466c028cf997956721b1487d3977bd81a059a3d74d01155d686b6070a98,59,29,29,False,TP_z05_02/TP_z05_02_01_ET_T10_meta.txt,INT014,z05,INT,30.09.2021,INT023,TP_z05_02,1,INT,z,5,2,cLH,archive-serial-plus-complement-of-exactly-mapped-twin-stage,archive_internal_serial_conflicts_with_experiments_meta,1;2,mapped-metadata-only,,11.696
47639026,TP_z23_02.zip,50690513,543ac10569463e2402a07e3116082ac949a6f2080b64fb10690532fa666f6281,71,35,35,False,TP_z23_02/TP_z23_02_01_ET_T10_meta.txt,HM053,,HM,,HM053,TP_z23_02,1,HM,z,23,2,cLH,exact-archive-serial-plus-internal-serial,,,mapped-metadata-only,,6.232
47639029,TP_z16_03.zip,55403769,7adf5ae10660be59f143d33c244f0012baacfafd4aec7043124899a9778f1533,71,35,35,False,TP_z16_03/TP_z16_03_01_ET_T10_meta.txt,HM033,,HM,,HM033,TP_z16_03,1,HM,z,16,3,cLH,exact-archive-serial-plus-internal-serial,,,mapped-metadata-only,,9.757
47639032,TP_z24_02.zip,50379935,c299763f87295ea3501ca68b97f5ed920ab854cf5e279401caa940f384c66474,71,35,35,False,TP_z24_02/TP_z24_02_01_ET_T10_meta.txt,HM056,,HM,,HM056,TP_z24_02,1,HM,z,24,2,cLH,exact-archive-serial-plus-internal-serial,,,mapped-metadata-only,,6.612
