repetition,comparator,relative_log_rmse_gain,spearman_gain,raw_r2_gain
876,chemistry_permuted,0.20471564719668767,0.10569501941239323,0.15498287659522358
876,without_LiPF6,0.18607681124861963,0.05568857507721825,0.2641718530492866
876,LiPF6_only,0.2608161443759749,0.047230536107615406,-0.026338401627320485
876,LiBOB_wrong_salt_control,0.3072116306428455,0.12507241027764893,0.35418160031776014
876,LiBF4_fluorinated_control,0.3844960108676494,0.10556147398935767,0.7078202509363777
877,state_only,0.30126283880296745,0.17594053989975755,0.23009009794214696
877,chemistry_permuted,0.28743803720344774,0.14460274871927792,0.17514895136084407
877,without_LiPF6,0.18709520017052095,0.045472350705720865,0.2638903867438712
877,LiPF6_only,0.2853205683672363,0.052172233334863205,-0.06348072207023236
877,LiBOB_wrong_salt_control,0.31606254099913555,0.13672459446115537,0.3523866393954084
877,LiBF4_fluorinated_control,0.4243550234975145,0.12449480905350008,0.7115926748892363
878,state_only,0.2281585368027239,0.1424576613790569,0.25583552494357775
878,chemistry_permuted,0.20255158906290305,0.11283006402304496,0.17203404434672653
878,without_LiPF6,0.13811390421175707,0.04727060663412086,0.23521531912025873
878,LiPF6_only,0.26231095762413426,0.05582443880164156,0.04016572681699737
878,LiBOB_wrong_salt_control,0.3433055720750203,0.1086141472957286,0.6900415437562459
878,LiBF4_fluorinated_control,0.34175637030937256,0.12034433389862442,0.7245716352131835
879,state_only,0.2653582484172239,0.16391366511908834,0.21663137231816865
879,chemistry_permuted,0.2529103427574184,0.12911311308051332,0.15461639243426017
879,without_LiPF6,0.13254368193576427,0.029143328055163287,0.26159456551216786
879,LiPF6_only,0.3041604279046366,0.042255396790151,-0.05797142890651308
879,LiBOB_wrong_salt_control,0.28581340207065487,0.12581334853717574,0.38241907265794817
879,LiBF4_fluorinated_control,0.4142253626102228,0.1316521903351353,0.7790413226427411
880,state_only,0.36135688968699275,0.16967405133592062,0.2339964352704783
880,chemistry_permuted,0.3382378225158629,0.13841561232000044,0.17354363589849764
880,without_LiPF6,0.1624469665724516,0.013347837397069573,0.25011535011482955
880,LiPF6_only,0.31857441049716173,0.04984987071495861,-0.008641048305857435
880,LiBOB_wrong_salt_control,0.3406491161255917,0.1268498293175676,0.39246055315314887
880,LiBF4_fluorinated_control,0.4339319344010534,0.12026422099898149,0.7193851150700639
881,state_only,0.2896671601884402,0.17948042261699204,0.21657477288511595
881,chemistry_permuted,0.27404351682523265,0.14783736678391424,0.1666298862577008
881,without_LiPF6,0.13315679741560305,0.032014026930978434,0.24481807391574895
881,LiPF6_only,0.31602912317911036,0.05282667044161882,-0.048813491607602844
881,LiBOB_wrong_salt_control,0.3099173334250671,0.14619320037662165,0.41663900428972167
881,LiBF4_fluorinated_control,0.4104164316087342,0.1302410727238612,0.7234428971209594
882,state_only,0.2490945444595335,0.15023708712730965,0.20070391593910175
882,chemistry_permuted,0.22847127371767306,0.11997869669594918,0.16332312797543203
882,without_LiPF6,0.1643933662312076,0.0498351907741702,0.23322095230438655
882,LiPF6_only,0.2585673534036502,0.045670293862951405,-0.022823588509070847
882,LiBOB_wrong_salt_control,0.3115108469931085,0.13685406899651142,0.38356738632646503
882,LiBF4_fluorinated_control,0.3885503916129085,0.1140022525776313,0.7219548800631406
883,state_only,0.2805621715688549,0.14772375200724208,0.18870256687139775
883,chemistry_permuted,0.27232199365231236,0.12471841733091438,0.14248444850246056
883,without_LiPF6,0.14950120457066107,0.0286921698602699,0.28207660541426516
883,LiPF6_only,0.3215584956758284,0.048456108567385026,-0.043247199972765715
883,LiBOB_wrong_salt_control,0.30828205878461157,0.11811209911708753,0.41870170864594014
883,LiBF4_fluorinated_control,0.40897787776437355,0.1301097643565684,0.682881331730596
884,state_only,0.2671431946395698,0.13675272235576663,0.17906969780292936
884,chemistry_permuted,0.2559419925157972,0.11516011566502882,0.14179240871452836
884,without_LiPF6,0.1742427908430746,0.04175623294257258,0.2973154982155666
884,LiPF6_only,0.31998316922859105,0.03791343205571929,-0.05738117836111234
884,LiBOB_wrong_salt_control,0.2734577043173797,0.09878690132752399,0.3102712581548911
884,LiBF4_fluorinated_control,0.4312503872111042,0.12392361410413189,0.7609313053379054
885,state_only,0.2702237836733119,0.162502061895894,0.2402342616710197
885,chemistry_permuted,0.25140581365390857,0.12714874835466172,0.15595180743346337
885,without_LiPF6,0.15129502826418728,0.04410441314893643,0.25713957683129807
885,LiPF6_only,0.26608060568776604,0.04621388252334857,-0.03430194713811119
885,LiBOB_wrong_salt_control,0.3259997154045301,0.11677835024581251,0.4620394613922799
885,LiBF4_fluorinated_control,0.3663032708353998,0.12129312102113943,0.6637322780304156
886,state_only,0.2939685351524317,0.18085905196430896,0.2550503311281418
886,chemistry_permuted,0.27298348991354526,0.14491840189570548,0.1683125930958116
886,without_LiPF6,0.1346800570068728,0.03464511332410081,0.2572377908850061
886,LiPF6_only,0.26567614398107464,0.0556280977518574,-0.0314470184960145
886,LiBOB_wrong_salt_control,0.29859732749779755,0.12292678599068307,0.47461464594265235
886,LiBF4_fluorinated_control,0.3621315736162064,0.13398074291181084,0.6672262127407853
887,state_only,0.25651516797863816,0.14978334691913853,0.22360013543716073
887,chemistry_permuted,0.23692345704023554,0.11769121178048458,0.17203581109438193
887,without_LiPF6,0.15839282346016303,0.06062212888501284,0.2744168455418059
887,LiPF6_only,0.2761099908481127,0.04684593024151684,-0.006734861114359059
887,LiBOB_wrong_salt_control,0.2936226630122404,0.12267525467226004,0.472394311118412
887,LiBF4_fluorinated_control,0.39598985026882083,0.13158850852964754,0.7322089318695031
888,state_only,0.25386197887936446,0.16904472246601465,0.21933429175837205
888,chemistry_permuted,0.24362856668504973,0.13969097954289078,0.18549389364217594
888,without_LiPF6,0.17739159020997286,0.051202733322146865,0.2557951118851566
888,LiPF6_only,0.27788138604963375,0.05386859872835803,-0.040103591942025396
888,LiBOB_wrong_salt_control,0.2787777865176123,0.12532336760662266,0.28710574466214
888,LiBF4_fluorinated_control,0.4097847307005723,0.13525150727735735,0.7368928084113706
889,state_only,0.3487245420517323,0.1585566985388389,0.22140854616520578
889,chemistry_permuted,0.3274232106815558,0.12992011563702233,0.18453705161394118
889,without_LiPF6,0.20561441104814926,0.026255857376375813,0.27844682150502864
889,LiPF6_only,0.3046627398989564,0.040974059636197935,-0.032643693513376704
889,LiBOB_wrong_salt_control,0.3444289260451735,0.12514161633245002,0.26637280751157566
889,LiBF4_fluorinated_control,0.4527841803269377,0.11278011106584551,0.7689892506294997
890,state_only,0.2674838862138583,0.14378691841501157,0.20215168057745025
890,chemistry_permuted,0.2585882625064694,0.12247730482709873,0.14968097870156116
890,without_LiPF6,0.15822777985606473,0.04094015558335207,0.2739096553302478
890,LiPF6_only,0.27674424903789396,0.04812171565610268,-0.03567624580848894
890,LiBOB_wrong_salt_control,0.2670459834038009,0.10989131858538603,0.36323589200106565
890,LiBF4_fluorinated_control,0.3794065693283375,0.12143931465758462,0.6894470319961552
891,state_only,0.24593528172330825,0.1550285540954256,0.200576388705333
891,chemistry_permuted,0.23883466856611446,0.12955943409450066,0.16364305856545658
891,without_LiPF6,0.1568192281916031,0.044723301919664116,0.26193031901576946
891,LiPF6_only,0.31988565769259814,0.04780083960404358,-0.04783433054676589
891,LiBOB_wrong_salt_control,0.2643219270619718,0.1148091355476396,0.21495626294814474
891,LiBF4_fluorinated_control,0.4292143561510897,0.13598284290983087,0.7802802537032463
892,state_only,0.2896376225377406,0.15341834516940778,0.17971562505948113
892,chemistry_permuted,0.2781458708731207,0.12224980002662067,0.14593263942274637
892,without_LiPF6,0.15880460878896907,0.02085397726190541,0.254114336329735
892,LiPF6_only,0.316560390091464,0.04634688678641807,-0.06090881656524072
892,LiBOB_wrong_salt_control,0.20579882442501407,0.08486243170490293,0.08396068730472461
892,LiBF4_fluorinated_control,0.4537858642471293,0.1360654461024653,0.7610869392119606
893,state_only,0.27346770549324906,0.17287508669825358,0.21412688101739874
893,chemistry_permuted,0.26191049085343865,0.142848434489374,0.16258075821706075
893,without_LiPF6,0.16642374293537054,0.0511776922956898,0.29382844146794207
893,LiPF6_only,0.2836997954550784,0.0509172319273844,-0.058387165228121596
893,LiBOB_wrong_salt_control,0.28399271236583046,0.12674640496748313,0.32511020774484056
893,LiBF4_fluorinated_control,0.40236361943306775,0.134447929335341,0.7437179768535727
894,state_only,0.20433616695572743,0.14194808618768628,0.2280766610614281
894,chemistry_permuted,0.18781298059943563,0.11103202536214407,0.16519362950235272
894,without_LiPF6,0.13677656922451364,0.04964549263382445,0.24710658012882225
894,LiPF6_only,0.22818440319281064,0.030152710314059084,-0.025494149985237025
894,LiBOB_wrong_salt_control,0.2597638504651998,0.09401152222686704,0.32557640783144737
894,LiBF4_fluorinated_control,0.3481680847894886,0.10351254995597958,0.7000297177817623
895,state_only,0.2701043765144392,0.1604693359250584,0.21334484327229242
895,chemistry_permuted,0.25059973018095605,0.12750114794637946,0.1450146372522192
895,without_LiPF6,0.16765480752586892,0.05088505933357468,0.2648499218035568
895,LiPF6_only,0.24758946729895326,0.0448071178488072,-0.02612407114844517
895,LiBOB_wrong_salt_control,0.28818472682205176,0.11291939854907518,0.43064090799168264
895,LiBF4_fluorinated_control,0.3734272156348045,0.13938511640367912,0.7065523119853239
896,state_only,0.27817664999914404,0.16184487840940553,0.2199380671443958
896,chemistry_permuted,0.26100957365892075,0.12761925365337268,0.16950842805434274
896,without_LiPF6,0.1536872890144696,0.04884751731801906,0.25899794674238474
896,LiPF6_only,0.2900977254281737,0.044753297312670304,-0.049851884596649576
896,LiBOB_wrong_salt_control,0.24109999810463711,0.10955962044074297,0.20398338338437572
896,LiBF4_fluorinated_control,0.4090789479631842,0.11842588083120631,0.7133281809136129
897,state_only,0.2635598510225109,0.14397981307350693,0.1953733195485543
897,chemistry_permuted,0.2523121470794738,0.11893141929486883,0.1578445187886115
897,without_LiPF6,0.1692821749910518,0.03970106263476736,0.24975214973667414
897,LiPF6_only,0.2899294678002643,0.03868378796928362,-0.05426018587194659
897,LiBOB_wrong_salt_control,0.28927026598881733,0.09349163558639373,0.23830854930531542
897,LiBF4_fluorinated_control,0.41394168950379806,0.11713237900966134,0.7577642771849236
898,state_only,0.2538366030051129,0.16048350367171793,0.19577057008027465
898,chemistry_permuted,0.24538161436031924,0.12918882249148578,0.15023947168010487
898,without_LiPF6,0.17722141026636407,0.062488292221454134,0.29219574340232346
898,LiPF6_only,0.2995541300788944,0.046677172340544804,-0.07036876001376968
898,LiBOB_wrong_salt_control,0.2852183810510429,0.12419352773672876,0.35494764717271643
898,LiBF4_fluorinated_control,0.4243903622704638,0.13181417174862697,0.7632521081117589
899,state_only,0.28965579317849166,0.14816638110348546,0.2173401517378255
899,chemistry_permuted,0.2664328574871715,0.11814587386424924,0.16864287406258838
899,without_LiPF6,0.13120103573136588,0.025430237497480412,0.2321794958528669
899,LiPF6_only,0.2782720418461734,0.04309357092955712,-0.01291830157344942
899,LiBOB_wrong_salt_control,0.313124178664142,0.12966543113953422,0.43836428326938137
899,LiBF4_fluorinated_control,0.3840963748182812,0.11264309591355726,0.7190204209362634
900,state_only,0.28621856025995973,0.15364410007155438,0.2169153793053339
900,chemistry_permuted,0.2667480011675719,0.12739899566563762,0.1645359991314741
900,without_LiPF6,0.16588731279959734,0.035093184020863144,0.27440764196638856
900,LiPF6_only,0.2608367755391159,0.040768704772069286,-0.026792608439661136
900,LiBOB_wrong_salt_control,0.30244353819475334,0.11134655263378745,0.3844151660822286
900,LiBF4_fluorinated_control,0.3899491341420771,0.11664058797890664,0.7097757640497104
901,state_only,0.22760995565997943,0.13292447754054615,0.21041405334642682
901,chemistry_permuted,0.2032468596211613,0.0962917379894137,0.134003621379579
901,without_LiPF6,0.19005452840460046,0.06313917383688927,0.2813042176928562
901,LiPF6_only,0.2326262983944517,0.022716829055230314,-0.056736778868924476
901,LiBOB_wrong_salt_control,0.3319557099936703,0.12195184796533332,0.46697797065324764
901,LiBF4_fluorinated_control,0.3728813299416902,0.09049228147149069,0.6900566595523413
902,state_only,0.23269015682362593,0.13665957638228066,0.21167913773134595
902,chemistry_permuted,0.2108858910630882,0.1027636850785153,0.16201954630229254
902,without_LiPF6,0.13487566268522155,0.03220766775089223,0.21750478821074282
902,LiPF6_only,0.2524971664007297,0.02998601739117912,-0.02757972242366613
902,LiBOB_wrong_salt_control,0.2912349516662187,0.10590857692407274,0.2962452413461194
902,LiBF4_fluorinated_control,0.39395552811470447,0.10223233899981354,0.7291984311225961
903,state_only,0.28269262595106404,0.1619488048626,0.20651942210568286
903,chemistry_permuted,0.26784465665532375,0.1348044874337797,0.17375661313814594
903,without_LiPF6,0.15310777649430585,0.03944691094542985,0.24241257554359052
903,LiPF6_only,0.3146200859385272,0.03819205923291291,-0.06618275072643798
903,LiBOB_wrong_salt_control,0.2971485210946224,0.0955837605579889,0.2682290938344061
903,LiBF4_fluorinated_control,0.4289056098212757,0.12317436715798358,0.7172671961675071
904,state_only,0.27169180948785787,0.14953174426727134,0.20996934314466698
904,chemistry_permuted,0.2514911020682372,0.11983073673810518,0.16215266536170125
904,without_LiPF6,0.19912413110894722,0.04960956196156574,0.2938021264381543
904,LiPF6_only,0.2598556693344529,0.04249277728097367,-0.030984739701710673
904,LiBOB_wrong_salt_control,0.3097840728285196,0.1093056237749035,0.3280829617782006
904,LiBF4_fluorinated_control,0.3884155123620635,0.11671615215824227,0.6927497889740923
905,state_only,0.2722148911563078,0.15072669220617807,0.21215965683636695
905,chemistry_permuted,0.25538756199951573,0.12371814827438976,0.1695454204287814
905,without_LiPF6,0.13576310900064004,0.025811275319684968,0.23218159658109583
905,LiPF6_only,0.2656436640755039,0.03915076590124389,-0.02996135520329668
905,LiBOB_wrong_salt_control,0.2821458556424682,0.09741262890577418,0.2791061662812959
905,LiBF4_fluorinated_control,0.4099573012331883,0.11871250416745105,0.7873240769839056
906,state_only,0.2955879130855805,0.1483915300045019,0.2132893011667064
906,chemistry_permuted,0.27220115397116074,0.113328848796442,0.14667687862684242
906,without_LiPF6,0.15294919945199148,0.038654006107504246,0.2650492194595754
906,LiPF6_only,0.27195509201383283,0.037387837644197064,-0.026924199303357432
906,LiBOB_wrong_salt_control,0.30216619665209254,0.10926318654480638,0.4046988273082648
906,LiBF4_fluorinated_control,0.40447860723615114,0.12654788327489364,0.7512957593408359
907,state_only,0.25340574201176924,0.15415500756986134,0.20644067161617552
907,chemistry_permuted,0.2456063219975566,0.13025038890461627,0.17521597443960846
907,without_LiPF6,0.13832495430261882,0.04252938821249186,0.2589340013238205
907,LiPF6_only,0.32634091512086516,0.04909625028067299,-0.03548901155049966
907,LiBOB_wrong_salt_control,0.31959585533083434,0.14843842648688643,0.41094833454320356
907,LiBF4_fluorinated_control,0.41893517325689367,0.12638459931563006,0.7473026615646968
908,state_only,0.30057543309766277,0.19599185838873423,0.28655832027530304
908,chemistry_permuted,0.2834713395499292,0.16344658607442342,0.2034551047738128
908,without_LiPF6,0.15571971691816555,0.040695781703949385,0.27867476702147387
908,LiPF6_only,0.3299058049974407,0.06952780432083294,0.0034410684630600263
908,LiBOB_wrong_salt_control,0.30701800801304824,0.1373917886406829,0.4509627023254108
908,LiBF4_fluorinated_control,0.424324342974294,0.15216132636009294,0.7388245768522131
909,state_only,0.2678763507543952,0.15768564354010073,0.21179395417964897
909,chemistry_permuted,0.2553091953456982,0.1363537449975336,0.17594890094310978
909,without_LiPF6,0.1662975994030842,0.03513357484657398,0.25249710520801816
909,LiPF6_only,0.28177877782647376,0.05147528215769803,-0.020142743897637816
909,LiBOB_wrong_salt_control,0.31385597920548847,0.13133449014166276,0.38156597317315744
909,LiBF4_fluorinated_control,0.3985081863435198,0.12718460943283105,0.6978419396066167
910,state_only,0.26495809061733044,0.16064284298676557,0.21294596983232883
910,chemistry_permuted,0.2525262092668301,0.13632234920883846,0.16345104147713474
910,without_LiPF6,0.15011081298749052,0.02622549881661762,0.25884593978945225
910,LiPF6_only,0.29574055664331733,0.05028297409131499,-0.04972545946733076
910,LiBOB_wrong_salt_control,0.3109611057103885,0.13049959270337397,0.3906398709305019
910,LiBF4_fluorinated_control,0.3958145238025542,0.12457630099160633,0.7079987190730548
911,state_only,0.27220716454935223,0.15989912135508344,0.18600462291129538
911,chemistry_permuted,0.2601055287933133,0.1346163757826666,0.142158417852144
911,without_LiPF6,0.15510512587260472,0.03836923239091361,0.26518989511236146
911,LiPF6_only,0.29507086172924823,0.05376020214377042,-0.048870780036701755
911,LiBOB_wrong_salt_control,0.24612879190476356,0.11044431128685783,0.22546842513180143
911,LiBF4_fluorinated_control,0.40250136638733347,0.13548237487361725,0.7262298071261848
912,state_only,0.24580658007851364,0.15437982663199146,0.20514695858394483
912,chemistry_permuted,0.23778696447563463,0.13077794415475896,0.17966438145937258
912,without_LiPF6,0.17551495620575563,0.04991459290076872,0.27381683113154054
912,LiPF6_only,0.272065158018883,0.05822872053213435,-0.030871417691292202
912,LiBOB_wrong_salt_control,0.2800405143203678,0.11685993232147562,0.25473075825149805
912,LiBF4_fluorinated_control,0.3987758717747607,0.13758516065315007,0.7514796683255494
913,state_only,0.26204057202784825,0.15708791774538788,0.20371778554034903
913,chemistry_permuted,0.24195691764746996,0.12130928470420255,0.13257367856488333
913,without_LiPF6,0.1851721877478959,0.05884531956675376,0.29684472627430925
913,LiPF6_only,0.2695956652045398,0.03718845035725915,-0.06476610960300788
913,LiBOB_wrong_salt_control,0.31427422975487795,0.13066433936633826,0.3887354490196119
913,LiBF4_fluorinated_control,0.3909800175423068,0.12499761863831915,0.7503303994382605
914,state_only,0.31160140640517653,0.1600977145212249,0.20945870456552584
914,chemistry_permuted,0.2922642428012401,0.13289361437171665,0.1630921009602775
914,without_LiPF6,0.16478897713151364,0.022543521358001306,0.24676292678847322
914,LiPF6_only,0.26825682940002216,0.047816427492922586,-0.023123252068394162
914,LiBOB_wrong_salt_control,0.2897804749787758,0.08565865255354788,0.23447685764122117
914,LiBF4_fluorinated_control,0.39227151517619363,0.12197919996872597,0.7017978349278562
915,state_only,0.2643213561919874,0.16171685224202204,0.2487726655711
915,chemistry_permuted,0.25517287161399027,0.13738371592555787,0.18983011461461163
915,without_LiPF6,0.15731000231386227,0.0438907962599101,0.24556598838148813
915,LiPF6_only,0.2529946735679339,0.054077787795147825,0.025256920885022405
915,LiBOB_wrong_salt_control,0.338035497458406,0.11155508353881727,0.508462889922753
915,LiBF4_fluorinated_control,0.36161410616906386,0.1363160166883831,0.7180183631717472
916,state_only,0.2745835176880914,0.1492618151491053,0.19369183528879708
916,chemistry_permuted,0.2630805802827655,0.1218328622116085,0.14709677090411644
916,without_LiPF6,0.14148508508766733,0.023037583125457783,0.2594989726254653
916,LiPF6_only,0.3031113845497214,0.04829086033586838,-0.03940839390325368
916,LiBOB_wrong_salt_control,0.30406287787310726,0.1233179581488969,0.32603018527197714
916,LiBF4_fluorinated_control,0.4112426182470553,0.13220413823891541,0.6951534750065103
917,state_only,0.3040874406007461,0.17178248388350348,0.22419946052812112
917,chemistry_permuted,0.28148160648988685,0.13683394495437795,0.15539222600722025
917,without_LiPF6,0.16374051213737573,0.03824517149115658,0.28543800891990134
917,LiPF6_only,0.31367969091490644,0.04763898714863424,-0.05765263709721946
917,LiBOB_wrong_salt_control,0.2756842759986371,0.11810898019062843,0.31164185559786284
917,LiBF4_fluorinated_control,0.4118264575067385,0.12527364226700666,0.702117630307153
918,state_only,0.2862432135672751,0.17056641081146118,0.2315740164557062
918,chemistry_permuted,0.26676338950206513,0.1387897472358175,0.18283424626294664
918,without_LiPF6,0.157880067983297,0.023559563657934768,0.2259547983845599
918,LiPF6_only,0.31559584823687736,0.04987932680035134,-0.03709679536650978
918,LiBOB_wrong_salt_control,0.32389735803826547,0.13196363063197547,0.35675884226421917
918,LiBF4_fluorinated_control,0.4280236014673159,0.13037471476838258,0.7201574916590099
919,state_only,0.2926211182368542,0.14620703613523445,0.21910855743133995
919,chemistry_permuted,0.2708148724054332,0.11430086192927336,0.16353629144169346
919,without_LiPF6,0.1804345237918118,0.04050919670549169,0.2446356737401384
919,LiPF6_only,0.2830000644809588,0.03783705729102382,-0.026943474808632906
919,LiBOB_wrong_salt_control,0.36103281945892396,0.14473597456125953,0.45503906865432153
919,LiBF4_fluorinated_control,0.42230662263969965,0.10455908319554474,0.7231826994583184
920,state_only,0.2846970166373648,0.1671619484601975,0.22819580057166722
920,chemistry_permuted,0.2697308079132177,0.1383031835859495,0.1826087125633018
920,without_LiPF6,0.13909509427101396,0.03938763382709487,0.25560122246424366
920,LiPF6_only,0.33411467143305784,0.05613162892793344,-0.022976211833454996
920,LiBOB_wrong_salt_control,0.2794716105615309,0.11167887974348345,0.29925460746701793
920,LiBF4_fluorinated_control,0.42429797945064496,0.13851651466459214,0.739055590016235
921,state_only,0.28560155667910225,0.14383704841075995,0.20834913299847135
921,chemistry_permuted,0.2740641050642807,0.1193702595643149,0.15645716745985283
921,without_LiPF6,0.17703196555648837,0.05114055456797495,0.2570806989741433
921,LiPF6_only,0.2811969060603424,0.03766385789857307,-0.015903318731064986
921,LiBOB_wrong_salt_control,0.3208666410687162,0.12305570527296228,0.46110879451349784
921,LiBF4_fluorinated_control,0.4118219931465532,0.12521220446016268,0.7446731934967437
922,state_only,0.26346513426765306,0.1676990720569962,0.23597454222960046
922,chemistry_permuted,0.24652209694926308,0.13407253851043588,0.18327696484979017
922,without_LiPF6,0.12652864018939125,0.03353788407005576,0.23311253247293873
922,LiPF6_only,0.30468948822445996,0.04875704683670423,-0.040739611399978504
922,LiBOB_wrong_salt_control,0.25433766150015336,0.10282970148160808,0.269671759314259
922,LiBF4_fluorinated_control,0.4178163721847943,0.11513506748514113,0.7680320284951611
923,state_only,0.2631036441202843,0.17328240868740685,0.24742574693528008
923,chemistry_permuted,0.24633448365084243,0.13725579383930142,0.16897834298002457
923,without_LiPF6,0.1375993145574136,0.04803318466476847,0.2341234339667041
923,LiPF6_only,0.27027538720559907,0.060306186861029176,0.018915769257977333
923,LiBOB_wrong_salt_control,0.2982950717546632,0.12285811183332995,0.4978430716957222
923,LiBF4_fluorinated_control,0.3482145814828361,0.13733175061911818,0.6998976895776339
924,state_only,0.27778055046325123,0.17166813749257404,0.21720903077200726
924,chemistry_permuted,0.26893536218804714,0.14771217884884658,0.16073879943794134
924,without_LiPF6,0.17380475925757644,0.055486227529155996,0.3054489397998552
924,LiPF6_only,0.32395212741861645,0.07447567683141998,-0.007371378408427609
924,LiBOB_wrong_salt_control,0.26518052171836504,0.12951157942346303,0.32150583933061416
924,LiBF4_fluorinated_control,0.4108178724296673,0.15773446001870617,0.7577977158922395
925,state_only,0.3240389256445094,0.19398627478115948,0.18917963284789108
925,chemistry_permuted,0.3117009282285378,0.16552144920436884,0.1467711691406699
925,without_LiPF6,0.16069499428723755,0.03567718787255636,0.2768547288317602
925,LiPF6_only,0.34783734482045414,0.06341819288859307,-0.09701831391944349
925,LiBOB_wrong_salt_control,0.2824489786236716,0.1252697488540354,0.24597948300335248
925,LiBF4_fluorinated_control,0.44970869692846926,0.15186880938973346,0.7044504295740651
926,state_only,0.31680291433784913,0.20045015240362618,0.27201287683330055
926,chemistry_permuted,0.29818300845205736,0.16378294619498912,0.20879840995040078
926,without_LiPF6,0.14317150259188272,0.030420219293451622,0.24762717658386735
926,LiPF6_only,0.32552110165364057,0.07308719278097453,-0.005123010015854579
926,LiBOB_wrong_salt_control,0.32457902186109977,0.12735300255846693,0.348342061073879
926,LiBF4_fluorinated_control,0.41955182325014373,0.15727218614228267,0.7177369336858366
927,state_only,0.25988898227453916,0.13509686421666123,0.18550439033438804
927,chemistry_permuted,0.23953101963427936,0.11110888162025057,0.14438272014104225
927,without_LiPF6,0.16624038743340375,0.025046788460273195,0.2443830616619076
927,LiPF6_only,0.24782811987692688,0.03690386169779547,-0.034393573074307904
927,LiBOB_wrong_salt_control,0.33748785982054663,0.13464987034731313,0.362936843998651
927,LiBF4_fluorinated_control,0.37775808313199943,0.10980943210343563,0.6767341027177585
928,state_only,0.32060001428639606,0.16688661382415448,0.22495485007331828
928,chemistry_permuted,0.29698967157969525,0.13644267247495945,0.15665862589826296
928,without_LiPF6,0.16596894024012532,0.03596280325699952,0.24257322843099283
928,LiPF6_only,0.261632924851948,0.060143713259328324,-0.006766472040218963
928,LiBOB_wrong_salt_control,0.32441036799812795,0.11485683798180935,0.4103596327039042
928,LiBF4_fluorinated_control,0.36442462403035647,0.13328254910848047,0.6700554824254646
929,state_only,0.25998284493313484,0.15548553038297785,0.20056218463474862
929,chemistry_permuted,0.24220909254432832,0.12959005087975972,0.17203720724798366
929,without_LiPF6,0.1625488260928427,0.03460176993962083,0.27855271361463196
929,LiPF6_only,0.2825277683868004,0.0464353193507574,-0.040286610266351386
929,LiBOB_wrong_salt_control,0.2937651499452679,0.11820630985106118,0.2133759770742859
929,LiBF4_fluorinated_control,0.4148823867521215,0.12470727759915501,0.7605590585525579
930,state_only,0.2681611779588149,0.13987238540198244,0.21711749115756618
930,chemistry_permuted,0.25684537420299136,0.11363446133096589,0.17157844331541228
930,without_LiPF6,0.18070150007711994,0.047774188524160155,0.2782773593279956
930,LiPF6_only,0.3088285501457766,0.03756828019302638,-0.012361272807335677
930,LiBOB_wrong_salt_control,0.27203691203763747,0.11432427468182216,0.34442716818898167
930,LiBF4_fluorinated_control,0.44523660568849577,0.11668111367959311,0.8247079586817987
931,state_only,0.3185329469090571,0.16624673885155627,0.20846959961622513
931,chemistry_permuted,0.30129082790635786,0.13589841661957547,0.1571997115330317
931,without_LiPF6,0.17422288882502657,0.028791911955450833,0.26979723254016774
931,LiPF6_only,0.28974739557768214,0.05199527482036226,-0.046119819105785775
931,LiBOB_wrong_salt_control,0.29730705350381625,0.1136334053135285,0.2523043814778564
931,LiBF4_fluorinated_control,0.41755061876092026,0.1335647775809954,0.7129216855775184
932,state_only,0.26691380497944395,0.16601848277101694,0.23152444454644905
932,chemistry_permuted,0.25412374806801674,0.13785455041793315,0.1801572463636646
932,without_LiPF6,0.1451821586939337,0.028099326361150645,0.2630049003245878
932,LiPF6_only,0.30126356044103697,0.061441445276019024,-0.014079591124460444
932,LiBOB_wrong_salt_control,0.2728576160730968,0.10711829097387005,0.36149303014197065
932,LiBF4_fluorinated_control,0.40589054317410667,0.14016779850906202,0.73981957837038
933,state_only,0.3163765917065281,0.18417330798528897,0.24603398260702514
933,chemistry_permuted,0.2894534334199722,0.14717184783531578,0.1761952535094452
933,without_LiPF6,0.16194611705531115,0.0417319066780143,0.24320625406846363
933,LiPF6_only,0.29989853592930527,0.043955352027268635,-0.043613942162594954
933,LiBOB_wrong_salt_control,0.32440845542873864,0.1112250224173782,0.37606964274882315
933,LiBF4_fluorinated_control,0.4095386181380005,0.11459829648477238,0.7131195201415137
934,state_only,0.27829041790714804,0.1662670299223573,0.2683434093828432
934,chemistry_permuted,0.2536409928275225,0.12878211194054312,0.1754236569526233
934,without_LiPF6,0.17202984858476478,0.050857175174440994,0.22345294943538685
934,LiPF6_only,0.26029781703728383,0.04223952253193364,-0.013069055263349671
934,LiBOB_wrong_salt_control,0.3908127090066216,0.16023003660050916,0.686517597334662
934,LiBF4_fluorinated_control,0.35995560858769615,0.11381702832955198,0.6859395708197502
935,state_only,0.2137622449937423,0.13842589062888377,0.20851864675090848
935,chemistry_permuted,0.19636287644122297,0.10924560173402975,0.14694494489612886
935,without_LiPF6,0.14015336908201492,0.05317368683718393,0.2226975990230966
935,LiPF6_only,0.2405973366995693,0.041290521635045874,-0.01030142946199164
935,LiBOB_wrong_salt_control,0.30832058551496044,0.13231682510763498,0.44137493968416985
935,LiBF4_fluorinated_control,0.3587437152652537,0.11874106700656828,0.7034228842024377
936,state_only,0.22668420459313776,0.14718987587549026,0.17730267590843463
