budget,repeat,method,scope,evaluation_rows,rmse,mae,r2,spearman,selected_alpha,selected_correction_weight,mean_absolute_correction,active_training_rows,inner_hurdle_fallback_folds,training_scaffolds,insufficient_scaffold_abstention,target_only_rmse,relative_rmse_gain
30,12,target_only_direct_regression,dynamic_hard_ood_40pct,216,0.735074195209696,0.29211539385334634,-0.06373042262942241,0.15785872470940945,,,,13,0,13,False,0.7121276641732733,-0.03222249631751328
30,12,scalar_optical_residual,full_scaffold_separated_evaluation,538,0.6235344209222755,0.33402514306472525,0.009854507557933267,0.24753777695424997,1.0,0.5,0.07380342207080667,13,0,13,False,0.6318581057387876,0.013173344997734624
30,12,shuffled_source_pretrained_residual,full_scaffold_separated_evaluation,538,0.6318581057387876,0.3333303760842703,-0.01675723509676641,0.16793536415667779,0.1,0.0,0.0,13,0,13,False,0.6318581057387876,0.0
30,12,state_aligned_pretrained_residual,full_scaffold_separated_evaluation,538,0.6318581057387876,0.3333303760842703,-0.01675723509676641,0.16793536415667779,0.1,0.0,0.0,13,0,13,False,0.6318581057387876,0.0
30,12,state_blind_pretrained_residual,full_scaffold_separated_evaluation,538,0.6238578708936457,0.33217053109107664,0.008826992199222006,0.21161950072284208,100.0,0.1,0.01719906460674809,13,0,13,False,0.6318581057387876,0.012661442137847988
30,12,target_only_direct_regression,full_scaffold_separated_evaluation,538,0.6459014852347976,0.29216165337346783,-0.06245541789983533,0.24326358771528997,,,,13,0,13,False,0.6318581057387876,-0.022225527168936186
30,13,scalar_optical_residual,dynamic_hard_ood_40pct,204,0.6175391864506141,0.30599557619947815,0.01692025952146059,0.17587883880375796,1000.0,1.0,0.04374314957887491,11,0,17,False,0.6104673446093113,-0.011584308159560422
30,13,shuffled_source_pretrained_residual,dynamic_hard_ood_40pct,204,0.6104673446093113,0.3225455479912579,0.03930710591645237,0.22256905801069338,0.1,0.0,0.0,11,0,17,False,0.6104673446093113,0.0
30,13,state_aligned_pretrained_residual,dynamic_hard_ood_40pct,204,0.6104673446093113,0.3225455479912579,0.03930710591645237,0.22256905801069338,0.1,0.0,0.0,11,0,17,False,0.6104673446093113,0.0
30,13,state_blind_pretrained_residual,dynamic_hard_ood_40pct,204,0.6104673446093113,0.3225455479912579,0.03930710591645237,0.22256905801069338,0.1,0.0,0.0,11,0,17,False,0.6104673446093113,0.0
30,13,target_only_direct_regression,dynamic_hard_ood_40pct,204,0.6425095628807426,0.26087489510294704,-0.06418931824092211,0.18362285395574016,,,,11,0,17,False,0.6104673446093113,-0.05248801357579209
30,13,scalar_optical_residual,full_scaffold_separated_evaluation,510,0.6437498069246401,0.32996019105001023,-0.002534181383825551,0.29270834451759725,1000.0,1.0,0.04374314957887491,11,0,17,False,0.6321197907436906,-0.018398437054575927
30,13,shuffled_source_pretrained_residual,full_scaffold_separated_evaluation,510,0.6321197907436906,0.3499300689041972,0.033362274580748696,0.346275524062488,0.1,0.0,0.0,11,0,17,False,0.6321197907436906,0.0
30,13,state_aligned_pretrained_residual,full_scaffold_separated_evaluation,510,0.6321197907436906,0.3499300689041972,0.033362274580748696,0.346275524062488,0.1,0.0,0.0,11,0,17,False,0.6321197907436906,0.0
30,13,state_blind_pretrained_residual,full_scaffold_separated_evaluation,510,0.6321197907436906,0.3499300689041972,0.033362274580748696,0.346275524062488,0.1,0.0,0.0,11,0,17,False,0.6321197907436906,0.0
30,13,target_only_direct_regression,full_scaffold_separated_evaluation,510,0.670905684429481,0.30127130036501815,-0.0888997757194443,0.29851863920157345,,,,11,0,17,False,0.6321197907436906,-0.06135845492222071
30,14,scalar_optical_residual,dynamic_hard_ood_40pct,217,0.5887474075892901,0.29849029805424143,0.06698033350847876,0.2326078165842576,0.1,0.0,0.0,18,0,9,False,0.5887474075892901,0.0
30,14,shuffled_source_pretrained_residual,dynamic_hard_ood_40pct,217,0.5887474075892901,0.29849029805424143,0.06698033350847876,0.2326078165842576,0.1,0.0,0.0,18,0,9,False,0.5887474075892901,0.0
30,14,state_aligned_pretrained_residual,dynamic_hard_ood_40pct,217,0.5903979758784504,0.3033037461494711,0.061741511605943766,0.24468042437454945,0.1,0.1,0.04451943930006695,18,0,9,False,0.5887474075892901,-0.002803525362292145
30,14,state_blind_pretrained_residual,dynamic_hard_ood_40pct,217,0.5887474075892901,0.29849029805424143,0.06698033350847876,0.2326078165842576,0.1,0.0,0.0,18,0,9,False,0.5887474075892901,0.0
30,14,target_only_direct_regression,dynamic_hard_ood_40pct,217,0.5992104909151009,0.3037954283406689,0.033522831263420816,0.2170558341518302,,,,18,0,9,False,0.5887474075892901,-0.01777176967734497
30,14,scalar_optical_residual,full_scaffold_separated_evaluation,541,0.5895660774470011,0.34812971013402505,0.05600930087238398,0.37345816711139,0.1,0.0,0.0,18,0,9,False,0.5895660774470011,0.0
30,14,shuffled_source_pretrained_residual,full_scaffold_separated_evaluation,541,0.5895660774470011,0.34812971013402505,0.05600930087238398,0.37345816711139,0.1,0.0,0.0,18,0,9,False,0.5895660774470011,0.0
30,14,state_aligned_pretrained_residual,full_scaffold_separated_evaluation,541,0.5925509439112986,0.3510588647996749,0.046426595875066146,0.40085685668370186,0.1,0.1,0.04451943930006695,18,0,9,False,0.5895660774470011,-0.005062819213111602
30,14,state_blind_pretrained_residual,full_scaffold_separated_evaluation,541,0.5895660774470011,0.34812971013402505,0.05600930087238398,0.37345816711139,0.1,0.0,0.0,18,0,9,False,0.5895660774470011,0.0
30,14,target_only_direct_regression,full_scaffold_separated_evaluation,541,0.6075998746016797,0.35885067857410546,-0.0026239911056609166,0.3691412691291993,,,,18,0,9,False,0.5895660774470011,-0.030588254386633738
30,15,scalar_optical_residual,dynamic_hard_ood_40pct,217,0.6131110862712799,0.25472651215056835,-0.10060332519250137,-0.1588867021293219,0.1,0.1,0.008413828188530474,4,6,20,False,0.6129173794374987,-0.00031604069370482564
30,15,shuffled_source_pretrained_residual,dynamic_hard_ood_40pct,217,0.611250071871297,0.2598082138730155,-0.09393200539655777,-0.051139634139218765,1000.0,1.0,0.023515065655644603,4,6,20,False,0.6129173794374987,0.0027202811049865565
30,15,state_aligned_pretrained_residual,dynamic_hard_ood_40pct,217,6.326961859136963,1.5254306414787129,-116.20412992123863,-0.057783081315162535,0.1,0.5,1.5122345391515066,4,6,20,False,0.6129173794374987,-9.322699390484726
30,15,state_blind_pretrained_residual,dynamic_hard_ood_40pct,217,0.6107658890951903,0.2550991966262385,-0.09219964320458107,-0.07599646584220952,1000.0,0.5,0.008920271053584236,4,6,20,False,0.6129173794374987,0.003510245286702353
30,15,target_only_direct_regression,dynamic_hard_ood_40pct,217,0.6122422925738299,0.2510949109852474,-0.09748637044790454,-0.13207850718068473,,,,4,6,20,False,0.6129173794374987,0.001101432079293218
30,15,scalar_optical_residual,full_scaffold_separated_evaluation,542,0.6762828794622469,0.3131313641793983,-0.16051581079827426,-0.13325055038525624,0.1,0.1,0.008413828188530474,4,6,20,False,0.6759799172663369,-0.00044818224354231103
30,15,shuffled_source_pretrained_residual,full_scaffold_separated_evaluation,542,0.6724495079756975,0.3189604570819646,-0.14739680361095386,-0.09411477583125266,1000.0,1.0,0.023515065655644603,4,6,20,False,0.6759799172663369,0.005222654106229059
30,15,state_aligned_pretrained_residual,full_scaffold_separated_evaluation,542,9.137667251831846,1.7953183073115249,-210.86779842518592,-0.06918799420178558,0.1,0.5,1.5122345391515066,4,6,20,False,0.6759799172663369,-12.51766083345283
30,15,state_blind_pretrained_residual,full_scaffold_separated_evaluation,542,0.6730822359654698,0.3128318854108284,-0.14955705986027779,-0.09088233358645348,1000.0,0.5,0.008920271053584236,4,6,20,False,0.6759799172663369,0.004286638148342215
30,15,target_only_direct_regression,full_scaffold_separated_evaluation,542,0.675156974273359,0.3094747959049447,-0.15665487288337143,-0.08688951198179429,,,,4,6,20,False,0.6759799172663369,0.001217407458354528
30,16,scalar_optical_residual,dynamic_hard_ood_40pct,206,0.854648896717997,0.6059629745090882,-0.7803791892610419,0.20408639194475894,1.0,1.0,0.3627710268007701,15,0,16,False,0.6157366001655786,-0.3880105494592528
30,16,shuffled_source_pretrained_residual,dynamic_hard_ood_40pct,206,0.6510721152515068,0.46382108280497536,-0.03322576467305538,0.2491238512487147,0.1,0.5,0.17335727113009988,15,0,16,False,0.6157366001655786,-0.057387387848027896
30,16,state_aligned_pretrained_residual,dynamic_hard_ood_40pct,206,1.0666293756963197,0.6830813630262997,-1.7730909729082045,0.2591015924342782,0.1,0.75,0.4047436426253734,15,0,16,False,0.6157366001655786,-0.732281913093181
30,16,state_blind_pretrained_residual,dynamic_hard_ood_40pct,206,0.716079637961164,0.48508967530826824,-0.24985515459822216,0.2098462603240007,0.1,0.25,0.14304009537832513,15,0,16,False,0.6157366001655786,-0.16296422491143453
30,16,target_only_direct_regression,dynamic_hard_ood_40pct,206,0.6113886716890677,0.4065684595873294,0.0888879057957851,0.23290654233914893,,,,15,0,16,False,0.6157366001655786,0.007061344859704099
30,16,scalar_optical_residual,full_scaffold_separated_evaluation,514,0.8936500743589781,0.6626239591117361,-1.276383239769833,0.36234811093731345,1.0,1.0,0.3627710268007701,15,0,16,False,0.5990102736310411,-0.4918777084438116
30,16,shuffled_source_pretrained_residual,full_scaffold_separated_evaluation,514,0.6729100831800794,0.5040612507461025,-0.29069747288847947,0.42807889209487016,0.1,0.5,0.17335727113009988,15,0,16,False,0.5990102736310411,-0.12336985324321283
30,16,state_aligned_pretrained_residual,full_scaffold_separated_evaluation,514,1.0131214578007803,0.6682594575552506,-1.9257244106303575,0.40678693740209754,0.1,0.75,0.4047436426253734,15,0,16,False,0.5990102736310411,-0.6913256790397054
30,16,state_blind_pretrained_residual,full_scaffold_separated_evaluation,514,0.6778579611598455,0.4971169768594412,-0.30974813816301316,0.39743587001345254,0.1,0.25,0.14304009537832513,15,0,16,False,0.5990102736310411,-0.1316299419221155
30,16,target_only_direct_regression,full_scaffold_separated_evaluation,514,0.6213388082654295,0.45129596253794274,-0.10044248243132192,0.41159878253119386,,,,15,0,16,False,0.5990102736310411,-0.037275712316316045
30,17,scalar_optical_residual,dynamic_hard_ood_40pct,216,0.6294007968244982,0.2928823369226315,-0.037110254771771434,-0.03098497154845219,1000.0,1.0,0.0061472736761817885,15,0,15,False,0.630185928851988,0.0012458736248205863
30,17,shuffled_source_pretrained_residual,dynamic_hard_ood_40pct,216,0.6309718932013805,0.3011379386093875,-0.04229434036013635,0.045833843950147495,1000.0,1.0,0.02497004060326463,15,0,15,False,0.630185928851988,-0.0012471943809095856
30,17,state_aligned_pretrained_residual,dynamic_hard_ood_40pct,216,0.630185928851988,0.290017824157565,-0.03969930884263473,-0.03891584998150437,0.1,0.0,0.0,15,0,15,False,0.630185928851988,0.0
30,17,state_blind_pretrained_residual,dynamic_hard_ood_40pct,216,0.6406163412302462,0.30131000570526423,-0.07440093387897795,0.03928800821386775,100.0,0.5,0.07607533440879993,15,0,15,False,0.630185928851988,-0.01655132541162793
30,17,target_only_direct_regression,dynamic_hard_ood_40pct,216,0.6429446962148649,0.2847054884109133,-0.08222506412750596,-0.11206646945740091,,,,15,0,15,False,0.630185928851988,-0.02024603657228534
30,17,scalar_optical_residual,full_scaffold_separated_evaluation,540,0.6151894276701703,0.33468059062260513,0.02795752282584485,0.18971811934647556,1000.0,1.0,0.0061472736761817885,15,0,15,False,0.6166511706912041,0.0023704536543657077
30,17,shuffled_source_pretrained_residual,full_scaffold_separated_evaluation,540,0.6181286087973142,0.3385739663409957,0.018647109744048818,0.20760254273961948,1000.0,1.0,0.02497004060326463,15,0,15,False,0.6166511706912041,-0.002395905783255156
30,17,state_aligned_pretrained_residual,full_scaffold_separated_evaluation,540,0.6166511706912041,0.332083729535023,0.023332721730885075,0.1820807426170471,0.1,0.0,0.0,15,0,15,False,0.6166511706912041,0.0
30,17,state_blind_pretrained_residual,full_scaffold_separated_evaluation,540,0.6294111445178343,0.3487709734729552,-0.017504582195823293,0.235123143012507,100.0,0.5,0.07607533440879993,15,0,15,False,0.6166511706912041,-0.020692369419046976
30,17,target_only_direct_regression,full_scaffold_separated_evaluation,540,0.6227601593684113,0.32107198317493857,0.003885735842902527,0.17726799954389022,,,,15,0,15,False,0.6166511706912041,-0.009906717067219142
30,18,scalar_optical_residual,dynamic_hard_ood_40pct,217,0.6838484195074807,0.3154129454701437,-0.01590194581993054,0.12296752802446698,100.0,0.75,0.019963087059009614,11,0,18,False,0.6938689037093914,0.014441466029593857
30,18,shuffled_source_pretrained_residual,dynamic_hard_ood_40pct,217,0.6938689037093914,0.31068394257484144,-0.04589225368099026,-0.008133686389136483,0.1,0.0,0.0,11,0,18,False,0.6938689037093914,0.0
30,18,state_aligned_pretrained_residual,dynamic_hard_ood_40pct,217,0.6921442610823031,0.3136498754465442,-0.040699489880702266,0.01682153752619975,0.1,0.1,0.01187630819686542,11,0,18,False,0.6938689037093914,0.002485545349947819
30,18,state_blind_pretrained_residual,dynamic_hard_ood_40pct,217,0.6938689037093914,0.31068394257484144,-0.04589225368099026,-0.008133686389136483,0.1,0.0,0.0,11,0,18,False,0.6938689037093914,0.0
30,18,target_only_direct_regression,dynamic_hard_ood_40pct,217,0.7035214980716368,0.2758910823121561,-0.07519402731172886,0.18175749309284492,,,,11,0,18,False,0.6938689037093914,-0.013911265241377856
30,18,scalar_optical_residual,full_scaffold_separated_evaluation,541,0.6424179179663283,0.317165866581013,-0.04724230900903881,0.17091618292322033,100.0,0.75,0.019963087059009614,11,0,18,False,0.6492989807051288,0.010597679872110357
30,18,shuffled_source_pretrained_residual,full_scaffold_separated_evaluation,541,0.6492989807051288,0.3162956869113811,-0.06979688916367666,0.07129962374707531,0.1,0.0,0.0,11,0,18,False,0.6492989807051288,0.0
30,18,state_aligned_pretrained_residual,full_scaffold_separated_evaluation,541,0.6489013902529661,0.31881847188014306,-0.06848713567482512,0.056199163452704363,0.1,0.1,0.01187630819686542,11,0,18,False,0.6492989807051288,0.0006123380198917334
30,18,state_blind_pretrained_residual,full_scaffold_separated_evaluation,541,0.6492989807051288,0.3162956869113811,-0.06979688916367666,0.07129962374707531,0.1,0.0,0.0,11,0,18,False,0.6492989807051288,0.0
30,18,target_only_direct_regression,full_scaffold_separated_evaluation,541,0.6614767605316151,0.2910243728969295,-0.11030186724304092,0.19321008574825405,,,,11,0,18,False,0.6492989807051288,-0.018755273284522
30,19,scalar_optical_residual,dynamic_hard_ood_40pct,217,0.5927595435173828,0.28914343420597577,0.08368389130425091,0.23887766693260482,0.1,0.0,0.0,10,0,21,False,0.5927595435173828,0.0
30,19,shuffled_source_pretrained_residual,dynamic_hard_ood_40pct,217,0.5927595435173828,0.28914343420597577,0.08368389130425091,0.23887766693260482,0.1,0.0,0.0,10,0,21,False,0.5927595435173828,0.0
30,19,state_aligned_pretrained_residual,dynamic_hard_ood_40pct,217,0.5917861220075132,0.2989379313028663,0.086690943442434,0.2420254712297796,100.0,0.5,0.062201807835614985,10,0,21,False,0.5927595435173828,0.0016421861453185013
30,19,state_blind_pretrained_residual,dynamic_hard_ood_40pct,217,0.5927595435173828,0.28914343420597577,0.08368389130425091,0.23887766693260482,0.1,0.0,0.0,10,0,21,False,0.5927595435173828,0.0
30,19,target_only_direct_regression,dynamic_hard_ood_40pct,217,0.6048377146988598,0.2465766569611785,0.04596141580107982,0.2994673749349609,,,,10,0,21,False,0.5927595435173828,-0.02037617329584645
30,19,scalar_optical_residual,full_scaffold_separated_evaluation,542,0.5887734770743965,0.3387838257633589,0.0984273837270968,0.36402561531007427,0.1,0.0,0.0,10,0,21,False,0.5887734770743965,0.0
30,19,shuffled_source_pretrained_residual,full_scaffold_separated_evaluation,542,0.5887734770743965,0.3387838257633589,0.0984273837270968,0.36402561531007427,0.1,0.0,0.0,10,0,21,False,0.5887734770743965,0.0
30,19,state_aligned_pretrained_residual,full_scaffold_separated_evaluation,542,0.5854045748878037,0.3380192484377782,0.10871528046948697,0.37192625633946913,100.0,0.5,0.062201807835614985,10,0,21,False,0.5887734770743965,0.0057218986890048285
30,19,state_blind_pretrained_residual,full_scaffold_separated_evaluation,542,0.5887734770743965,0.3387838257633589,0.0984273837270968,0.36402561531007427,0.1,0.0,0.0,10,0,21,False,0.5887734770743965,0.0
30,19,target_only_direct_regression,full_scaffold_separated_evaluation,542,0.6099801918822824,0.2934873940445861,0.032311229802661545,0.37905474311917625,,,,10,0,21,False,0.5887734770743965,-0.03601846148583589
30,20,scalar_optical_residual,dynamic_hard_ood_40pct,216,0.7064740682359245,0.5740904408293361,-0.4649262460323411,0.13991199784719655,1.0,0.5,0.1484318047536323,15,0,20,False,0.6366143629638294,-0.10973630086958042
30,20,shuffled_source_pretrained_residual,dynamic_hard_ood_40pct,216,0.6366143629638294,0.5013993141945441,-0.18953212383569484,0.23832927975204377,0.1,0.0,0.0,15,0,20,False,0.6366143629638294,0.0
30,20,state_aligned_pretrained_residual,dynamic_hard_ood_40pct,216,0.6366143629638294,0.5013993141945441,-0.18953212383569484,0.23832927975204377,0.1,0.0,0.0,15,0,20,False,0.6366143629638294,0.0
30,20,state_blind_pretrained_residual,dynamic_hard_ood_40pct,216,0.6366143629638294,0.5013993141945441,-0.18953212383569484,0.23832927975204377,0.1,0.0,0.0,15,0,20,False,0.6366143629638294,0.0
30,20,target_only_direct_regression,dynamic_hard_ood_40pct,216,0.627843288020937,0.44847661989392307,-0.15697991824203483,0.2568652626326641,,,,15,0,20,False,0.6366143629638294,0.013777689372350474
30,20,scalar_optical_residual,full_scaffold_separated_evaluation,540,0.6770861863144532,0.5511616450733409,-0.3210506522504162,0.3074609800249831,1.0,0.5,0.1484318047536323,15,0,20,False,0.6096222166524575,-0.11066520841784953
30,20,shuffled_source_pretrained_residual,full_scaffold_separated_evaluation,540,0.6096222166524575,0.48885954700207807,-0.07091039514392383,0.3774341639093202,0.1,0.0,0.0,15,0,20,False,0.6096222166524575,0.0
30,20,state_aligned_pretrained_residual,full_scaffold_separated_evaluation,540,0.6096222166524575,0.48885954700207807,-0.07091039514392383,0.3774341639093202,0.1,0.0,0.0,15,0,20,False,0.6096222166524575,0.0
30,20,state_blind_pretrained_residual,full_scaffold_separated_evaluation,540,0.6096222166524575,0.48885954700207807,-0.07091039514392383,0.3774341639093202,0.1,0.0,0.0,15,0,20,False,0.6096222166524575,0.0
30,20,target_only_direct_regression,full_scaffold_separated_evaluation,540,0.5852729527709235,0.42273117721889125,0.012928820078210723,0.43161214377572954,,,,15,0,20,False,0.6096222166524575,0.039941562522507953
