canonical_smiles,solid_real__absorption_nm__mean,solid_real__absorption_nm__std,solid_real__emission_nm__mean,solid_real__emission_nm__std,solid_real__quantum_yield__mean,solid_real__quantum_yield__std,solid_shuffled__absorption_nm__mean,solid_shuffled__absorption_nm__std,solid_shuffled__emission_nm__mean,solid_shuffled__emission_nm__std,solid_shuffled__quantum_yield__mean,solid_shuffled__quantum_yield__std,global_state_blind__absorption_nm__mean,global_state_blind__absorption_nm__std,global_state_blind__emission_nm__mean,global_state_blind__emission_nm__std,global_state_blind__quantum_yield__mean,global_state_blind__quantum_yield__std
CCCCCCCCCCCc1c(C=C2C(=O)c3cc(F)c(F)cc3C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(CCCCCCCCCCC)c(C=C7C(=O)c8cc(F)c(F)cc8C7=C(C#N)C#N)sc6c5n(C(CCCC)CCCCCC)c4c3n(C(CCCC)CCCCCC)c21,565.45984,12.880348,720.373,26.95336,-0.079545125,0.063384406,372.92203,28.833544,513.7286,16.817896,0.3379933,0.15834694,565.5124,16.043957,640.746,16.506401,0.21843699,0.06092082
CCCCCCCCCCCc1c(C=C2C(=O)c3ccccc3C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(CCCCCCCCCCC)c(C=C7C(=O)c8ccccc8C7=C(C#N)C#N)sc6c5n(CC(CC)CCCC)c4c3n(CC(CC)CCCC)c21,556.3086,14.631422,708.19794,26.248857,-0.08522749,0.062954426,371.10318,28.697153,504.71713,12.683503,0.3304409,0.16470465,576.8685,11.719511,654.2623,11.928112,0.18972854,0.066728465
CCCCCCCCCCCc1csc(-c2c(F)c(F)c(-c3cc(CCCCCCCCCCC)c(-c4cc5c(s4)-c4cc6c(cc4C5(c4ccc(CCCCCC)cc4)c4ccc(CCCCCC)cc4)-c4sccc4C6(c4ccc(CCCCCC)cc4)c4ccc(CCCCCC)cc4)s3)c3nsnc23)c1,422.47827,10.0608,602.6973,15.110742,0.14526424,0.021776473,398.4556,56.911285,503.1716,10.804163,0.32129583,0.03520779,479.42,8.550095,597.5308,16.01394,0.11240105,0.039604697
CCCCCCCCCCCc1csc(-c2nc(CCCCCCCCCCC)c(-c3cc4c(C#C[Si](C(C)C)(C(C)C)C(C)C)c5sccc5c(C#C[Si](C(C)C)(C(C)C)C(C)C)c4s3)s2)n1,452.88705,14.216167,547.6977,7.4991403,-0.007675427,0.030667983,379.27548,17.371138,496.80063,39.871487,0.3233646,0.1719157,461.8189,21.234798,521.9531,15.326292,0.35273477,0.11633414
CCCCCCCCCCCc1csc(-c2nc(CCCCCCCCCCC)c(-c3cc4c(C#Cc5ccc(CCCCCCCC)cc5)c5sccc5c(C#Cc5ccc(CCCCCCCC)cc5)c4s3)s2)n1,463.55267,9.650581,596.3727,13.223168,0.029837612,0.051431544,407.288,51.66013,494.03867,43.925556,0.33656165,0.085686326,466.5559,11.353496,561.03815,15.417148,0.3019982,0.04333604
CCCCCCCCCCCc1csc2cc(-c3ccc(-c4cc5sc(-c6cc7c(-c8ccc(CC(CCCCCC)CCCCCCCC)s8)c8sccc8c(-c8ccc(CC(CCCCCC)CCCCCCCC)s8)c7s6)c(CCCCCCCCCCC)c5s4)c4nsnc34)sc12,460.69745,12.5078535,666.5975,12.814556,-0.057346754,0.030152662,397.22412,18.062786,495.36606,38.666748,0.46673706,0.15245113,504.46857,10.082436,630.5584,15.625532,0.20211978,0.020582406
CCCCCCCCCCCc1nc(-c2c3cc(-c4scc5c4C(=O)N(CC(CC)CCCC)C5=O)sc3c(-c3nc(CCCCCCCCCCC)c(CCCCCCCCCCC)s3)c3ccsc23)sc1CCCCCCCCCCC,437.48114,16.869417,599.47754,16.34111,-0.041063696,0.031146118,404.54385,26.62129,500.30893,41.668064,0.43375584,0.14465268,459.78198,22.507647,573.0395,10.5355625,0.16094744,0.061741076
CCCCCCCCCCN1C(=O)C2=C(c3ccc(C(=C(C#N)C#N)C(=C(C#N)C#N)c4ccc(-n5c6ccccc6c6ccccc65)cc4)s3)N(CCCCCCCCCC)C(=O)C2=C1c1ccc(C#Cc2ccc(-n3c4ccccc4c4ccccc43)cc2)s1,480.67514,16.529646,625.031,12.706166,0.16730593,0.03493724,408.76245,26.065977,525.65045,18.196257,0.26249507,0.10782654,534.75146,15.058549,653.13586,13.611231,0.15952718,0.033175725
CCCCCCCCCCN1C(=O)C2=C(c3ccc(C(=C(C#N)C#N)C(=C(C#N)C#N)c4ccc(-n5c6ccccc6c6ccccc65)cc4)s3)N(CCCCCCCCCC)C(=O)C2=C1c1cccs1,494.17255,14.698846,650.35406,13.257649,0.14250979,0.033454396,397.03726,24.476809,537.1071,23.311533,0.2822118,0.1663569,543.61426,16.78619,653.7576,17.092983,0.12885936,0.0471633
CCCCCCCCCCN1C(=O)C2C(=C1c1cccs1)C(=O)N(CCCCCCCCCC)C2c1ccc(C(=C(C#N)C#N)C(=C(C#N)C#N)c2ccc(-n3c4ccccc4c4ccccc43)cc2)s1,468.1229,4.9899187,610.2414,9.012893,0.15019828,0.03555979,403.38388,22.93707,537.11066,18.695475,0.31524557,0.17589194,474.35294,15.5035925,594.1951,10.913849,0.15633807,0.06468974
CCCCCCCCCCN1C(=O)c2c(c(-c3ccc(-c4cc5c(OCC(CC)CCCC)c6sccc6c(OCC(CC)CCCC)c5s4)s3)n(CCCCCCCC)c2-c2cccs2)C1=O,445.11127,17.984482,588.68506,13.517775,0.039612763,0.04063621,383.17334,18.99592,515.2839,39.671062,0.3662639,0.11161032,470.68604,17.450842,573.0653,2.2147646,0.15230846,0.041143462
CCCCCCCCCCN1C(=O)c2ccc(C#Cc3ccc(C#Cc4ccc5c(c4)C(=O)N(CCCCCCCCCC)C5=O)c4nsnc34)cc2C1=O,459.9151,11.522802,603.4184,13.999207,0.16196129,0.039958406,410.8854,43.23992,491.9637,50.556965,0.287276,0.03871759,425.17978,10.08108,542.74347,12.693138,0.3487596,0.11599114
CCCCCCCCCCOC(=O)c1cc(-c2cc3c(-c4ccc(SCC(CC)CCCC)s4)c4sc(-c5cc(C(=O)OCCCCCCCCCC)c(-c6ccc(C)s6)s5)cc4c(-c4ccc(SCC(CC)CCCC)s4)c3s2)sc1C,464.54883,16.058695,624.5718,5.940865,0.0095252665,0.035412084,380.72922,18.91675,495.7388,40.184364,0.39059058,0.112097405,457.79913,12.930786,570.92377,22.903736,0.15869087,0.051837258
CCCCCCCCCCOC(=O)c1ccsc1-c1ccc(-c2sc(-c3cc4c(-c5cc(Cl)c(CC(CC)CCCC)s5)c5sccc5c(-c5cc(Cl)c(CC(CC)CCCC)s5)c4s3)cc2C(=O)OCCCCCCCCCC)s1,439.67194,13.26916,592.30084,10.581272,0.043556646,0.031199766,390.9576,14.777281,510.89966,48.463165,0.3980849,0.12940118,452.13605,12.557757,566.0028,13.004692,0.12879823,0.014123751
CCCCCCCCCCOC(=O)c1ccsc1-c1ccc(-c2sc(-c3cc4c(-c5cc(F)c(CC(CC)CCCC)s5)c5sccc5c(-c5cc(F)c(CC(CC)CCCC)s5)c4s3)cc2C(=O)OCCCCCCCCCC)s1,442.12543,12.0079365,596.7959,9.7616625,0.040241286,0.041218888,387.3047,17.567362,505.2018,33.766953,0.39350474,0.10421707,444.6744,13.198294,558.2258,11.876455,0.15357673,0.0156909
CCCCCCCCCCOC(=O)c1csc(-c2cc3c(-c4cc(F)c(SCC(CC)CCCC)s4)c4sc(-c5cc(C(=O)OCCCCCCCCCC)c(-c6cccs6)s5)cc4c(-c4cc(F)c(SCC(CC)CCCC)s4)c3s2)c1,463.0735,13.766647,628.0612,2.455198,0.0033953697,0.03478054,390.29233,22.68332,496.37094,43.659916,0.39959323,0.12478664,463.5626,16.577707,572.22095,23.48688,0.10633727,0.034223665
CCCCCCCCCCOc1c(OCCCCCCCCCC)c(-c2ccc(-c3ccc4c5ccccc5n(C(CCCCCCCC)CCCCCCCC)c4c3)s2)c2nc3cc(Cl)c(Cl)cc3nc2c1-c1cccs1,444.35126,17.199614,581.2961,22.74671,0.034570806,0.043277133,413.73526,12.935539,522.36945,22.235138,0.33029398,0.13082987,520.5709,14.696558,642.80804,15.294561,0.151855,0.07619198
CCCCCCCCCCOc1c(OCCCCCCCCCC)c(-c2ccc(-c3ccc4c5ccccc5n(C(CCCCCCCC)CCCCCCCC)c4c3)s2)c2nc3ccccc3nc2c1-c1cccs1,437.89716,20.265055,576.5296,19.944342,0.0414275,0.041101854,414.50024,20.936089,509.4026,18.377699,0.32801893,0.09844956,496.23126,16.039667,626.818,18.204464,0.17523278,0.08578688
CCCCCCCCCCOc1c2c(c(OCCCCCCCCCC)c3c1C(CCCCCC)(CCCCCC)c1cc(/C=C4\C(=O)c5cc(F)ccc5C4=C(C#N)C#N)sc1-3)C(CCCCCC)(CCCCCC)c1cc(/C=C3\C(=O)c4cc(F)ccc4C3=C(C#N)C#N)sc1-2,505.4952,10.848818,655.0159,14.764084,0.022292843,0.040499657,369.51685,3.3702161,527.0036,5.318807,0.383413,0.09401159,573.1854,17.682909,652.4737,20.146008,0.09981056,0.037225068
CCCCCCCCCCOc1cccc2c(OCCCCCCCCCC)c(-c3cc(CCCCCCCCCC)c(-c4nc5sc(-c6sccc6CCCCCCCCCC)nc5s4)s3)ccc12,425.17563,16.423983,622.9298,25.737581,0.045931753,0.022774404,403.43604,25.573433,490.3915,47.61409,0.37544048,0.120627835,437.49014,30.421795,561.58563,28.494211,0.41275787,0.052540213
CCCCCCCCCCOc1cccc2c(OCCCCCCCCCC)c(-c3ccc(-c4ccc(-c5cccs5)c5nsnc45)s3)ccc12,435.195,19.253242,666.47284,19.767515,0.13022292,0.044604804,391.13782,2.4479685,467.23035,27.060408,0.37840065,0.18419851,479.10284,11.336445,640.4366,9.582901,0.35361975,0.031024033
CCCCCCCCCCOc1csc(-c2ccc(C3=C4C(=O)N(CC(CC)CCCC)C(c5ccc(-c6cc(OCCCCCCCCCC)c(-c7ccccc7)s6)s5)=C4C(=O)N3CC(CC)CCCC)s2)c1,457.17422,17.872734,618.1231,11.917773,0.049247965,0.017844575,408.90405,22.404573,539.0604,27.932264,0.5010939,0.15690102,559.39246,8.572072,638.9208,19.284307,0.26908293,0.06355932
CCCCCCCCCCc1c(-c2cccs2)sc2c1sc1c(CCCCCCCCCC)c(-c3ccc(-c4ccc(-c5ccc(-c6cccs6)c6nc(-c7ccc(OCCCCCCCC)cc7)c(-c7ccc(OCCCCCCCC)cc7)nc56)s4)s3)sc12,452.84897,15.983026,631.68756,21.769102,0.07535157,0.04779043,398.03726,12.811485,494.57773,50.09881,0.36250493,0.12198365,479.49805,11.238239,606.51624,19.674109,0.18597351,0.056805454
CCCCCCCCCCc1cc(-c2c3cc(-c4c(F)c(F)cc5nsnc45)sc3c(-c3cc(CCCCCCCCCC)c(CCCCCCCCCC)s3)c3ccsc23)sc1CCCCCCCCCC,447.40665,10.444277,651.98645,11.154957,-0.016842823,0.029121751,391.90353,20.738144,479.21533,18.703827,0.41351402,0.17135122,470.85254,9.021105,621.7363,6.0268126,0.13484943,0.043595854
CCCCCCCCCCc1cc(-c2c3cc(-c4ccc(-c5c(F)c(F)c(-c6ccc(-c7cc8c(-c9cc(CCCCCCCCCC)c(CCCCCCCCCC)s9)c9sc(-c%10c(F)c(F)cc%11nsnc%10%11)cc9c(-c9cc(CCCCCCCCCC)c(CCCCCCCCCC)s9)c8s7)s6)c6nsnc56)s4)sc3c(-c3cc(CCCCCCCCCC)c(CCCCCCCCCC)s3)c3ccsc23)sc1CCCCCCCCCC,479.32333,12.62053,696.8162,12.933405,-0.023111582,0.03136903,388.1498,7.8567815,478.70874,23.35178,0.41566578,0.17983007,517.0546,5.4023056,673.64,18.662485,0.110383704,0.05456412
CCCCCCCCCCc1cc(-c2c3cc(-c4ccc(-c5c(F)c(F)c(-c6ccc(-c7cc8c(-c9cc(CCCCCCCCCC)c(CCCCCCCCCC)s9)c9sc(-c%10ccc(-c%11sc(-c%12cccs%12)c%12c%11C(=O)c%11c(CC(CC)CCCC)sc(CC(CC)CCCC)c%11C%12=O)s%10)cc9c(-c9cc(CCCCCCCCCC)c(CCCCCCCCCC)s9)c8s7)s6)c6nsnc56)s4)sc3c(-c3cc(CCCCCCCCCC)c(CCCCCCCCCC)s3)c3ccsc23)sc1CCCCCCCCCC,496.7019,16.133951,692.50085,12.295226,-0.0511007,0.021957334,386.47827,11.496442,498.10214,31.634201,0.4224913,0.13967007,522.792,4.929298,660.6878,11.585227,0.04219084,0.048166357
CCCCCCCCCCc1cc(-c2c3cc(-c4ccc(-c5c(F)c(F)c(-c6ccc(-c7cc8c(-c9cc(CCCCCCCCCC)c(CCCCCCCCCC)s9)c9sc(-c%10scc%11c%10C(=O)N(CCCCCCCC)C%11=O)cc9c(-c9cc(CCCCCCCCCC)c(CCCCCCCCCC)s9)c8s7)s6)c6nn(CC(CC)CCCC)nc56)s4)sc3c(-c3cc(CCCCCCCCCC)c(CCCCCCCCCC)s3)c3ccsc23)sc1CCCCCCCCCC,452.52197,12.557714,620.858,12.112552,-0.021254975,0.029070359,395.31424,17.21799,500.81445,30.787655,0.3970982,0.12897848,483.83,10.0157,609.84894,8.492055,0.07667496,0.031660706
CCCCCCCCCCc1cc(-c2c3cc(-c4ccc(-c5c(F)c(F)c(-c6ccco6)c6nsnc56)o4)sc3c(-c3cc(CCCCCCCCCC)c(CCCCCCCCCC)s3)c3ccsc23)sc1CCCCCCCCCC,447.61343,14.119145,646.77344,15.984908,0.06329224,0.049757764,389.38412,2.4642034,480.3627,25.114622,0.38543704,0.20483197,488.5622,8.602249,650.22107,22.283548,0.15436971,0.057559066
CCCCCCCCCCc1cc(-c2c3cc(-c4ccc(-c5c(F)c(F)c(-c6cccs6)c6nn(CC(CC)CCCC)nc56)s4)sc3c(-c3cc(CCCCCCCCCC)c(CCCCCCCCCC)s3)c3ccsc23)sc1CCCCCCCCCC,423.95502,9.693837,588.104,12.2212515,0.014738059,0.031710904,391.26657,8.270658,500.50842,22.712976,0.3971491,0.13556159,431.91254,13.442842,553.9133,12.9201565,0.09016774,0.040553547
CCCCCCCCCCc1cc(-c2c3cc(-c4ccc(-c5c(F)c(F)c(-c6cccs6)c6nsnc56)s4)sc3c(-c3cc(CCCCCCCCCC)c(CCCCCCCCCC)s3)c3ccsc23)sc1CCCCCCCCCC,462.36783,11.873695,679.3588,15.256359,0.01192641,0.036257982,389.37744,4.4541583,480.10123,30.156357,0.41868207,0.18741213,492.49005,7.8934326,649.5049,19.568232,0.12063603,0.06702376
CCCCCCCCCCc1cc(-c2c3cc(-c4ccc(-c5ccc(-c6ccc(C7=C(c8ccccc8)C(c8ccccc8)=C(c8ccc(-c9ccc(-c%10cccs%10)c%10nsnc9%10)s8)[Si]7(CCCCCCC)CCCCCCC)s6)c6nsnc56)s4)sc3c(-c3cc(CCCCCCCCCC)c(CCCCCCCCCC)s3)c3ccsc23)sc1CCCCCCCCCC,463.36084,15.780455,680.8485,8.023478,0.046263013,0.024007995,391.78647,11.750542,476.94815,27.512451,0.462491,0.12094554,524.3685,8.457945,661.7431,13.134347,0.20034695,0.03465318
CCCCCCCCCCc1cc(-c2c3cc(-c4ccc(-c5ccc(-c6ccco6)c6nsnc56)o4)sc3c(-c3cc(CCCCCCCCCC)c(CCCCCCCCCC)s3)c3ccsc23)sc1CCCCCCCCCC,433.56796,13.890508,630.0423,14.201859,0.062513664,0.042833287,388.21362,12.986267,473.06345,25.883587,0.40425444,0.17369811,490.01007,7.111898,644.6996,17.959143,0.22463703,0.0545887
CCCCCCCCCCc1cc(-c2c3cc(-c4ccc(-c5ccc(-c6cccs6)c6nsnc56)s4)sc3c(-c3cc(CCCCCCCCCC)c(CCCCCCCCCC)s3)c3ccsc23)sc1CCCCCCCCCC,449.9428,14.642137,665.3992,12.97593,0.009557888,0.031477563,388.30664,15.472476,473.62524,37.567417,0.43514505,0.15571411,496.21094,9.748919,647.91327,14.404885,0.18491985,0.047383122
CCCCCCCCCCc1cc(-c2c3cc(-c4ccc(-c5ccc6c(c5)N(C(=O)OC(C)(C)C)/C(=C5\C(=O)c7ccc(-c8cccs8)cc7N5C(=O)OC(C)(C)C)C6=O)s4)sc3c(-c3cc(CCCCCCCCCC)c(CCCCCCCCCC)s3)c3ccsc23)sc1CCCCCCCCCC,458.5585,12.274368,619.1703,12.26794,0.09512144,0.035781924,389.04532,18.185047,484.86398,45.857822,0.3749099,0.17023446,512.6181,10.21911,614.31885,7.537022,0.21455948,0.019864181
CCCCCCCCCCc1cc(-c2c3cc(-c4ccc(-c5sc(-c6cccs6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3cc(CCCCCCCCCC)c(CCCCCCCCCC)s3)c3ccsc23)sc1CCCCCCCCCC,486.7426,17.628714,651.7542,13.413973,-0.06291981,0.017614651,387.95435,21.546364,512.4568,29.71073,0.426581,0.09822246,493.34857,11.319259,610.4505,12.00876,0.038481243,0.04742672
CCCCCCCCCCc1cc(-c2c3cc(-c4ccc(C5=C6C(=O)N(C(=O)OC(C)(C)C)C(c7cccs7)=C6C(=O)N5C(=O)OC(C)(C)C)s4)sc3c(-c3cc(CCCCCCCCCC)c(CCCCCCCCCC)s3)c3ccsc23)sc1CCCCCCCCCC,457.07095,17.74943,616.3455,19.11315,0.12378587,0.046420157,391.69165,24.457026,485.22534,48.848663,0.40150347,0.24717653,527.3273,13.740033,614.10986,13.687109,0.25255853,0.078463584
CCCCCCCCCCc1cc(-c2c3cc(-c4cnc(-c5ccc(-c6nccs6)c6nsnc56)s4)sc3c(-c3cc(CCCCCCCCCC)c(CCCCCCCCCC)s3)c3ccsc23)sc1CCCCCCCCCC,448.31415,10.232675,662.2191,10.396914,-0.012071562,0.028563919,380.1265,13.774202,454.63257,31.890703,0.43931326,0.15281315,495.7023,11.715661,643.0277,16.503832,0.18149014,0.06295742
CCCCCCCCCCc1cc(-c2c3cc(-c4sc(-c5c(F)c(F)c(-c6cc(CCCC)cs6)c6nsnc56)cc4CCCC)sc3c(-c3cc(CCCCCCCCCC)c(CCCCCCCCCC)s3)c3ccsc23)sc1CCCCCCCCCC,458.57217,12.130717,671.6608,13.566662,-0.0041163624,0.02916327,378.88013,18.017565,483.77115,26.447348,0.40234414,0.15430318,486.95856,8.8025875,640.34143,17.774872,0.093216695,0.07331689
CCCCCCCCCCc1cc(-c2c3cc(-c4sc(-c5c(F)c(F)c(-c6cc(CCCCCC)cs6)c6nsnc56)cc4CCCCCC)sc3c(-c3cc(CCCCCCCCCC)c(CCCCCCCCCC)s3)c3ccsc23)sc1CCCCCCCCCC,453.46207,12.137433,665.8275,13.838514,-0.009279633,0.030824818,384.5979,19.840837,482.69003,24.814018,0.39938548,0.15758173,486.1408,8.680469,639.9525,18.322618,0.07760079,0.07636364
CCCCCCCCCCc1cc(-c2c3cc(-c4sc(-c5c(F)c(F)c(-c6cc(CCCCCCCC)cs6)c6nc7c8ccccc8c8ccccc8c7nc56)cc4CCCCCCCC)sc3c(-c3cc(CCCCCCCCCC)c(CCCCCCCCCC)s3)c3ccsc23)sc1CCCCCCCCCC,443.17065,13.077587,592.1702,16.291485,0.013578212,0.033013728,399.77524,29.131033,505.54565,18.19305,0.32111296,0.121641465,483.22086,10.040593,618.4115,17.347425,0.020456707,0.07635317
CCCCCCCCCCc1cc(-c2c3cc(-c4sc(-c5c(F)c(F)c(-c6cc(CCCCCCCC)cs6)c6nsnc56)cc4CCCCCCCC)sc3c(-c3cc(CCCCCCCCCC)c(CCCCCCCCCC)s3)c3ccsc23)sc1CCCCCCCCCC,447.72916,12.722292,658.0571,14.067068,-0.012030249,0.03200221,391.12427,24.579535,484.76834,23.408415,0.40538597,0.16106582,484.53076,8.846508,638.07825,17.38894,0.077385835,0.076415144
CCCCCCCCCCc1cc(-c2c3cc(-c4sc(-c5cc6c(cc(-c7cc(CCCCCC)cs7)c7nsnc76)c6nsnc56)cc4CCCCCC)sc3c(-c3cc(CCCCCCCCCC)c(CCCCCCCCCC)s3)c3ccsc23)sc1CCCCCCCCCC,491.68808,12.36126,728.9623,19.029305,-0.06376926,0.024570554,372.80063,19.86962,460.08908,34.90319,0.42719436,0.17519051,532.3799,7.384649,674.4948,17.858786,0.14271882,0.07848817
CCCCCCCCCCc1cc(-c2c3cc(-c4sc(-c5ccc6c(c5)N(C(=O)OC(C)(C)C)/C(=C5\C(=O)c7ccc(-c8cc(CCCCCC)cs8)cc7N5C(=O)OC(C)(C)C)C6=O)cc4CCCCCC)sc3c(-c3cc(CCCCCCCCCC)c(CCCCCCCCCC)s3)c3ccsc23)sc1CCCCCCCCCC,448.76816,11.2279415,605.9016,10.389807,0.07426597,0.029527608,383.45773,9.548203,489.33737,40.26842,0.3694872,0.1520897,501.00146,10.13762,603.79407,8.374319,0.20946439,0.01546874
CCCCCCCCCCc1cc(-c2c3sc4cc(-c5ccc(C6=C7C(=O)N(CC(CCCC)CCCCCC)C(c8cccs8)=C7C(=O)N6CC(CCCC)CCCCCC)s5)sc4c3c(-c3cc(CCCCCCCCCC)c(CCCCCCCCCC)s3)c3sc4ccsc4c23)sc1CCCCCCCCCC,508.93573,12.094526,672.1908,15.759752,-0.07322967,0.027239671,403.5367,17.086617,516.7459,27.178747,0.46969175,0.18520099,543.92206,9.197407,636.42,10.827293,0.20883593,0.07074424
CCCCCCCCCCc1cc(-c2c3sc4cc(-c5cccc6nsnc56)sc4c3c(-c3cc(CCCCCCCCCC)c(CCCCCCCCCC)s3)c3sc4ccsc4c23)sc1CCCCCCCCCC,508.78082,17.858847,712.38495,17.425943,-0.0789666,0.034333624,389.41434,14.565869,465.13333,35.868416,0.39861146,0.17506877,498.9497,8.446972,637.80035,13.455825,0.19516101,0.042781424
CCCCCCCCCCc1cc(-c2c3sc4cc(-c5scc6c7c(sc56)C(=O)N(CCCCCCCC)C7=O)sc4c3c(-c3cc(CCCCCCCCCC)c(CCCCCCCCCC)s3)c3sc4ccsc4c23)sc1CCCCCCCCCC,539.2344,17.49813,706.6953,12.371274,-0.07568069,0.033631194,396.66415,11.688176,491.85095,54.85351,0.36477676,0.14810093,524.8046,18.807892,649.5839,15.774244,0.062293768,0.04953913
CCCCCCCCCCc1cc(-c2c3sc4cc(-c5scc6cc(C(=O)C(CC)CCCC)sc56)sc4c3c(-c3cc(CCCCCCCCCC)c(CCCCCCCCCC)s3)c3sc4ccsc4c23)sc1CCCCCCCCCC,507.01035,17.580112,673.89087,14.713717,-0.09236821,0.03186635,391.45132,23.344725,499.64566,37.074955,0.3805895,0.13051756,478.96646,17.294308,585.69885,16.861885,0.13133493,0.047045913
CCCCCCCCCCc1cc(-c2cc3cc(-c4ccc(C5=C6C(=O)N(CC(CC)CCCC)C(c7cccs7)=C6C(=O)N5CC(CC)CCCC)s4)oc3c3c(-c4cc(CCCCCCCCCC)c(CCCCCCCCCC)s4)cc4ccoc4c23)sc1CCCCCCCCCC,453.0288,11.651002,571.3999,12.619023,0.014718157,0.013583839,396.72266,22.409945,535.2747,9.271426,0.4642336,0.13668771,513.15204,11.858729,592.20056,15.607193,0.30405658,0.095689334
CCCCCCCCCCc1cc(-c2cc3cc(-c4ccc5c(c4)N(CC(CC)CCCC)C(=O)/C5=C4/C(=O)N(CC(CC)CCCC)c5ccccc54)oc3c3c(-c4cc(CCCCCCCCCC)c(CCCCCCCCCC)s4)cc4ccoc4c23)sc1CCCCCCCCCC,442.95566,11.2057085,548.5299,12.31811,-0.0009970784,0.012378993,396.10458,25.219652,535.719,16.06473,0.40333173,0.08732849,496.96786,8.761959,576.0536,12.170952,0.3126589,0.099163614
CCCCCCCCCCc1cc(-c2cc3cc(-c4sc(-c5ccc(-c6cc(CCCCCC)cs6)c6nsnc56)cc4CCCCCC)oc3c3c(-c4cc(CCCCCCCCCC)c(CCCCCCCCCC)s4)cc4ccoc4c23)sc1CCCCCCCCCC,439.37558,17.565416,609.94507,19.067623,0.024207335,0.017979339,381.32254,24.104033,491.2578,29.183577,0.37995228,0.12914948,467.52695,9.518311,598.42474,14.38115,0.1939547,0.06422099
CCCCCCCCCCc1cc(-c2cnc(-c3cc(CCCCCCCCCC)c(-c4cc5c(-c6ccc(CC(CC)CCCC)s6)c6sc(C)cc6c(-c6ccc(CC(CC)CCCC)s6)c5s4)s3)cn2)sc1C,441.9493,9.986013,581.3618,6.3116984,-0.0036762892,0.020164011,371.49503,5.78981,509.6189,23.994007,0.42577434,0.12871747,438.93863,7.2434583,539.6716,13.627691,0.24003908,0.05489272
CCCCCCCCCCc1cc(/C=C/c2ccc(-c3c4cc(-c5ccc6c(c5)N(CC(CCCC)CCCCCC)C(=O)/C6=C5/C(=O)N(CC(CCCC)CCCCCC)c6ccccc65)sc4c(-c4ccc(/C=C/c5cc(CCCCCCCCCC)c(CCCCCCCCCC)s5)s4)c4ccsc34)s2)sc1CCCCCCCCCC,463.42352,11.776877,609.9649,11.318667,-0.04414051,0.028337725,399.6808,13.887834,527.1906,37.85772,0.43684053,0.10224274,531.34375,14.563484,632.4974,5.7940764,0.13048832,0.070788234
CCCCCCCCCCc1cc(/C=C/c2ccc(-c3c4cc(-c5sc(-c6cc7c(cc(-c8cc(CCCCCCCC)cs8)c8nsnc87)c7nsnc67)cc5CCCCCCCC)sc4c(-c4ccc(/C=C/c5cc(CCCCCCCCCC)c(CCCCCCCCCC)s5)s4)c4ccsc34)s2)sc1CCCCCCCCCC,502.62793,14.412747,729.2112,19.72102,-0.050132357,0.01988727,374.90503,14.854007,474.43637,47.25628,0.4266444,0.094438314,544.0919,5.849878,689.5245,16.623262,0.0971248,0.057141915
CCCCCCCCCCc1cc(C)sc1-c1cc2c(=O)n(CC(CCCCCC)CCCCCCCC)c(=O)c3cc(-c4sc(-c5cc6c(-c7ccc(SCC(CC)CCCC)s7)c7sc(C)cc7c(-c7ccc(SCC(CC)CCCC)s7)c6s5)cc4CCCCCCCCCC)sc3c2s1,459.33447,10.837199,613.89795,7.3032184,-0.03292523,0.021556523,384.31406,9.517729,519.55853,9.839368,0.4113408,0.097204454,446.0298,12.673888,547.31995,16.501928,0.15698539,0.05596411
CCCCCCCCCCc1cc(C)sc1C,304.44318,18.489658,371.6156,29.98383,0.17610095,0.029251263,406.57202,47.820778,510.88525,55.470306,0.37364563,0.069011785,275.35074,15.641634,352.371,16.726301,0.2905364,0.06189838
CCCCCCCCCCc1ccc(-c2csc(-c3sccc3-c3ccc(CCCCCCCCCC)cc3)c2)cc1,359.339,22.442503,461.56207,9.32499,0.19152923,0.055573415,440.271,91.55227,521.5289,55.578186,0.42319894,0.051692422,319.12067,10.223635,408.55322,11.505234,0.28242892,0.07412487
CCCCCCCCCCc1ccsc1-c1cc2c(=O)n(CC(CCCCCC)CCCCCCCC)c(=O)c3cc(-c4sc(-c5cc6c(-c7ccc(CC(CC)CCCC)s7)c7sccc7c(-c7ccc(CC(CC)CCCC)s7)c6s5)cc4CCCCCCCCCC)sc3c2s1,452.64893,11.869222,606.60297,12.503968,-0.032739066,0.027342148,390.04092,17.988136,525.84326,31.594091,0.4133506,0.08861826,445.4493,9.230121,541.30945,12.315696,0.18350157,0.049130257
CCCCCCCCCCc1ccsc1-c1sc(-c2sc(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)cc5c(cc(-c6ccc(CC(CC)CCCC)s6)c6ccsc65)c4s3)cc2CCCCCCCCCC)c2c1C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C2=O,458.11557,15.2628565,602.91815,16.108828,-0.044901468,0.023870513,400.88657,31.36087,530.43695,31.902224,0.44925213,0.10651121,481.62704,9.842614,575.91095,20.53012,0.13421544,0.032912258
