edge_id,source_evaluated,learner_evaluated,repeat,pool,candidate_n,baseline_fraction_to_first_hit,augmented_fraction_to_first_hit,baseline_first_hit_rank,augmented_first_hit_rank,baseline_top10_recall_top5,augmented_top10_recall_top5,baseline_top10_enrichment,augmented_top10_enrichment,baseline_top10_regret,augmented_top10_regret,baseline_spearman_rho,augmented_spearman_rho,effect_fraction_to_first_hit,effect_top10_recall_top5,effect_top10_enrichment,effect_top10_regret_reduction,effect_spearman_rho,edge_role
hard_ood_matbench_alloy_uts_to_ys,alloy_uts,ridge-primary,80,fold_1,26,0.38461538461538464,0.34615384615384615,10.0,9.0,0.0,0.0,0.0,0.0,0.1901449112238902,0.1901449112238902,0.48486921549818746,0.47666268434730136,0.03846153846153849,0.0,0.0,0.0,-0.008206531150886098,named-edge
hard_ood_matbench_alloy_uts_to_ys,alloy_uts,ridge-primary,80,fold_2,25,0.04,0.04,1.0,1.0,0.5,0.5,4.166666666666666,4.166666666666666,0.0,0.0,0.48923076923076925,0.4653846153846154,0.0,0.0,0.0,0.0,-0.02384615384615385,named-edge
hard_ood_matbench_alloy_uts_to_ys,alloy_uts,ridge-primary,80,fold_3,25,0.04,0.04,1.0,1.0,0.5,0.5,4.166666666666666,4.166666666666666,0.0,0.0,0.7646153846153846,0.7515384615384615,0.0,0.0,0.0,0.0,-0.013076923076923097,named-edge
hard_ood_matbench_alloy_uts_to_ys,alloy_uts,ridge-primary,80,fold_4,25,0.08,0.08,2.0,2.0,0.5,0.5,4.166666666666666,4.166666666666666,0.12410510589180346,0.12410510589180346,0.4676923076923077,0.42615384615384616,0.0,0.0,0.0,0.0,-0.041538461538461524,named-edge
hard_ood_matbench_alloy_uts_to_ys,alloy_uts,ridge-primary,81,fold_0,26,0.11538461538461539,0.07692307692307693,3.0,2.0,0.5,0.5,4.333333333333333,4.333333333333333,0.020143710724225716,0.020143710724225716,0.23593777058797558,0.23457001539616124,0.038461538461538464,0.0,0.0,0.0,-0.0013677551918143405,named-edge
hard_ood_matbench_alloy_uts_to_ys,alloy_uts,ridge-primary,81,fold_1,26,0.07692307692307693,0.07692307692307693,2.0,2.0,1.0,1.0,8.666666666666666,8.666666666666666,0.0,0.0,0.6749871871603824,0.7180714757025343,0.0,0.0,0.0,0.0,0.04308428854215185,named-edge
hard_ood_matbench_alloy_uts_to_ys,alloy_uts,ridge-primary,81,fold_2,25,0.16,0.16,4.0,4.0,0.0,0.0,0.0,0.0,0.018867051309942706,0.018867051309942706,0.6476923076923076,0.6469230769230768,0.0,0.0,0.0,0.0,-0.0007692307692307443,named-edge
hard_ood_matbench_alloy_uts_to_ys,alloy_uts,ridge-primary,81,fold_3,25,0.12,0.12,3.0,3.0,0.5,0.5,4.166666666666666,4.166666666666666,0.0,0.0,0.693076923076923,0.6961538461538461,0.0,0.0,0.0,0.0,0.003076923076923088,named-edge
hard_ood_matbench_alloy_uts_to_ys,alloy_uts,ridge-primary,81,fold_4,25,0.04,0.08,1.0,2.0,0.5,0.5,4.166666666666666,4.166666666666666,0.0,0.0,0.42769230769230765,0.4038461538461539,-0.04,0.0,0.0,0.0,-0.02384615384615374,named-edge
hard_ood_matbench_alloy_uts_to_ys,alloy_uts,ridge-primary,82,fold_0,26,0.07692307692307693,0.07692307692307693,2.0,2.0,0.5,0.5,4.333333333333333,4.333333333333333,0.020143710724225716,0.020143710724225716,0.4623012548332507,0.4623012548332507,0.0,0.0,0.0,0.0,0.0,named-edge
hard_ood_matbench_alloy_uts_to_ys,alloy_uts,ridge-primary,82,fold_1,26,0.11538461538461539,0.11538461538461539,3.0,3.0,0.5,0.5,4.333333333333333,4.333333333333333,0.0,0.0,-0.019490511483354504,-0.04479398253192,0.0,0.0,0.0,0.0,-0.025303471048565493,named-edge
hard_ood_matbench_alloy_uts_to_ys,alloy_uts,ridge-primary,82,fold_2,25,0.08,0.16,2.0,4.0,0.5,0.0,4.166666666666666,0.0,0.0,0.07593356495370696,0.41000000000000003,0.4053846153846154,-0.08,-0.5,-4.166666666666666,-0.07593356495370696,-0.004615384615384632,named-edge
hard_ood_matbench_alloy_uts_to_ys,alloy_uts,ridge-primary,82,fold_3,25,0.08,0.08,2.0,2.0,0.5,0.5,4.166666666666666,4.166666666666666,0.0,0.0,0.34307692307692306,0.34307692307692306,0.0,0.0,0.0,0.0,0.0,named-edge
hard_ood_matbench_alloy_uts_to_ys,alloy_uts,ridge-primary,82,fold_4,25,0.08,0.08,2.0,2.0,0.5,0.5,4.166666666666666,4.166666666666666,0.0,0.0,0.6499999999999999,0.6415384615384615,0.0,0.0,0.0,0.0,-0.00846153846153841,named-edge
hard_ood_matbench_alloy_uts_to_ys,alloy_uts,ridge-primary,83,fold_0,26,0.038461538461538464,0.038461538461538464,1.0,1.0,1.0,1.0,8.666666666666666,8.666666666666666,0.0,0.0,0.26876389519152,0.26192511923244827,0.0,0.0,0.0,0.0,-0.00683877595907173,named-edge
hard_ood_matbench_alloy_uts_to_ys,alloy_uts,ridge-primary,83,fold_1,26,0.11538461538461539,0.11538461538461539,3.0,3.0,0.5,0.5,4.333333333333333,4.333333333333333,0.0,0.0,0.29064797826054967,0.3651906362144317,0.0,0.0,0.0,0.0,0.07454265795388204,named-edge
hard_ood_matbench_alloy_uts_to_ys,alloy_uts,ridge-primary,83,fold_2,25,0.16,0.16,4.0,4.0,0.0,0.0,0.0,0.0,0.018867051309942706,0.018867051309942706,0.54,0.5761538461538462,0.0,0.0,0.0,0.0,0.0361538461538462,named-edge
hard_ood_matbench_alloy_uts_to_ys,alloy_uts,ridge-primary,83,fold_3,25,0.24,0.2,6.0,5.0,0.0,0.0,0.0,0.0,0.04671669781581045,0.005439325927491634,0.7492307692307693,0.7453846153846154,0.03999999999999998,0.0,0.0,0.041277371888318815,-0.0038461538461538325,named-edge
hard_ood_matbench_alloy_uts_to_ys,alloy_uts,ridge-primary,83,fold_4,25,0.08,0.08,2.0,2.0,0.5,0.5,4.166666666666666,4.166666666666666,0.12410510589180346,0.12410510589180346,0.57,0.586923076923077,0.0,0.0,0.0,0.0,0.01692307692307704,named-edge
hard_ood_matbench_alloy_uts_to_ys,alloy_uts,ridge-primary,84,fold_0,26,0.07692307692307693,0.07692307692307693,2.0,2.0,0.5,0.5,4.333333333333333,4.333333333333333,0.020143710724225716,0.020143710724225716,0.4387074777744531,0.4387074777744531,0.0,0.0,0.0,0.0,0.0,named-edge
hard_ood_matbench_alloy_uts_to_ys,alloy_uts,ridge-primary,84,fold_1,26,0.07692307692307693,0.07692307692307693,2.0,2.0,1.0,1.0,8.666666666666666,8.666666666666666,0.0,0.0,0.4835014603063731,0.47734656194320857,0.0,0.0,0.0,0.0,-0.006154898363164518,named-edge
hard_ood_matbench_alloy_uts_to_ys,alloy_uts,ridge-primary,84,fold_2,25,0.04,0.04,1.0,1.0,0.5,0.5,4.166666666666666,4.166666666666666,0.0,0.0,0.24846153846153846,0.2692307692307692,0.0,0.0,0.0,0.0,0.020769230769230762,named-edge
hard_ood_matbench_alloy_uts_to_ys,alloy_uts,ridge-primary,84,fold_3,25,0.24,0.24,6.0,6.0,0.0,0.0,0.0,0.0,0.1545431253129652,0.1545431253129652,0.6538461538461537,0.6538461538461537,0.0,0.0,0.0,0.0,0.0,named-edge
hard_ood_matbench_alloy_uts_to_ys,alloy_uts,ridge-primary,84,fold_4,25,0.16,0.16,4.0,4.0,0.0,0.0,0.0,0.0,0.1461280356782373,0.1461280356782373,0.33,0.3446153846153846,0.0,0.0,0.0,0.0,0.014615384615384586,named-edge
hard_ood_matbench_alloy_uts_to_ys,alloy_uts,ridge-primary,85,fold_0,26,0.038461538461538464,0.038461538461538464,1.0,1.0,0.5,0.5,4.333333333333333,4.333333333333333,0.020143710724225716,0.020143710724225716,0.08548469948839695,0.15968541864432548,0.0,0.0,0.0,0.0,0.07420071915592853,named-edge
hard_ood_matbench_alloy_uts_to_ys,alloy_uts,ridge-primary,85,fold_1,26,0.11538461538461539,0.11538461538461539,3.0,3.0,0.5,0.5,4.333333333333333,4.333333333333333,0.0,0.0,0.34980339030652036,0.3836553313039255,0.0,0.0,0.0,0.0,0.03385194099740513,named-edge
hard_ood_matbench_alloy_uts_to_ys,alloy_uts,ridge-primary,85,fold_2,25,0.24,0.2,6.0,5.0,0.0,0.0,0.0,0.0,0.04088495277978499,0.04088495277978499,0.2953846153846154,0.27692307692307694,0.03999999999999998,0.0,0.0,0.0,-0.018461538461538474,named-edge
hard_ood_matbench_alloy_uts_to_ys,alloy_uts,ridge-primary,85,fold_3,25,0.04,0.04,1.0,1.0,0.5,0.5,4.166666666666666,4.166666666666666,0.0,0.0,0.763076923076923,0.7646153846153846,0.0,0.0,0.0,0.0,0.0015384615384615996,named-edge
hard_ood_matbench_alloy_uts_to_ys,alloy_uts,ridge-primary,85,fold_4,25,0.16,0.2,4.0,5.0,0.0,0.0,0.0,0.0,0.1461280356782373,0.1990174225750967,0.407386043312035,0.37538461538461537,-0.04000000000000001,0.0,0.0,-0.0528893868968594,-0.03200142792741961,named-edge
hard_ood_matbench_alloy_uts_to_ys,alloy_uts,ridge-primary,86,fold_0,26,0.23076923076923078,0.23076923076923078,6.0,6.0,0.0,0.0,0.0,0.0,0.20460681858178997,0.20460681858178997,0.040348778158523356,0.06428449401527452,0.0,0.0,0.0,0.0,0.02393571585675116,named-edge
hard_ood_matbench_alloy_uts_to_ys,alloy_uts,ridge-primary,86,fold_1,26,0.15384615384615385,0.15384615384615385,4.0,4.0,0.0,0.0,0.0,0.0,0.15939248391073768,0.15939248391073768,0.3812617597182504,0.32108053127841896,0.0,0.0,0.0,0.0,-0.060181228439831425,named-edge
hard_ood_matbench_alloy_uts_to_ys,alloy_uts,ridge-primary,86,fold_2,25,0.16,0.2,4.0,5.0,0.0,0.0,0.0,0.0,0.018867051309942706,0.018867051309942706,0.5623076923076923,0.5253846153846153,-0.04000000000000001,0.0,0.0,0.0,-0.03692307692307695,named-edge
hard_ood_matbench_alloy_uts_to_ys,alloy_uts,ridge-primary,86,fold_3,25,0.64,0.64,16.0,16.0,0.0,0.0,0.0,0.0,0.1421545843404326,0.1421545843404326,0.3376923076923077,0.3223076923076923,0.0,0.0,0.0,0.0,-0.015384615384615385,named-edge
hard_ood_matbench_alloy_uts_to_ys,alloy_uts,ridge-primary,86,fold_4,25,0.04,0.04,1.0,1.0,0.5,0.5,4.166666666666666,4.166666666666666,0.0,0.0,0.37461538461538463,0.34384615384615386,0.0,0.0,0.0,0.0,-0.03076923076923077,named-edge
hard_ood_matbench_alloy_uts_to_ys,alloy_uts,ridge-primary,87,fold_0,26,0.11538461538461539,0.07692307692307693,3.0,2.0,0.5,0.5,4.333333333333333,4.333333333333333,0.020143710724225716,0.020143710724225716,0.3610873706389887,0.30774491815822896,0.038461538461538464,0.0,0.0,0.0,-0.05334245248075975,named-edge
hard_ood_matbench_alloy_uts_to_ys,alloy_uts,ridge-primary,87,fold_1,26,0.038461538461538464,0.038461538461538464,1.0,1.0,0.5,0.5,4.333333333333333,4.333333333333333,0.09500228678982392,0.09500228678982392,0.6089929991553398,0.6089929991553398,0.0,0.0,0.0,0.0,0.0,named-edge
hard_ood_matbench_alloy_uts_to_ys,alloy_uts,ridge-primary,87,fold_2,25,0.12,0.36,3.0,9.0,0.5,0.0,4.166666666666666,0.0,0.0,0.018867051309942706,0.6884615384615385,0.6307692307692307,-0.24,-0.5,-4.166666666666666,-0.018867051309942706,-0.05769230769230771,named-edge
hard_ood_matbench_alloy_uts_to_ys,alloy_uts,ridge-primary,87,fold_3,25,0.28,0.24,7.0,6.0,0.0,0.0,0.0,0.0,0.005439325927491634,0.005439325927491634,0.19538461538461538,0.21615384615384614,0.040000000000000036,0.0,0.0,0.0,0.020769230769230762,named-edge
hard_ood_matbench_alloy_uts_to_ys,alloy_uts,ridge-primary,87,fold_4,25,0.04,0.04,1.0,1.0,0.5,0.5,4.166666666666666,4.166666666666666,0.0,0.0,0.5353846153846153,0.5499999999999999,0.0,0.0,0.0,0.0,0.014615384615384586,named-edge
hard_ood_matbench_alloy_uts_to_ys,alloy_uts,ridge-primary,88,fold_0,26,0.11538461538461539,0.11538461538461539,3.0,3.0,0.5,0.5,4.333333333333333,4.333333333333333,0.020143710724225716,0.020143710724225716,0.08035561751909313,0.07625235194365007,0.0,0.0,0.0,0.0,-0.004103265575443063,named-edge
hard_ood_matbench_alloy_uts_to_ys,alloy_uts,ridge-primary,88,fold_1,26,0.07692307692307693,0.07692307692307693,2.0,2.0,0.5,0.5,4.333333333333333,4.333333333333333,0.0,0.0,0.2708155279792415,0.3265515520456764,0.0,0.0,0.0,0.0,0.05573602406643485,named-edge
hard_ood_matbench_alloy_uts_to_ys,alloy_uts,ridge-primary,88,fold_2,25,0.48,0.4,12.0,10.0,0.0,0.0,0.0,0.0,0.15280703203303325,0.12928018114758855,0.15615384615384614,0.23923076923076922,0.07999999999999996,0.0,0.0,0.023526850885444706,0.08307692307692308,named-edge
hard_ood_matbench_alloy_uts_to_ys,alloy_uts,ridge-primary,88,fold_3,25,0.28,0.28,7.0,7.0,0.0,0.0,0.0,0.0,0.005439325927491634,0.005439325927491634,0.5415384615384615,0.5307692307692308,0.0,0.0,0.0,0.0,-0.010769230769230753,named-edge
hard_ood_matbench_alloy_uts_to_ys,alloy_uts,ridge-primary,88,fold_4,25,0.04,0.04,1.0,1.0,0.5,0.5,4.166666666666666,4.166666666666666,0.0,0.0,0.5576923076923077,0.5515384615384615,0.0,0.0,0.0,0.0,-0.006153846153846176,named-edge
hard_ood_matbench_alloy_uts_to_ys,alloy_uts,ridge-primary,89,fold_0,26,0.3076923076923077,0.3076923076923077,8.0,8.0,0.0,0.0,0.0,0.0,0.20460681858178997,0.20460681858178997,0.05436826887462046,0.05436826887462046,0.0,0.0,0.0,0.0,0.0,named-edge
hard_ood_matbench_alloy_uts_to_ys,alloy_uts,ridge-primary,89,fold_1,26,0.11538461538461539,0.07692307692307693,3.0,2.0,0.5,0.5,4.333333333333333,4.333333333333333,0.09500228678982392,0.09500228678982392,0.36895196299192123,0.418875027493145,0.038461538461538464,0.0,0.0,0.0,0.049923064501223746,named-edge
hard_ood_matbench_alloy_uts_to_ys,alloy_uts,ridge-primary,89,fold_2,25,0.4,0.44,10.0,11.0,0.0,0.0,0.0,0.0,0.04088495277978499,0.04088495277978499,0.3638461538461538,0.36,-0.03999999999999998,0.0,0.0,0.0,-0.0038461538461538325,named-edge
hard_ood_matbench_alloy_uts_to_ys,alloy_uts,ridge-primary,89,fold_3,25,0.12,0.12,3.0,3.0,0.5,0.5,4.166666666666666,4.166666666666666,0.0,0.0,0.6892307692307692,0.6676923076923077,0.0,0.0,0.0,0.0,-0.021538461538461506,named-edge
hard_ood_matbench_alloy_uts_to_ys,alloy_uts,ridge-primary,89,fold_4,25,0.04,0.04,1.0,1.0,0.5,0.5,4.166666666666666,4.166666666666666,0.0,0.0,0.28307692307692306,0.31076923076923074,0.0,0.0,0.0,0.0,0.027692307692307683,named-edge
hard_ood_matbench_alloy_uts_to_ys,alloy_uts,ridge-primary,90,fold_0,26,0.07692307692307693,0.07692307692307693,2.0,2.0,0.5,0.5,4.333333333333333,4.333333333333333,0.020143710724225716,0.020143710724225716,0.19490511483354503,0.19114378805605556,0.0,0.0,0.0,0.0,-0.003761326777489471,named-edge
hard_ood_matbench_alloy_uts_to_ys,alloy_uts,ridge-primary,90,fold_1,26,0.07692307692307693,0.07692307692307693,2.0,2.0,1.0,1.0,8.666666666666666,8.666666666666666,0.0,0.0,0.5111985029406138,0.5111985029406138,0.0,0.0,0.0,0.0,0.0,named-edge
hard_ood_matbench_alloy_uts_to_ys,alloy_uts,ridge-primary,90,fold_2,25,0.24,0.24,6.0,6.0,0.0,0.0,0.0,0.0,0.15280703203303325,0.07677478644974745,-0.08153846153846152,0.014615384615384615,0.0,0.0,0.0,0.0760322455832858,0.09615384615384613,named-edge
hard_ood_matbench_alloy_uts_to_ys,alloy_uts,ridge-primary,90,fold_3,25,0.04,0.04,1.0,1.0,0.5,0.5,4.166666666666666,4.166666666666666,0.0,0.0,0.7484615384615385,0.7484615384615385,0.0,0.0,0.0,0.0,0.0,named-edge
hard_ood_matbench_alloy_uts_to_ys,alloy_uts,ridge-primary,90,fold_4,25,0.16,0.12,4.0,3.0,0.0,0.5,0.0,4.166666666666666,0.19575470166550435,0.0,0.4238461538461538,0.45153846153846156,0.04000000000000001,0.5,4.166666666666666,0.19575470166550435,0.027692307692307738,named-edge
hard_ood_matbench_alloy_uts_to_ys,alloy_uts,ridge-primary,91,fold_0,26,0.07692307692307693,0.07692307692307693,2.0,2.0,1.0,1.0,8.666666666666666,8.666666666666666,0.0,0.0,0.2650025684140305,0.2650025684140305,0.0,0.0,0.0,0.0,0.0,named-edge
hard_ood_matbench_alloy_uts_to_ys,alloy_uts,ridge-primary,91,fold_1,26,0.11538461538461539,0.11538461538461539,3.0,3.0,0.5,0.5,4.333333333333333,4.333333333333333,0.09500228678982392,0.0,0.38502308649573985,0.3809198209202968,0.0,0.0,0.0,0.09500228678982392,-0.004103265575443049,named-edge
hard_ood_matbench_alloy_uts_to_ys,alloy_uts,ridge-primary,91,fold_2,25,0.08,0.08,2.0,2.0,0.5,0.5,4.166666666666666,4.166666666666666,0.0,0.0,0.573076923076923,0.5753846153846153,0.0,0.0,0.0,0.0,0.002307692307692233,named-edge
hard_ood_matbench_alloy_uts_to_ys,alloy_uts,ridge-primary,91,fold_3,25,0.28,0.24,7.0,6.0,0.0,0.0,0.0,0.0,0.04671669781581045,0.04671669781581045,0.6915384615384614,0.696923076923077,0.040000000000000036,0.0,0.0,0.0,0.005384615384615543,named-edge
hard_ood_matbench_alloy_uts_to_ys,alloy_uts,ridge-primary,91,fold_4,25,0.04,0.04,1.0,1.0,0.5,0.5,4.166666666666666,4.166666666666666,0.0,0.0,0.28769230769230764,0.28384615384615386,0.0,0.0,0.0,0.0,-0.003846153846153777,named-edge
hard_ood_matbench_alloy_uts_to_ys,alloy_uts,ridge-primary,92,fold_0,26,0.19230769230769232,0.15384615384615385,5.0,4.0,0.0,0.0,0.0,0.0,0.20460681858178997,0.13262424881781776,-0.08753633227611848,-0.06702000439890321,0.038461538461538464,0.0,0.0,0.07198256976397222,0.020516327877215274,named-edge
hard_ood_matbench_alloy_uts_to_ys,alloy_uts,ridge-primary,92,fold_1,26,0.07692307692307693,0.038461538461538464,2.0,1.0,0.5,0.5,4.333333333333333,4.333333333333333,0.0,0.0,0.2800478755239884,0.2653445072119841,0.038461538461538464,0.0,0.0,0.0,-0.014703368312004306,named-edge
hard_ood_matbench_alloy_uts_to_ys,alloy_uts,ridge-primary,92,fold_2,25,0.08,0.08,2.0,2.0,0.5,0.5,4.166666666666666,4.166666666666666,0.0,0.0,0.643076923076923,0.5492307692307692,0.0,0.0,0.0,0.0,-0.0938461538461538,named-edge
hard_ood_matbench_alloy_uts_to_ys,alloy_uts,ridge-primary,92,fold_3,25,0.2,0.16,5.0,4.0,0.0,0.0,0.0,0.0,0.04671669781581045,0.04671669781581045,0.5953846153846154,0.5992307692307692,0.04000000000000001,0.0,0.0,0.0,0.0038461538461538325,named-edge
hard_ood_matbench_alloy_uts_to_ys,alloy_uts,ridge-primary,92,fold_4,25,0.04,0.04,1.0,1.0,0.5,0.5,4.166666666666666,4.166666666666666,0.0,0.0,0.12615384615384617,0.12615384615384617,0.0,0.0,0.0,0.0,0.0,named-edge
hard_ood_matbench_alloy_uts_to_ys,alloy_uts,ridge-primary,93,fold_0,26,0.038461538461538464,0.038461538461538464,1.0,1.0,0.5,0.5,4.333333333333333,4.333333333333333,0.020143710724225716,0.020143710724225716,0.2431184853450009,0.2431184853450009,0.0,0.0,0.0,0.0,0.0,named-edge
hard_ood_matbench_alloy_uts_to_ys,alloy_uts,ridge-primary,93,fold_1,26,0.11538461538461539,0.11538461538461539,3.0,3.0,0.5,0.5,4.333333333333333,4.333333333333333,0.0,0.0,0.2807317531198956,0.2824414471096635,0.0,0.0,0.0,0.0,0.0017096939897678909,named-edge
hard_ood_matbench_alloy_uts_to_ys,alloy_uts,ridge-primary,93,fold_2,25,0.28,0.4,7.0,10.0,0.0,0.0,0.0,0.0,0.02845385734739292,0.02845385734739292,0.31076923076923074,0.33999999999999997,-0.12,0.0,0.0,0.0,0.029230769230769227,named-edge
hard_ood_matbench_alloy_uts_to_ys,alloy_uts,ridge-primary,93,fold_3,25,0.12,0.12,3.0,3.0,0.5,0.5,4.166666666666666,4.166666666666666,0.0,0.0,0.7730769230769231,0.7653846153846153,0.0,0.0,0.0,0.0,-0.007692307692307776,named-edge
hard_ood_matbench_alloy_uts_to_ys,alloy_uts,ridge-primary,93,fold_4,25,0.08,0.08,2.0,2.0,0.5,0.5,4.166666666666666,4.166666666666666,0.0,0.0,0.6915384615384614,0.7084615384615385,0.0,0.0,0.0,0.0,0.01692307692307704,named-edge
hard_ood_matbench_alloy_uts_to_ys,alloy_uts,ridge-primary,94,fold_0,26,0.07692307692307693,0.07692307692307693,2.0,2.0,0.5,0.5,4.333333333333333,4.333333333333333,0.020143710724225716,0.020143710724225716,0.471191663580044,0.4889724810736305,0.0,0.0,0.0,0.0,0.01778081749358651,named-edge
hard_ood_matbench_alloy_uts_to_ys,alloy_uts,ridge-primary,94,fold_1,26,0.11538461538461539,0.11538461538461539,3.0,3.0,0.5,0.5,4.333333333333333,4.333333333333333,0.0,0.0,0.1931954208437771,0.2379894033756971,0.0,0.0,0.0,0.0,0.04479398253191999,named-edge
hard_ood_matbench_alloy_uts_to_ys,alloy_uts,ridge-primary,94,fold_2,25,0.44,0.48,11.0,12.0,0.0,0.0,0.0,0.0,0.17436597974968526,0.17436597974968526,0.37,0.34384615384615386,-0.03999999999999998,0.0,0.0,0.0,-0.02615384615384614,named-edge
hard_ood_matbench_alloy_uts_to_ys,alloy_uts,ridge-primary,94,fold_3,25,0.04,0.04,1.0,1.0,0.5,0.5,4.166666666666666,4.166666666666666,0.0,0.0,0.6323076923076923,0.6030769230769231,0.0,0.0,0.0,0.0,-0.029230769230769282,named-edge
hard_ood_matbench_alloy_uts_to_ys,alloy_uts,ridge-primary,94,fold_4,25,0.2,0.2,5.0,5.0,0.0,0.0,0.0,0.0,0.18486885874788284,0.18486885874788284,0.5107692307692308,0.5138461538461538,0.0,0.0,0.0,0.0,0.003076923076923088,named-edge
hard_ood_matbench_alloy_uts_to_ys,alloy_uts,ridge-primary,95,fold_0,26,0.2692307692307692,0.3076923076923077,7.0,8.0,0.0,0.0,0.0,0.0,0.11738686978335267,0.10266602799734281,0.5474440155236941,0.5464181991298334,-0.03846153846153849,0.0,0.0,0.014720841786009853,-0.00102581639386079,named-edge
hard_ood_matbench_alloy_uts_to_ys,alloy_uts,ridge-primary,95,fold_1,26,0.038461538461538464,0.038461538461538464,1.0,1.0,1.0,1.0,8.666666666666666,8.666666666666666,0.0,0.0,0.3925457400507188,0.3453581859331237,0.0,0.0,0.0,0.0,-0.04718755411759512,named-edge
hard_ood_matbench_alloy_uts_to_ys,alloy_uts,ridge-primary,95,fold_2,25,0.24,0.24,6.0,6.0,0.0,0.0,0.0,0.0,0.018867051309942706,0.018867051309942706,0.666923076923077,0.6684615384615384,0.0,0.0,0.0,0.0,0.0015384615384614886,named-edge
hard_ood_matbench_alloy_uts_to_ys,alloy_uts,ridge-primary,95,fold_3,25,0.56,0.56,14.0,14.0,0.0,0.0,0.0,0.0,0.1421545843404326,0.1421545843404326,0.04076923076923076,0.04076923076923076,0.0,0.0,0.0,0.0,0.0,named-edge
hard_ood_matbench_alloy_uts_to_ys,alloy_uts,ridge-primary,95,fold_4,25,0.2,0.2,5.0,5.0,0.0,0.0,0.0,0.0,0.19575470166550435,0.19575470166550435,0.45,0.45999999999999996,0.0,0.0,0.0,0.0,0.009999999999999953,named-edge
hard_ood_matbench_alloy_uts_to_ys,alloy_uts,ridge-primary,96,fold_0,26,0.23076923076923078,0.19230769230769232,6.0,5.0,0.0,0.0,0.0,0.0,0.13262424881781776,0.13262424881781776,-0.025645409846519085,-0.021542144271076032,0.038461538461538464,0.0,0.0,0.0,0.004103265575443053,named-edge
hard_ood_matbench_alloy_uts_to_ys,alloy_uts,ridge-primary,96,fold_1,26,0.15384615384615385,0.038461538461538464,4.0,1.0,0.0,0.5,0.0,4.333333333333333,0.1916081872087192,0.0,0.37476492255713223,0.5751410581579347,0.11538461538461539,0.5,4.333333333333333,0.1916081872087192,0.20037613560080247,named-edge
hard_ood_matbench_alloy_uts_to_ys,alloy_uts,ridge-primary,96,fold_2,25,0.04,0.04,1.0,1.0,0.5,0.5,4.166666666666666,4.166666666666666,0.0,0.0,0.5976923076923077,0.5346153846153846,0.0,0.0,0.0,0.0,-0.06307692307692314,named-edge
hard_ood_matbench_alloy_uts_to_ys,alloy_uts,ridge-primary,96,fold_3,25,0.16,0.16,4.0,4.0,0.0,0.0,0.0,0.0,0.005439325927491634,0.005439325927491634,0.6246153846153846,0.5669230769230769,0.0,0.0,0.0,0.0,-0.05769230769230771,named-edge
hard_ood_matbench_alloy_uts_to_ys,alloy_uts,ridge-primary,96,fold_4,25,0.04,0.08,1.0,2.0,0.5,0.5,4.166666666666666,4.166666666666666,0.0,0.0,0.32076923076923075,0.28615384615384615,-0.04,0.0,0.0,0.0,-0.0346153846153846,named-edge
hard_ood_matbench_alloy_uts_to_ys,alloy_uts,ridge-primary,97,fold_0,26,0.11538461538461539,0.11538461538461539,3.0,3.0,0.5,0.5,4.333333333333333,4.333333333333333,0.020143710724225716,0.020143710724225716,0.46708839800460095,0.45546247887417896,0.0,0.0,0.0,0.0,-0.011625919130421991,named-edge
hard_ood_matbench_alloy_uts_to_ys,alloy_uts,ridge-primary,97,fold_1,26,0.07692307692307693,0.07692307692307693,2.0,2.0,1.0,1.0,8.666666666666666,8.666666666666666,0.0,0.0,0.5570183018663944,0.5621473838356984,0.0,0.0,0.0,0.0,0.00512908196930395,named-edge
hard_ood_matbench_alloy_uts_to_ys,alloy_uts,ridge-primary,97,fold_2,25,0.16,0.08,4.0,2.0,0.0,0.5,0.0,4.166666666666666,0.04088495277978499,0.0,0.29615384615384616,0.3130769230769231,0.08,0.5,4.166666666666666,0.04088495277978499,0.01692307692307693,named-edge
hard_ood_matbench_alloy_uts_to_ys,alloy_uts,ridge-primary,97,fold_3,25,0.04,0.04,1.0,1.0,0.5,0.5,4.166666666666666,4.166666666666666,0.0,0.0,0.6715384615384616,0.6061538461538462,0.0,0.0,0.0,0.0,-0.06538461538461549,named-edge
hard_ood_matbench_alloy_uts_to_ys,alloy_uts,ridge-primary,97,fold_4,25,0.04,0.04,1.0,1.0,0.5,0.5,4.166666666666666,4.166666666666666,0.0,0.0,0.28307692307692306,0.26615384615384613,0.0,0.0,0.0,0.0,-0.01692307692307693,named-edge
hard_ood_matbench_alloy_uts_to_ys,alloy_uts,ridge-primary,98,fold_0,26,0.038461538461538464,0.038461538461538464,1.0,1.0,1.0,1.0,8.666666666666666,8.666666666666666,0.0,0.0,0.2673961399997057,0.2742349159587774,0.0,0.0,0.0,0.0,0.00683877595907173,named-edge
hard_ood_matbench_alloy_uts_to_ys,alloy_uts,ridge-primary,98,fold_1,26,0.07692307692307693,0.07692307692307693,2.0,2.0,1.0,1.0,8.666666666666666,8.666666666666666,0.0,0.0,0.5679603434009093,0.5720636089763524,0.0,0.0,0.0,0.0,0.00410326557544316,named-edge
hard_ood_matbench_alloy_uts_to_ys,alloy_uts,ridge-primary,98,fold_2,25,0.04,0.08,1.0,2.0,0.5,0.5,4.166666666666666,4.166666666666666,0.0,0.0,0.5276923076923077,0.5338461538461539,-0.04,0.0,0.0,0.0,0.006153846153846176,named-edge
