repeat,requested_budget,budget,learner,scope,source,baseline_rmse,rmse,relative_rmse_reduction,r2,mae,spearman,n
0,30,30,random-forest-sensitivity,all,catalysis_control,3.743658383446181,3.8011128425542675,-0.015347142613797342,-0.23013533008535103,2.898577108212021,0.35806310817230724,110
1,30,30,random-forest-sensitivity,all,catalysis_control,2.9706989354425546,3.043351669516644,-0.024456444645834137,0.21143836216096767,1.9832038602473911,0.47185096694803363,110
0,30,30,random-forest-sensitivity,hard_ood_fixed,catalysis_control,4.102074381743894,4.141348305397478,-0.009574161752982934,-0.03760001089838316,3.4729831364883297,0.26695852027569283,44
1,30,30,random-forest-sensitivity,hard_ood_fixed,catalysis_control,3.9478205720054427,3.9790583916627096,-0.007912674623253835,0.042128887133399795,2.9230398720912403,0.23838269791460098,44
0,30,30,random-forest-sensitivity,ood_q1,catalysis_control,1.8199447053538904,1.9287840136556627,-0.05980363468274071,-4.340984741803428,1.5088085448961868,-0.11225188332419204,28
1,30,30,random-forest-sensitivity,ood_q1,catalysis_control,0.9690368090620408,1.076812286213492,-0.11121917778930414,-0.6601845195828819,0.7047739334678292,-0.021227064264060035,28
0,30,30,random-forest-sensitivity,ood_q2,catalysis_control,3.500041648169031,3.6417524265338725,-0.04048831202879387,-0.6953230087807856,2.6112211703923007,0.031755726671206914,27
1,30,30,random-forest-sensitivity,ood_q2,catalysis_control,2.504617038545581,2.39948538076444,0.04197514277160337,0.06200572875048138,1.5993824260005753,0.3404060488446387,27
0,30,30,random-forest-sensitivity,ood_q3,catalysis_control,5.173958070348165,5.079520006105662,0.018252576259503432,-0.26795942548237717,4.19037900274116,0.18714738033253375,28
1,30,30,random-forest-sensitivity,ood_q3,catalysis_control,4.170398285322031,4.461364339600981,-0.06976936838455501,0.04861690893020254,3.1573030372177464,0.4107335151953805,28
0,30,30,random-forest-sensitivity,ood_q4,catalysis_control,3.694804033914893,3.871253301411557,-0.04775605576832283,-0.6565949426229021,3.2875281099586817,0.07998778905587026,27
1,30,30,random-forest-sensitivity,ood_q4,catalysis_control,3.2665915236001815,3.1832502526075865,0.02551322085742226,-0.09612737910386615,2.475220146148199,0.2788211973258988,27
0,30,30,random-forest-sensitivity,all,shuffled_thermoelectric,3.743658383446181,3.6801930552566566,0.016952756285177405,-0.15311486195854052,2.928518454065973,0.34789118217585924,110
1,30,30,random-forest-sensitivity,all,shuffled_thermoelectric,2.9706989354425546,3.1164562503272366,-0.049064990445747775,0.17309915499160988,2.0913591123634374,0.44904981423897133,110
0,30,30,random-forest-sensitivity,hard_ood_fixed,shuffled_thermoelectric,4.102074381743894,3.788478607488354,0.07644809554190068,0.13168734626244483,3.205499674045123,0.36127601493295924,44
1,30,30,random-forest-sensitivity,hard_ood_fixed,shuffled_thermoelectric,3.9478205720054427,4.0542047171213325,-0.02694756338985487,0.00560759017719592,3.1375947197690652,0.18275485911647746,44
0,30,30,random-forest-sensitivity,ood_q1,shuffled_thermoelectric,1.8199447053538904,2.4307672656259203,-0.3356269882678961,-7.482832664807271,1.9620878211538444,0.02408649263010529,28
1,30,30,random-forest-sensitivity,ood_q1,shuffled_thermoelectric,0.9690368090620408,0.9815751164001245,-0.012938938150574378,-0.3795054993163012,0.6678882037269663,-0.3248939403628975,28
0,30,30,random-forest-sensitivity,ood_q2,shuffled_thermoelectric,3.500041648169031,3.600664911231499,-0.02874916163214994,-0.6572843631379746,2.8350536266148385,0.022588522588522588,27
1,30,30,random-forest-sensitivity,ood_q2,shuffled_thermoelectric,2.504617038545581,2.861778959976189,-0.1426014100894283,-0.3342467149220143,1.9122151882999168,0.30830280830280826,27
0,30,30,random-forest-sensitivity,ood_q3,shuffled_thermoelectric,5.173958070348165,4.930151472709981,0.04712187349090331,-0.19448453508847607,4.170426111204352,0.25144206726236495,28
1,30,30,random-forest-sensitivity,ood_q3,shuffled_thermoelectric,4.170398285322031,4.142108321014268,0.0067835161949235554,0.17990729384009663,3.05478620372808,0.4879715453657558,28
0,30,30,random-forest-sensitivity,ood_q4,shuffled_thermoelectric,3.694804033914893,3.2984305231717226,0.10727862888121462,-0.20261837475553968,2.73630340454174,0.15295374930149236,27
1,30,30,random-forest-sensitivity,ood_q4,shuffled_thermoelectric,3.2665915236001815,3.547839687683606,-0.08609835727898255,-0.36159339657746603,2.7475855135977447,-0.00732824427480916,27
0,30,30,random-forest-sensitivity,all,thermoelectric_neighbor,3.743658383446181,3.521000973695777,0.05947588880837986,-0.05551317122808741,2.669555471097917,0.4264707258752735,110
1,30,30,random-forest-sensitivity,all,thermoelectric_neighbor,2.9706989354425546,2.9481337104816854,0.00759593127787202,0.26001022264388585,1.916953307843723,0.5104422972173671,110
0,30,30,random-forest-sensitivity,hard_ood_fixed,thermoelectric_neighbor,4.102074381743894,3.8584492506627606,0.05939071513802306,0.09931685350438979,3.096750418647923,0.39464967923357974,44
1,30,30,random-forest-sensitivity,hard_ood_fixed,thermoelectric_neighbor,3.9478205720054427,3.8455985925455223,0.025893268854413242,0.1053063565798279,2.7551909403306043,0.3257588275441439,44
0,30,30,random-forest-sensitivity,ood_q1,thermoelectric_neighbor,1.8199447053538904,1.5477376570629828,0.14956885639994025,-2.4391319607850352,1.4226528588111516,0.24346161166882527,28
1,30,30,random-forest-sensitivity,ood_q1,thermoelectric_neighbor,0.9690368090620408,1.023841499879215,-0.05655584009261853,-0.5008656351316179,0.7142837482772066,0.0624486535768476,28
0,30,30,random-forest-sensitivity,ood_q2,thermoelectric_neighbor,3.500041648169031,3.2753394875118853,0.06419985338594285,-0.37133721489972826,2.436291141041398,0.04212454212454213,27
1,30,30,random-forest-sensitivity,ood_q2,thermoelectric_neighbor,2.504617038545581,2.6167265930465184,-0.04476115620695405,-0.11552848764037282,1.7567560877131054,0.29609279609279604,27
0,30,30,random-forest-sensitivity,ood_q3,thermoelectric_neighbor,5.173958070348165,4.869260832871388,0.05889055020043372,-0.16516138829408233,3.9556002885612176,0.27311487436755083,28
1,30,30,random-forest-sensitivity,ood_q3,thermoelectric_neighbor,4.170398285322031,4.295245724263255,-0.02993657449472676,0.11814724980434177,3.064503081570969,0.3876245967249103,28
0,30,30,random-forest-sensitivity,ood_q4,thermoelectric_neighbor,3.694804033914893,3.5648590756236453,0.03516964826780335,-0.4047462651933893,2.8622278846750655,0.0296137997649596,27
1,30,30,random-forest-sensitivity,ood_q4,thermoelectric_neighbor,3.2665915236001815,2.8884274241214385,0.1157671832387418,0.0975100366937145,2.134311787363214,0.4026866174224919,27
0,60,60,extra-trees-primary,all,alloy_control,3.0827546860350656,3.118759094199581,-0.011679297197281328,0.1718766593522265,2.2618283344119074,0.4424688628032951,110
1,60,60,extra-trees-primary,all,alloy_control,2.6342479097704232,2.669523993761584,-0.013391330352895721,0.3932650339270448,1.9939201276712821,0.5527382119591895,110
0,60,60,extra-trees-primary,hard_ood_fixed,alloy_control,4.0411904293014755,4.10482361104702,-0.01574614778956192,-0.019378456307100445,3.3141528455624396,0.0920351901701915,44
1,60,60,extra-trees-primary,hard_ood_fixed,alloy_control,3.5153864084145603,3.5356331446068094,-0.005759462499993117,0.24372308408702925,2.7984997617158864,0.33869087590455454,44
0,60,60,extra-trees-primary,ood_q1,alloy_control,2.245445926042941,2.21638793296549,0.012940856308510178,0.016251733037292215,1.5988995337447196,0.34099616858237547,28
1,60,60,extra-trees-primary,ood_q1,alloy_control,1.32152423383102,1.3449037132287378,-0.017691298274525067,-1.3931048892094697,0.911040807696888,0.012866137903377295,28
0,60,60,extra-trees-primary,ood_q2,alloy_control,3.194928839168096,3.266933881600654,-0.022537291456953733,-0.4081694564277303,2.184433660645728,-0.16160075012590433,27
1,60,60,extra-trees-primary,ood_q2,alloy_control,1.8067432620845354,1.9578542529921168,-0.08363722399232121,0.24876983084219206,1.7165396788664584,0.507098158861834,27
0,60,60,extra-trees-primary,ood_q3,alloy_control,3.3411443729051666,3.3852402464849543,-0.013197835429495585,0.4570205604918979,2.5460645597762985,0.45917543211999834,28
1,60,60,extra-trees-primary,ood_q3,alloy_control,3.8350534972750436,3.8774022175601486,-0.011042537037669846,0.3161083971689772,3.1176426311771226,0.3455744157280784,28
0,60,60,extra-trees-primary,ood_q4,alloy_control,3.4211724470963722,3.460587175164564,-0.011520824710734468,-0.38188287342365057,2.7319412344180227,-0.23709139776264218,27
1,60,60,extra-trees-primary,ood_q4,alloy_control,2.818381641843108,2.7808792220097893,0.013306366773235732,0.148593336635104,2.228944682443496,0.6324629788192074,27
0,60,60,extra-trees-primary,all,catalysis_control,3.0827546860350656,3.054824374498694,0.009060179735642488,0.20548177981251725,2.235473115693878,0.4439208666537957,110
1,60,60,extra-trees-primary,all,catalysis_control,2.6342479097704232,2.611076059723187,0.008796381677400914,0.41954251955338917,1.9603968981161146,0.5582125300339512,110
0,60,60,extra-trees-primary,hard_ood_fixed,catalysis_control,4.0411904293014755,4.046652326027176,-0.0013515563844994046,0.00930895498214912,3.2154356611239625,0.09966827885491229,44
1,60,60,extra-trees-primary,hard_ood_fixed,catalysis_control,3.5153864084145603,3.4487486012559465,0.018956040507839205,0.2804358362873238,2.732742486745375,0.41877228826840335,44
0,60,60,extra-trees-primary,ood_q1,catalysis_control,2.245445926042941,2.019561489257349,0.10059669403113143,0.18321719286748295,1.4428898140210669,0.33169129720853857,28
1,60,60,extra-trees-primary,ood_q1,catalysis_control,1.32152423383102,1.3593494789514247,-0.02862243775186135,-1.4447902160664938,0.9356964889831657,0.001094840574095695,28
0,60,60,extra-trees-primary,ood_q2,catalysis_control,3.194928839168096,3.2420955453485907,-0.014762991150931605,-0.3868383704030478,2.248336346314861,-0.10050405820684788,27
1,60,60,extra-trees-primary,ood_q2,catalysis_control,1.8067432620845354,1.9536439686626699,-0.08130690710790163,0.25199733541208424,1.6956976446102705,0.39108533504034276,27
0,60,60,extra-trees-primary,ood_q3,catalysis_control,3.3411443729051666,3.417081096131931,-0.0227277587411574,0.44675822552397304,2.630809808554269,0.4827791901369259,28
1,60,60,extra-trees-primary,ood_q3,catalysis_control,3.8350534972750436,3.7234164040749356,0.02910965734361479,0.36934945102721684,2.968097659541864,0.4301868714694337,28
0,60,60,extra-trees-primary,ood_q4,catalysis_control,3.4211724470963722,3.3420483249700026,0.02312777954046839,-0.2888343345352158,2.6345693312487377,-0.13637071462602599,27
1,60,60,extra-trees-primary,ood_q4,catalysis_control,2.818381641843108,2.7686802055009974,0.017634743146285867,0.15604676558440989,2.242725415910909,0.7111450381679388,27
0,60,60,extra-trees-primary,all,shuffled_thermoelectric,3.0827546860350656,3.053832128404031,0.009382049684995859,0.2059978353824381,2.2095297087683554,0.44782883970355386,110
1,60,60,extra-trees-primary,all,shuffled_thermoelectric,2.6342479097704232,2.6687892478568305,-0.013112409791915733,0.39359897711942193,1.990110999227576,0.5411642789929246,110
0,60,60,extra-trees-primary,hard_ood_fixed,shuffled_thermoelectric,4.0411904293014755,4.048275012170262,-0.0017530930533287093,0.008514271961743924,3.18301982231127,0.1225657105348731,44
1,60,60,extra-trees-primary,hard_ood_fixed,shuffled_thermoelectric,3.5153864084145603,3.594979033855513,-0.022641216695392805,0.21812167261255055,2.8663093442739505,0.3523146762813019,44
0,60,60,extra-trees-primary,ood_q1,shuffled_thermoelectric,2.245445926042941,2.0213187239995887,0.09981411685042124,0.18179519749229178,1.4733566733978887,0.35691802715519655,28
1,60,60,extra-trees-primary,ood_q1,shuffled_thermoelectric,1.32152423383102,1.3595020657900836,-0.02873790051429333,-1.4453391017696031,0.908445473020121,-0.03613468517544261,28
0,60,60,extra-trees-primary,ood_q2,shuffled_thermoelectric,3.194928839168096,3.066123387524492,0.040315593281615124,-0.24037637484994678,2.1571889913411115,-0.05618320610687023,27
1,60,60,extra-trees-primary,ood_q2,shuffled_thermoelectric,1.8067432620845354,1.8343772866659749,-0.01529493711771569,0.34053821818129915,1.6013068072443355,0.46252481076199786,27
0,60,60,extra-trees-primary,ood_q3,shuffled_thermoelectric,3.3411443729051666,3.6151192824460785,-0.08200032053768669,0.3807733242214215,2.649243683045394,0.43523764324579794,28
1,60,60,extra-trees-primary,ood_q3,shuffled_thermoelectric,3.8350534972750436,3.8576777008740044,-0.005899318905208536,0.323048673111215,3.0981209232666695,0.33306194621701396,28
0,60,60,extra-trees-primary,ood_q4,shuffled_thermoelectric,3.4211724470963722,3.286803365989158,0.03927574046179881,-0.24657695087955434,2.5693094525147133,-0.19358778625954198,27
1,60,60,extra-trees-primary,ood_q4,shuffled_thermoelectric,2.818381641843108,2.8814652749945675,-0.022382927923914994,0.08588766189352093,2.3515950749409718,0.6237215764929119,27
0,60,60,extra-trees-primary,all,thermoelectric_neighbor,3.0827546860350656,3.0227831701760426,0.019453872256101044,0.222061334080906,2.2095920598245553,0.4667556561645036,110
1,60,60,extra-trees-primary,all,thermoelectric_neighbor,2.6342479097704232,2.4751466851735877,0.0603972101512273,0.4784052035401216,1.8344941663943195,0.598885284913786,110
0,60,60,extra-trees-primary,hard_ood_fixed,thermoelectric_neighbor,4.0411904293014755,4.01091773236748,0.007491034501739279,0.026728603578168197,3.201144744903962,0.16309112878130777,44
1,60,60,extra-trees-primary,hard_ood_fixed,thermoelectric_neighbor,3.5153864084145603,3.2822114809993055,0.06632981422955911,0.34825220276297864,2.611226903223851,0.4099542144064701,44
0,60,60,extra-trees-primary,ood_q1,thermoelectric_neighbor,2.245445926042941,2.0323514365667563,0.09490074421507565,0.17283901079541986,1.4544037294831231,0.38149972632731255,28
1,60,60,extra-trees-primary,ood_q1,thermoelectric_neighbor,1.32152423383102,1.3081942861746316,0.010086797740928044,-1.2642472272363654,0.9099133293520997,-0.031207228106064078,28
0,60,60,extra-trees-primary,ood_q2,thermoelectric_neighbor,3.194928839168096,3.0823983637238976,0.03522159056083992,-0.2535791523975681,2.130733469502122,-0.1364885496183206,27
1,60,60,extra-trees-primary,ood_q2,thermoelectric_neighbor,1.8067432620845354,1.7831010694869003,0.013085529689679243,0.37689071312834943,1.503714463975629,0.3642748091603053,27
0,60,60,extra-trees-primary,ood_q3,thermoelectric_neighbor,3.3411443729051666,3.4428485255252643,-0.030439915570503965,0.43838302625742886,2.619174047035616,0.48771951158232935,28
1,60,60,extra-trees-primary,ood_q3,thermoelectric_neighbor,3.8350534972750436,3.462998118720462,0.09701439075594159,0.4544807582114341,2.694887690556329,0.4948360698737981,28
0,60,60,extra-trees-primary,ood_q4,thermoelectric_neighbor,3.4211724470963722,3.3389935603103513,0.024020679476642,-0.28647931996422216,2.646857228208115,-0.08981213712101299,27
1,60,60,extra-trees-primary,ood_q4,thermoelectric_neighbor,2.818381641843108,2.7510879780332465,0.023876703854008297,0.16673767035487685,2.2318384895776724,0.6748129622459785,27
0,60,60,random-forest-sensitivity,all,alloy_control,3.179353890011483,3.2454003605664807,-0.02077355111756972,0.10325714125477248,2.5724098154902024,0.3900887714256164,110
1,60,60,random-forest-sensitivity,all,alloy_control,2.837255878992818,2.992873953866231,-0.05484809319653427,0.23737994815630126,2.2332639572466957,0.5562988352978963,110
0,60,60,random-forest-sensitivity,hard_ood_fixed,alloy_control,3.732193030294003,3.737156391247722,-0.0013298778796894052,0.1550539182965115,2.994769422993568,0.2332181255925143,44
1,60,60,random-forest-sensitivity,hard_ood_fixed,alloy_control,3.8355822228818024,4.043615321834505,-0.05423768462363977,0.0107954201346534,3.442730833524161,0.22256735659778695,44
0,60,60,random-forest-sensitivity,ood_q1,alloy_control,2.1102204501227826,2.2856472472269127,-0.08313197661122228,-0.04619065415810697,1.7668887142364424,0.43459222769567596,28
1,60,60,random-forest-sensitivity,ood_q1,alloy_control,1.6235806022501718,1.6802223620982677,-0.03488694048795257,-2.7351914741921735,1.0291176380422924,0.07636513004317472,28
0,60,60,random-forest-sensitivity,ood_q2,alloy_control,3.444476792003466,3.57787671375107,-0.038728645830129915,-0.6889818136658257,2.9514848191786744,-0.010990688572562324,27
1,60,60,random-forest-sensitivity,ood_q2,alloy_control,1.9880514262327993,1.9975292424739763,-0.004767389875390078,0.21801468998560358,1.5225741595679452,0.5235841917206774,27
0,60,60,random-forest-sensitivity,ood_q3,alloy_control,3.757688112974583,3.851021741320399,-0.024838045505573725,0.2973220349961563,3.2096193208934083,0.4822962837764963,28
1,60,60,random-forest-sensitivity,ood_q3,alloy_control,3.703735223494665,4.007721302680536,-0.08207554288911731,0.2693648048087074,3.266823670122553,0.4191584222392823,28
0,60,60,random-forest-sensitivity,ood_q4,alloy_control,3.171176139417363,3.0515854219897056,0.03771178646974484,-0.07454030342898399,2.3678801704615617,0.04155210063881358,27
1,60,60,random-forest-sensitivity,ood_q4,alloy_control,3.447415417054668,3.5941810485753383,-0.042572656255642334,-0.4222393495464132,3.1208583837106056,0.4534351145038168,27
0,60,60,random-forest-sensitivity,all,catalysis_control,3.179353890011483,3.12223086056842,0.017966867300467957,0.17003191859927413,2.4738208855076884,0.4644400021286846,110
1,60,60,random-forest-sensitivity,all,catalysis_control,2.837255878992818,2.940452453198065,-0.03637196594403751,0.2638612332338638,2.2073211289896064,0.5659419382986396,110
0,60,60,random-forest-sensitivity,hard_ood_fixed,catalysis_control,3.732193030294003,3.6426702409570644,0.023986645012808044,0.1972391817326803,2.9146861793319103,0.3671585150216504,44
1,60,60,random-forest-sensitivity,hard_ood_fixed,catalysis_control,3.8355822228818024,3.9592570052602416,-0.03224407018069819,0.0516386655982497,3.342125716160136,0.2390768133722294,44
0,60,60,random-forest-sensitivity,ood_q1,catalysis_control,2.1102204501227826,2.221575864786334,-0.05276956474242888,0.011640995070512972,1.6821201882851038,0.46166491041307695,28
1,60,60,random-forest-sensitivity,ood_q1,catalysis_control,1.6235806022501718,1.6706403943638009,-0.02898518992429907,-2.692710869181136,1.0286535709717062,0.08759923678895179,28
0,60,60,random-forest-sensitivity,ood_q2,catalysis_control,3.444476792003466,3.493292264339152,-0.01417210081049583,-0.6100674657212959,2.8559322143347963,0.015570142144463294,27
1,60,60,random-forest-sensitivity,ood_q2,catalysis_control,1.9880514262327993,2.10926321298042,-0.06097014652045865,0.12808558100411915,1.6925958539589279,0.47198901481059324,27
0,60,60,random-forest-sensitivity,ood_q3,catalysis_control,3.757688112974583,3.694447466989104,0.016829668691002032,0.3532992197295204,3.1403801109546996,0.5593541725406793,28
1,60,60,random-forest-sensitivity,ood_q3,catalysis_control,3.703735223494665,3.8119651738557683,-0.029221837909617833,0.338997029600679,3.0326372772869115,0.4624939671710285,28
0,60,60,random-forest-sensitivity,ood_q4,catalysis_control,3.171176139417363,2.870480653281737,0.09482143940161981,0.04921812367712419,2.221485897781176,0.2913421930437102,27
1,60,60,random-forest-sensitivity,ood_q4,catalysis_control,3.447415417054668,3.579502372365622,-0.03831477769041359,-0.4106461879855472,3.0884849029897934,0.48000000000000004,27
0,60,60,random-forest-sensitivity,all,shuffled_thermoelectric,3.179353890011483,3.3262195046809597,-0.04619354112509515,0.05803844388276025,2.613599392509726,0.34996832998397137,110
1,60,60,random-forest-sensitivity,all,shuffled_thermoelectric,2.837255878992818,3.06649062122301,-0.08079452541713182,0.19940172839600245,2.3160295143006895,0.5240835193413407,110
0,60,60,random-forest-sensitivity,hard_ood_fixed,shuffled_thermoelectric,3.732193030294003,3.7867455056110995,-0.014616734685022212,0.1324816123683742,3.0114261683902557,0.19721306267522531,44
1,60,60,random-forest-sensitivity,hard_ood_fixed,shuffled_thermoelectric,3.8355822228818024,4.156713176501197,-0.08372417405202116,-0.0453135204390398,3.516174477631452,0.0676005115435957,44
0,60,60,random-forest-sensitivity,ood_q1,shuffled_thermoelectric,2.1102204501227826,2.3508073222441253,-0.11401030262375866,-0.10669129997976712,1.792038315141988,0.5385878489326764,28
1,60,60,random-forest-sensitivity,ood_q1,shuffled_thermoelectric,1.6235806022501718,1.6360406065915858,-0.007674398378587006,-2.541339031368198,1.102881917586338,0.08319649698960044,28
0,60,60,random-forest-sensitivity,ood_q2,shuffled_thermoelectric,3.444476792003466,3.7858619261870694,-0.09911088237730246,-0.8910533083846686,3.0217631266484353,-0.19813769121091523,27
1,60,60,random-forest-sensitivity,ood_q2,shuffled_thermoelectric,1.9880514262327993,2.1832719138847296,-0.09819690027931409,0.0658256060202963,1.7895087945141797,0.4579453571900968,27
0,60,60,random-forest-sensitivity,ood_q3,shuffled_thermoelectric,3.757688112974583,3.850124089655705,-0.024599161479623172,0.2976495774376544,3.2189463166198933,0.45334967631907824,28
1,60,60,random-forest-sensitivity,ood_q3,shuffled_thermoelectric,3.703735223494665,4.051665124004361,-0.09394027367361496,0.253254440464859,3.168225021379483,0.40077431065248525,28
0,60,60,random-forest-sensitivity,ood_q4,shuffled_thermoelectric,3.171176139417363,3.1045587811719058,0.02100714539864593,-0.11217062627503038,2.4296577432307194,-0.06808120976892773,27
1,60,60,random-forest-sensitivity,ood_q4,shuffled_thermoelectric,3.447415417054668,3.7072327981871718,-0.07536584649681737,-0.5131169902082904,3.2168709196351846,0.2650381679389313,27
0,60,60,random-forest-sensitivity,all,thermoelectric_neighbor,3.179353890011483,3.2167431525345034,-0.011760019115986264,0.1190238789241419,2.6195515675454626,0.4797547056609389,110
1,60,60,random-forest-sensitivity,all,thermoelectric_neighbor,2.837255878992818,2.7584275788521406,0.02778328903089987,0.3521797203989553,2.063106204330569,0.5988902942246715,110
0,60,60,random-forest-sensitivity,hard_ood_fixed,thermoelectric_neighbor,3.732193030294003,3.6366928676166035,0.02558821633882009,0.19987157164025093,2.9688807759751543,0.4436215441178741,44
1,60,60,random-forest-sensitivity,hard_ood_fixed,thermoelectric_neighbor,3.8355822228818024,3.6647147461408025,0.04454798953902268,0.1874935769553231,3.019843707801601,0.43255859682906217,44
0,60,60,random-forest-sensitivity,ood_q1,thermoelectric_neighbor,2.1102204501227826,2.1884154015384576,-0.037055347184757524,0.04092636704189745,1.7785627037929286,0.41598248494800216,28
1,60,60,random-forest-sensitivity,ood_q1,thermoelectric_neighbor,1.6235806022501718,1.6845105795025601,-0.037528150538349354,-2.75428151003889,1.1019342188855903,0.12424740010946908,28
0,60,60,random-forest-sensitivity,ood_q2,thermoelectric_neighbor,3.444476792003466,3.569269596692288,-0.03622982886066618,-0.6808653917980942,2.9821097946942565,0.07876660143669666,27
1,60,60,random-forest-sensitivity,ood_q2,thermoelectric_neighbor,1.9880514262327993,2.0192580678744405,-0.015697099798255894,0.20090952018771868,1.651623335582333,0.4747366869537338,27
0,60,60,random-forest-sensitivity,ood_q3,thermoelectric_neighbor,3.757688112974583,3.8028288802950865,-0.01201290952398126,0.31479904300835115,3.263564813107407,0.4987662763926544,28
1,60,60,random-forest-sensitivity,ood_q3,thermoelectric_neighbor,3.703735223494665,3.558018568999837,0.03934316188977912,0.42413327694769865,2.7199838356701664,0.6375948647510118,28
0,60,60,random-forest-sensitivity,ood_q4,thermoelectric_neighbor,3.171176139417363,3.0745536491893533,0.030468976171649072,-0.09077656254211197,2.461264351853576,0.23874217954843718,27
1,60,60,random-forest-sensitivity,ood_q4,thermoelectric_neighbor,3.447415417054668,3.294066473244668,0.04448229332948082,-0.1946412544397207,2.790153588447349,0.5963358778625953,27
0,120,120,extra-trees-primary,all,alloy_control,3.631182654930401,3.356652732477695,0.07560344618851676,0.040722644647200545,2.459421568917944,0.38429610100842676,110
1,120,120,extra-trees-primary,all,alloy_control,2.3142745485895824,2.305166311857537,0.0039356768355752626,0.5475861467584384,1.7024996380435593,0.6862192117944111,110
0,120,120,extra-trees-primary,hard_ood_fixed,alloy_control,2.9338881945554114,3.052217977622895,-0.04033206967023316,0.43639148799326744,2.1962311700496757,0.6585757559878691,44
1,120,120,extra-trees-primary,hard_ood_fixed,alloy_control,2.9238748659909537,2.83172536268312,0.03151622676458233,0.5148805215298147,2.131649353429967,0.5998235616011733,44
0,120,120,extra-trees-primary,ood_q1,alloy_control,4.706886153760851,4.211279272159829,0.10529400232147677,-8.502921948320342,2.9743803507903044,-0.45244286724504595,28
1,120,120,extra-trees-primary,ood_q1,alloy_control,1.1086156189650418,1.0683725756940088,0.03630026727262085,-0.19958477735625646,0.7080709325321288,0.16313124554025854,28
0,120,120,extra-trees-primary,ood_q2,alloy_control,3.8577183476436603,3.4915679561728306,0.0949137180257026,0.10234781579671282,2.813760558043611,0.34876968159133775,27
1,120,120,extra-trees-primary,ood_q2,alloy_control,1.96296892840049,1.92247238676265,0.020630250969300004,0.23344826316953227,1.6326698113937692,0.7057387057387058,27
0,120,120,extra-trees-primary,ood_q3,alloy_control,3.3848495779532652,3.3132776344035055,0.02114479296685246,0.30894837190300284,2.6027427399019643,0.5252774401949358,28
1,120,120,extra-trees-primary,ood_q3,alloy_control,3.4198696689204695,3.4195893812562925,8.195858068049072e-05,0.4875181977158186,2.979212610246323,0.7166115882438978,28
0,120,120,extra-trees-primary,ood_q4,alloy_control,1.9949410007320487,1.983912882353182,0.005528042370586374,0.5578456106380111,1.42242188794122,0.7034040686439887,27
1,120,120,extra-trees-primary,ood_q4,alloy_control,2.1362881109327314,2.1546458484459188,-0.008593287309534358,0.4892465293683981,1.4795902251615967,0.6957716460241539,27
0,120,120,extra-trees-primary,all,catalysis_control,3.631182654930401,3.420328234018588,0.0580676988599061,0.003982572317314248,2.5064948157365894,0.37749088342720993,110
1,120,120,extra-trees-primary,all,catalysis_control,2.3142745485895824,2.2260780136580807,0.038109797727003666,0.5780974724190179,1.6271533920589751,0.6916224669429807,110
0,120,120,extra-trees-primary,hard_ood_fixed,catalysis_control,2.9338881945554114,2.9883634804347716,-0.01856760798876154,0.45972696517721445,2.176837390980286,0.6479143991566855,44
1,120,120,extra-trees-primary,hard_ood_fixed,catalysis_control,2.9238748659909537,2.767959663038393,0.053324854892419726,0.5364826816020887,2.1445058774895545,0.6071367545924465,44
0,120,120,extra-trees-primary,ood_q1,catalysis_control,4.706886153760851,4.399451931431161,0.06531583987516827,-9.37113364317193,3.0879464167804316,-0.46886547585648136,28
1,120,120,extra-trees-primary,ood_q1,catalysis_control,1.1086156189650418,1.0893522930264725,0.017376018891518713,-0.24716003868258785,0.6894239008347742,-0.015601478180863654,28
0,120,120,extra-trees-primary,ood_q2,catalysis_control,3.8577183476436603,3.600891461192705,0.06657481529407867,0.04525552089938578,2.9427224002211467,0.2833562619063717,27
1,120,120,extra-trees-primary,ood_q2,catalysis_control,1.96296892840049,1.8467433871032324,0.059209058083238834,0.2926500031107506,1.482860662502591,0.6982140212625011,27
0,120,120,extra-trees-primary,ood_q3,catalysis_control,3.3848495779532652,3.2331098659038116,0.04482908577024771,0.3419850476398375,2.5915315045069582,0.5537744948533986,28
1,120,120,extra-trees-primary,ood_q3,catalysis_control,3.4198696689204695,3.3293676039784956,0.02646360057649277,0.5142038957369253,2.8631471364990837,0.6990447837317225,28
0,120,120,extra-trees-primary,ood_q4,catalysis_control,1.9949410007320487,1.944876516678968,0.02509572164525634,0.5750744837552295,1.3790941899632188,0.7087022900763358,27
1,120,120,extra-trees-primary,ood_q4,catalysis_control,2.1362881109327314,2.013064340901365,0.0576812506706155,0.5541642969423926,1.4621350442062697,0.716946564885496,27
0,120,120,extra-trees-primary,all,shuffled_thermoelectric,3.631182654930401,3.4569422956257854,0.047984465630786406,-0.01745597643012542,2.6108794926215704,0.40282005837912355,110
1,120,120,extra-trees-primary,all,shuffled_thermoelectric,2.3142745485895824,2.2558818905284626,0.02523151719259359,0.5667245495389701,1.6265896083453877,0.6986864829981088,110
0,120,120,extra-trees-primary,hard_ood_fixed,shuffled_thermoelectric,2.9338881945554114,3.1226019641997484,-0.06432207266607647,0.41009821737565255,2.3132258176305887,0.6226318957076744,44
1,120,120,extra-trees-primary,hard_ood_fixed,shuffled_thermoelectric,2.9238748659909537,2.872145693421937,0.01769199262619087,0.5009323906649639,2.1778170137471187,0.6106626585577005,44
