repeat,requested_budget,budget,learner,error_distance_spearman,distance_mean,distance_q25,distance_q75
84,15,15,extra-trees-primary,-0.1310825036238563,11.053586069935566,6.135937885665283,8.62115429493155
85,15,15,extra-trees-primary,-0.034068931316637734,10.058355784654735,3.538880634140705,11.21244415158367
86,15,15,extra-trees-primary,-0.2658386493248878,10.026427257225832,3.7919995419514696,10.983962297527473
87,15,15,extra-trees-primary,0.22056668845659672,10.666227722857496,4.6426300760212325,11.640435097778141
88,15,15,extra-trees-primary,0.06464396005680409,10.413801813377038,4.811118552075649,10.976203795536401
89,15,15,extra-trees-primary,-0.09667064896422695,10.280428061447976,4.346293689985166,11.078774087525524
90,15,15,extra-trees-primary,0.20952144805355816,10.409831603379327,4.459526429442019,10.976203795536401
91,15,15,extra-trees-primary,0.3345896355070667,10.429564456152104,5.037314377697882,8.889121609987622
92,15,15,extra-trees-primary,0.14302459256587696,11.012877771046428,4.385113548794838,11.03732586451326
93,15,15,extra-trees-primary,0.0861844329734238,10.893204350089732,5.439646814691188,11.407984705104363
94,15,15,extra-trees-primary,-0.060189797804476704,10.131591614566554,4.051054430815207,11.332639201826932
95,15,15,extra-trees-primary,-0.10592160133444536,11.38214343699254,5.920131822256166,11.48350674864184
96,15,15,extra-trees-primary,-0.11932917070531748,11.882026161202358,6.5870523041135645,11.304993424213109
97,15,15,extra-trees-primary,0.5319252530261704,10.92513511989593,5.532762806915389,11.455571049469148
98,15,15,extra-trees-primary,-0.055411165636291705,11.018530730799782,5.548127822991243,11.561514751781042
99,15,15,extra-trees-primary,-0.07601379527985032,9.024925804556238,2.232707425230544,9.658730969176403
