contract,budget,repeat,learner,method,scope,n,base_rmse,aug_rmse,relative_rmse_gain,base_r2,aug_r2,delta_r2,delta_mae
planned_state,60,0,random_forest,measured_uts_residual_ceiling,q4,21,0.17439591188801515,0.127518084755093,0.2688011813202583,-0.47259283672133545,0.21267571812204922,0.6852685548433847,0.032003410099164506
planned_state,60,0,extra_trees,measured_uts_residual_ceiling,all,195,0.3039809423466479,0.1246637201232001,0.5898962640196092,0.003197196833216287,0.8323526465217606,0.8291554496885443,0.10320198426558777
planned_state,60,0,extra_trees,measured_uts_residual_ceiling,q1,74,0.24397404613475387,0.13205325298743328,0.45874057064866447,0.2674294105483127,0.7853848235655805,0.5179554130172678,0.08932106839850129
planned_state,60,0,extra_trees,measured_uts_residual_ceiling,q2,51,0.43092582157647963,0.1145717221625821,0.7341265795040128,-0.16272705675037735,0.9178083641272518,1.080535420877629,0.17723374038694906
planned_state,60,0,extra_trees,measured_uts_residual_ceiling,q3,49,0.24386422979043662,0.1247798979655229,0.4883222600020027,-0.7481785896425448,0.5423021791144189,1.2904807687569637,0.04995834407520812
planned_state,60,0,extra_trees,measured_uts_residual_ceiling,q4,21,0.24197256601820755,0.12104604944997162,0.4997530032356505,-1.8349300226951053,0.29056710283174636,2.1254971255268518,0.09655944051813933
planned_state,60,1,random_forest,state_only,all,428,0.377840293560383,0.36210189616799054,0.04165357072981762,-0.15024569360542817,-0.05641771212593816,0.09382798147949001,0.014476266607643729
planned_state,60,1,random_forest,state_only,q1,133,0.3431840435134561,0.3496682640088694,-0.018894294819272572,-0.08285834653320334,-0.12416461056751404,-0.0413062640343107,-0.003477260647021474
planned_state,60,1,random_forest,state_only,q2,59,0.4076223001266257,0.3974998257200318,0.02483297504442084,-0.4022169555517694,-0.3334392326777089,0.06877772287406048,0.005277055590585
planned_state,60,1,random_forest,state_only,q3,166,0.37337863142411204,0.3443886581447173,0.07764229347786564,-0.23001631981004822,-0.046428682676565636,0.18358763713348258,0.026871679171486418
planned_state,60,1,random_forest,state_only,q4,70,0.42245958932963945,0.393632019559227,0.06823746104605213,-0.283420290587616,-0.11424166188726592,0.16917862870035005,0.026946753597344275
planned_state,60,1,random_forest,state_plus_crossfitted_predicted_uts,all,428,0.36210189616799054,0.29963377140242353,0.17251532076094422,-0.05641771212593816,0.2766381551420314,0.33305586726796954,0.03275722906807366
planned_state,60,1,random_forest,state_plus_crossfitted_predicted_uts,q1,133,0.3496682640088694,0.3046510190194218,0.12874272452791347,-0.12416461056751404,0.14665874005853885,0.2708233506260529,0.04515714236893717
planned_state,60,1,random_forest,state_plus_crossfitted_predicted_uts,q2,59,0.3974998257200318,0.32173284574359134,0.19060883822828353,-0.3334392326777089,0.12644522017909676,0.4598844528568057,0.04609520980858417
planned_state,60,1,random_forest,state_plus_crossfitted_predicted_uts,q3,166,0.3443886581447173,0.2880022876818191,0.16372888342682812,-0.046428682676565636,0.26818074912214085,0.3146094317987065,0.007446496595393898
planned_state,60,1,random_forest,state_plus_crossfitted_predicted_uts,q4,70,0.393632019559227,0.297749879992752,0.2435831812509559,-0.11424166188726592,0.36246835548037826,0.4767100173676442,0.05797797560750029
planned_state,60,1,random_forest,predicted_uts_residual_anchor,all,428,0.36210189616799054,0.2801362706871656,0.22636066352659603,-0.05641771212593816,0.3677151708241748,0.424132882950113,0.03367181779486694
planned_state,60,1,random_forest,predicted_uts_residual_anchor,q1,133,0.3496682640088694,0.3456839282626496,0.011394616430271036,-0.12416461056751404,-0.09869171996305814,0.0254728906044559,0.016871639871419375
planned_state,60,1,random_forest,predicted_uts_residual_anchor,q2,59,0.3974998257200318,0.2542490959975159,0.3603793522752653,-0.3334392326777089,0.4544705777071998,0.7879098103849087,0.09844724240724217
planned_state,60,1,random_forest,predicted_uts_residual_anchor,q3,166,0.3443886581447173,0.24680919436323076,0.2833411074196357,-0.046428682676565636,0.4625542617339171,0.5089829444104828,0.001982722130142084
planned_state,60,1,random_forest,predicted_uts_residual_anchor,q4,70,0.393632019559227,0.23203913504481785,0.4105176319125518,-0.11424166188726592,0.6128127640541509,0.7270544259414168,0.08614415339533432
planned_state,60,1,random_forest,state_plus_crossfitted_shuffled_uts,all,428,0.36210189616799054,0.3689069049809562,-0.01879307699015357,-0.05641771212593816,-0.09649749625724091,-0.040079784131302754,-0.005969326976283051
planned_state,60,1,random_forest,state_plus_crossfitted_shuffled_uts,q1,133,0.3496682640088694,0.34592950554780705,0.010692301377878346,-0.12416461056751404,-0.10025331740464316,0.023911293162870884,0.004653956574018736
planned_state,60,1,random_forest,state_plus_crossfitted_shuffled_uts,q2,59,0.3974998257200318,0.3907501522085619,0.01698031816553255,-0.3334392326777089,-0.2885392599679226,0.044899972709786296,0.006230140448876875
planned_state,60,1,random_forest,state_plus_crossfitted_shuffled_uts,q3,166,0.3443886581447173,0.35775053897358017,-0.03879884111412286,-0.046428682676565636,-0.12920436456202355,-0.08277568188545792,-0.011734918221285473
