target,source,learner,repeat,train_n,gain_all,gain_id,gain_ood,gain_specific,base_ood_r2,aug_ood_r2
catalysis_h2,shuffled::catalysis_voltage,random_forest,2,30,0.003147189925518835,-0.0007506657545327626,0.035332182903740066,0.036082848658272826,-5.269440084015509,-4.834240614474698
catalysis_h2,catalysis_co,extra_trees,0,30,0.06867069707597348,0.10105681320045078,0.027081114429396817,-0.07397569877105396,-2.4101830550974954,-2.2279809231144063
catalysis_h2,catalysis_voltage,extra_trees,0,30,-0.06489823354972911,-0.10912344438807693,-0.06286996521409745,0.046253479173979484,-2.4101830550974954,-2.8524584356561298
catalysis_h2,te_zt,extra_trees,0,30,0.045690326912148554,0.06522163488185317,0.09907873614094515,0.03385710125909197,-2.4101830550974954,-1.7679061900662991
catalysis_h2,alloy_ys,extra_trees,0,30,0.00024344253636839,0.013879388856706698,-0.014890748368350581,-0.02877013722505728,-2.4101830550974954,-2.51249956547361
catalysis_h2,electrolyte_conductivity,extra_trees,0,30,-0.014862101583226124,-0.014144660435173092,-0.017900253037196674,-0.0037555926020235823,-2.4101830550974954,-2.5333620219211412
catalysis_h2,shuffled::catalysis_voltage,extra_trees,0,30,-0.009280862202209132,-0.008593651630425017,-0.012869002295786379,-0.004275350665361362,-2.4101830550974954,-2.4985191268041786
catalysis_h2,catalysis_co,extra_trees,1,30,0.12750636226912695,0.1628922130457303,0.1787752826195854,0.015883069573855102,-1.8431650780313502,-0.9174590638702265
catalysis_h2,catalysis_voltage,extra_trees,1,30,0.02251020199128038,0.015483107706148726,0.06989787215128442,0.05441476444513569,-1.8431650780313502,-1.4595935870231145
catalysis_h2,te_zt,extra_trees,1,30,0.05803285129897792,0.05697362282287243,0.15016890501983848,0.09319528219696604,-1.8431650780313502,-1.0533704677383944
catalysis_h2,alloy_ys,extra_trees,1,30,0.028838322351079408,0.016003404849056255,0.14579958395956472,0.12979617911050845,-1.8431650780313502,-1.0745391417851673
catalysis_h2,electrolyte_conductivity,extra_trees,1,30,0.04502500567293612,0.04995946601131565,0.10741994416618299,0.05746047815486734,-1.8431650780313502,-1.265147218241812
catalysis_h2,shuffled::catalysis_voltage,extra_trees,1,30,0.0517571104111593,0.0652042172761546,0.14072694722954682,0.07552272995339222,-1.8431650780313502,-1.099251444909255
catalysis_h2,catalysis_co,extra_trees,2,30,0.1381711386219098,0.17971367818636166,0.06442309992134025,-0.11529057826502141,-5.6903829280979545,-4.856119848125631
catalysis_h2,catalysis_voltage,extra_trees,2,30,0.028337242918226507,0.026633495703808165,0.012302582048696874,-0.01433091365511129,-5.6903829280979545,-5.526777571317905
catalysis_h2,te_zt,extra_trees,2,30,0.04697900260615114,0.04909529178355922,0.06653950565979405,0.017444213876234835,-5.6903829280979545,-4.829655091985589
catalysis_h2,alloy_ys,extra_trees,2,30,0.025630231188444992,0.022681681122275768,0.040267317112621846,0.017585635990346078,-5.6903829280979545,-5.16242355323378
catalysis_h2,electrolyte_conductivity,extra_trees,2,30,-0.0008231393912818008,-0.0011095543850205062,-0.016410863455468553,-0.015301309070448047,-5.6903829280979545,-5.9117746796016934
catalysis_h2,shuffled::catalysis_voltage,extra_trees,2,30,0.008451119061306018,0.009972422333349702,0.0031708914894561244,-0.0068015308438935775,-5.6903829280979545,-5.648021240330794
electrolyte_conductivity,te_electrical,ridge_alpha_10,0,30,-0.032229849024477855,-0.004409981051961875,0.01754116058808323,0.021951141640045108,-1.785430534748508,-1.6885682216834472
electrolyte_conductivity,te_power_factor,ridge_alpha_10,0,30,-0.06405033213091446,-0.0354785304247791,-0.00915660682860382,0.02632192359617528,-1.785430534748508,-1.8366742593605738
