scope,source,candidate_index,material_key,material_raw,is_true_top5_hit,target_value,selection_frequency_top20,median_selected_step,gate_frequency,mean_source_rank,mean_qualification,mean_target_ood,mean_source_support,mean_local_concordance,mean_source_score
hard_ood_40pct,estm_transport_neighbor,58,B:0.07142857143|Li:0.1428571429|Na:0.07142857143|O:0.5714285714|P:0.1428571429,Li2NaBP2O8,False,-17.356547323513812,0.0,33.0,0.0,0.08620689655172414,0.14874486711822557,0.30344827586206896,0.051724137931034475,0.20413552708387947,0.0
hard_ood_40pct,estm_transport_neighbor,61,B:0.1666666667|Ca:0.08333333333|F:0.08333333333|Li:0.25|O:0.4166666667,Li3CaB2O5F,False,-6.59176003468815,0.0,27.0,0.0,0.46551724137931033,0.14874486711822557,0.3936206896551724,0.03448275862068961,0.20790635747633762,0.0
hard_ood_40pct,estm_transport_neighbor,62,B:0.1666666667|Ce:0.05555555556|Cl:0.05555555556|H:0.6666666667|Li:0.05555555556,LiCe(BH4)3Cl,False,-3.987162775294828,0.14,23.0,0.0,0.8620689655172413,0.14874486711822557,0.5408620689655173,0.017241379310344862,0.1868054185383281,0.0
hard_ood_40pct,estm_transport_neighbor,65,B:0.1818181818|H:0.7272727273|Li:0.04545454545|Y:0.04545454545,LiY(BH4)4,False,-5.8996294548824375,0.0,30.0,0.0,0.6379310344827587,0.14874486711822557,0.44206896551724134,0.0,0.1886278752126118,0.0
hard_ood_40pct,estm_transport_neighbor,85,Bi:0.25|Li:0.25|O:0.5,LiBiO2,False,-7.42021640338319,1.0,6.0,0.61,0.43103448275862066,0.14874486711822557,0.9191379310344827,0.8103448275862069,0.1720652966951684,0.01110300499300906
hard_ood_40pct,estm_transport_neighbor,123,Br:0.6666666667|Ga:0.1666666667|Li:0.1666666667,LiGaBr4,False,-5.154901959985743,0.39,21.0,0.0,0.8103448275862069,0.14874486711822557,0.6889655172413793,0.08620689655172409,0.16670651436618758,0.0
hard_ood_40pct,estm_transport_neighbor,133,Ca:0.04752376188|Li:0.04902451226|O:0.6003001501|P:0.1500750375|Pb:0.1530765383,Pb6.12Ca1.9Li1.96(PO4)6,False,-15.647817481888637,0.0,38.0,0.0,0.32758620689655177,0.14874486711822557,0.1829310344827586,0.5344827586206897,0.1577899401424886,0.0
hard_ood_40pct,estm_transport_neighbor,139,Ce:0.03296703297|La:0.1318681319|Li:0.2527472527|Nb:0.05494505495|O:0.5274725275,Li5.75La3Nb1.25Ce0.75O12,False,-3.853871964321762,0.0,39.0,0.0,0.1896551724137931,0.14874486711822557,0.11068965517241379,0.3793103448275862,0.18035354219317873,0.0
hard_ood_40pct,estm_transport_neighbor,155,Cl:0.5714285714|Cr:0.1428571429|Li:0.2857142857,Li2CrCl4,False,-12.247183568811728,0.94,18.0,0.0,0.603448275862069,0.14874486711822557,0.8608620689655173,0.24137931034482762,0.18405151600554637,0.0
hard_ood_40pct,estm_transport_neighbor,156,Cl:0.5714285714|Li:0.2857142857|Mg:0.1428571429,Li2MgCl4,False,-6.204815410317576,0.01,28.0,0.0,0.6206896551724138,0.14874486711822557,0.3937931034482759,0.2586206896551724,0.19684271253446467,0.0
hard_ood_40pct,estm_transport_neighbor,158,Cl:0.5714285714|Li:0.2857142857|V:0.1428571429,Li2VCl4,False,-5.158015195409886,0.0,36.0,0.0,0.5862068965517241,0.14874486711822557,0.4529310344827586,0.22413793103448276,0.20092113411671964,0.0
hard_ood_40pct,estm_transport_neighbor,162,Cl:0.6060606061|In:0.09090909091|Li:0.2929292929|Zr:0.0101010101,Li2.9In0.9Zr0.1Cl6,False,-3.0963674839157624,0.0,,0.0,0.9827586206896551,0.14874486711822557,0.9312068965517242,0.18965517241379318,0.14913135946915146,0.0
hard_ood_40pct,estm_transport_neighbor,163,Cl:0.6147540984|In:0.07991803279|Li:0.2868852459|Zr:0.01844262295,Li2.8In0.78Zr0.18Cl6,False,-3.1174754620451197,0.0,,0.0,0.9482758620689655,0.14874486711822557,0.8875862068965518,0.1724137931034483,0.14937617600235858,0.0
hard_ood_40pct,estm_transport_neighbor,164,Cl:0.622406639|In:0.07157676349|Li:0.27593361|Zr:0.03008298755,Li2.66In0.69Zr0.29Cl6,True,-3.022733787572707,0.01,27.0,0.0,0.9310344827586207,0.14874486711822557,0.8318965517241379,0.15517241379310343,0.14622546168303685,0.0
hard_ood_40pct,estm_transport_neighbor,165,Cl:0.625|In:0.0625|Li:0.2708333333|Zr:0.04166666667,Li2.6In0.6Zr0.4Cl6,True,-2.9030899869919438,0.0,,0.0,0.9137931034482759,0.14874486711822557,0.7986206896551724,0.13793103448275867,0.14769515763215407,0.0
hard_ood_40pct,estm_transport_neighbor,166,Cl:0.629590766|Er:0.055613851|Li:0.2654774397|Zr:0.04931794334,Li2.53Er0.53Zr0.47Cl6,False,-3.0296531237699065,0.19,23.0,0.0,0.9655172413793103,0.14874486711822557,0.5667241379310345,0.12068965517241381,0.15505391850212658,0.0
hard_ood_40pct,estm_transport_neighbor,167,Cl:0.6315789474|In:0.05263157895|Li:0.2631578947|Zr:0.05263157895,Li2.5In0.5Zr0.5Cl6,False,-3.05453141486818,0.0,39.0,0.0,0.896551724137931,0.14874486711822557,0.7551724137931035,0.10344827586206895,0.14636648630348276,0.0
hard_ood_40pct,estm_transport_neighbor,169,Cl:0.6|In:0.1|Li:0.3,Li3InCl6,True,-2.6903698325741012,0.98,17.0,0.0,1.0,0.14874486711822557,0.9617241379310344,0.2068965517241379,0.15425805792738678,0.0
hard_ood_40pct,estm_transport_neighbor,180,Co:0.08333333333|Li:0.3333333333|O:0.5|Te:0.08333333333,Li8Co2Te2O12,False,-5.779891911959945,0.32,14.5,0.32,0.3448275862068966,0.14874486711822557,0.4589655172413793,0.9482758620689655,0.1929574873270697,0.0032031803070196553
hard_ood_40pct,estm_transport_neighbor,181,Co:0.09090909091|Li:0.2727272727|O:0.5454545455|Te:0.09090909091,Li3CoTeO6,False,-15.234331445240986,0.55,18.5,0.49,0.3103448275862069,0.14874486711822557,0.5156896551724138,0.9827586206896551,0.1887048324989077,0.005044336055433411
hard_ood_40pct,estm_transport_neighbor,182,Cr:0.04166666667|Li:0.375|O:0.5|Te:0.08333333333,Li3(Li1.5Cr0.5Te)O6,False,-9.671620396561263,0.11,25.0,0.09,0.3793103448275862,0.14874486711822557,0.4546551724137931,0.896551724137931,0.1720439836494432,0.0006311050923941276
hard_ood_40pct,estm_transport_neighbor,185,Cs:0.04|Li:0.2|Mn:0.04|O:0.56|P:0.16,CsLi5Mn(P2O7)2,False,-12.47237009912866,0.0,39.0,0.0,0.15517241379310345,0.14874486711822557,0.052068965517241377,0.41379310344827597,0.18289699567872947,0.0
hard_ood_40pct,estm_transport_neighbor,196,F:0.125|Fe:0.125|Li:0.125|O:0.5|P:0.125,LiFe(PO4)F,False,-7.221848749616356,0.86,16.0,0.57,0.034482758620689655,0.14874486711822557,0.6817241379310345,0.7413793103448276,0.18210510351783213,0.000672555877263879
hard_ood_40pct,estm_transport_neighbor,208,Fe:0.05657894737|Li:0.1052631579|O:0.6315789474|P:0.1578947368|Ti:0.04868421053,Li2Fe1.075Ti0.925P3O12,False,-6.476253533188435,0.0,33.0,0.0,0.12068965517241378,0.14874486711822557,0.2731034482758621,0.48275862068965514,0.1930648339700401,0.0
hard_ood_40pct,estm_transport_neighbor,217,Ga:0.25|Li:0.25|O:0.5,LiGaO2,False,-11.843066389815423,0.58,17.0,0.44,0.06896551724137931,0.14874486711822557,0.5510344827586207,0.8448275862068965,0.19658461174272898,0.0011212822495624646
hard_ood_40pct,estm_transport_neighbor,218,Ga:0.25|Li:0.25|S:0.5,LiGaS2,False,-6.508638306165727,0.56,10.0,0.51,0.5172413793103449,0.14874486711822557,0.5598275862068965,0.7586206896551724,0.1968929843468704,0.00773615084003277
hard_ood_40pct,estm_transport_neighbor,232,Ge:0.02|Li:0.4444444444|Se:0.4444444444|Sn:0.09111111111,Li4Ge0.18Sn0.82Se4,False,-6.159266765388193,0.98,9.0,0.6,0.7413793103448276,0.14874486711822557,0.7475862068965518,0.5517241379310345,0.1605992780531641,0.009918281911370622
hard_ood_40pct,estm_transport_neighbor,241,Ge:0.05555555556|Li:0.4444444444|Se:0.4444444444|Sn:0.05555555556,Li4Ge0.5Sn0.5Se4,False,-5.749579997691106,0.98,4.0,0.6,0.7241379310344827,0.14874486711822557,0.7203448275862069,0.5862068965517242,0.16126404273666295,0.010155358711790317
hard_ood_40pct,estm_transport_neighbor,246,Ge:0.08333333333|Li:0.4444444444|Se:0.4444444444|Sn:0.02777777778,Li4Ge0.75Sn0.25Se4,False,-5.261219441515631,0.94,8.0,0.58,0.6896551724137931,0.14874486711822557,0.6993103448275861,0.6206896551724138,0.17466128966584452,0.010257078619989006
hard_ood_40pct,estm_transport_neighbor,251,Ge:0.1111111111|Li:0.4444444444|S:0.1111111111|Se:0.3333333333,Li4GeSSe3,False,-4.82102305270683,0.91,6.0,0.57,0.7758620689655173,0.14874486711822557,0.5729310344827586,0.7241379310344827,0.18444880276417147,0.010777253499833016
hard_ood_40pct,estm_transport_neighbor,252,Ge:0.1111111111|Li:0.4444444444|S:0.2222222222|Se:0.2222222222,Li4GeS2Se2,False,-4.585026652029182,0.01,31.5,0.01,0.7931034482758621,0.14874486711822557,0.37258620689655175,0.7068965517241379,0.19437881140578953,0.00015023488673296428
hard_ood_40pct,estm_transport_neighbor,253,Ge:0.1111111111|Li:0.4444444444|S:0.3333333333|Se:0.1111111111,Li4GeS3Se,False,-5.068542129310995,0.0,39.0,0.0,0.7586206896551724,0.14874486711822557,0.10586206896551724,0.6896551724137931,0.19962503757338998,0.0
hard_ood_40pct,estm_transport_neighbor,255,Ge:0.1111111111|Li:0.4444444444|Se:0.4444444444,Li4GeSe4,False,-5.3124710387853655,0.98,4.0,0.66,0.5689655172413793,0.14874486711822557,0.698103448275862,0.5689655172413793,0.18382488680701836,0.008238683276982578
hard_ood_40pct,estm_transport_neighbor,257,Ge:0.125|Li:0.25|O:0.5|Zn:0.125,Li2ZnGeO4,False,-14.1444808443322,0.0,31.0,0.0,0.10344827586206896,0.14874486711822557,0.24051724137931035,0.9655172413793103,0.21674370112095026,0.0
hard_ood_40pct,estm_transport_neighbor,262,Ge:0.2916666667|Li:0.08333333333|O:0.625,Li2Ge7O15,False,-15.301029995663981,0.03,30.0,0.02,0.13793103448275862,0.14874486711822557,0.30517241379310345,0.8793103448275862,0.2060033524944183,6.858553636994073e-05
hard_ood_40pct,estm_transport_neighbor,293,In:0.05660377358|Li:0.1090146751|O:0.6289308176|P:0.1572327044|Ti:0.04821802935,Li2.08Ti0.92In1.08P3O12,False,-5.080921907623926,0.84,19.0,0.0,0.24137931034482757,0.14874486711822557,0.7934482758620689,0.4655172413793104,0.179163443946878,0.0
hard_ood_40pct,estm_transport_neighbor,294,In:0.2|Li:0.1|O:0.6|Sb:0.1,LiIn2SbO6,False,-14.498940737782249,1.0,12.0,0.59,0.22413793103448276,0.14874486711822557,1.0,0.8275862068965517,0.1407406550687914,0.005822743511285969
hard_ood_40pct,estm_transport_neighbor,295,K:0.02|Li:0.18|O:0.6|Sb:0.2,(K0.1Li0.9)(SbO3),False,-7.866461091629782,1.0,13.0,0.61,0.25862068965517243,0.14874486711822557,0.8036206896551724,0.9310344827586207,0.1510838701309941,0.006208194239961439
hard_ood_40pct,estm_transport_neighbor,356,La:0.1|Li:0.06|Na:0.04|O:0.6|Ti:0.2,La0.5Li0.3Na0.2O3Ti1,False,-4.438898616350944,0.0,39.0,0.0,0.3620689655172413,0.14874486711822557,0.11327586206896552,0.27586206896551724,0.19631290491467537,0.0
hard_ood_40pct,estm_transport_neighbor,361,La:0.2604166667|Li:0.1979166667|Mg:0.02083333333|O:0.5208333333,La(Li0.76Mg0.08)O2,False,-9.138465589140962,0.0,40.0,0.0,0.1724137931034483,0.14874486711822557,0.06086206896551724,0.6724137931034483,0.18766411505810954,0.0
hard_ood_40pct,estm_transport_neighbor,374,Li:0.07346938776|Nd:0.1102040816|O:0.612244898|Ti:0.2040816327,Nd0.54Li0.36TiO3,False,-7.465973893943865,0.0,40.0,0.0,0.27586206896551724,0.14874486711822557,0.15517241379310345,0.9137931034482759,0.1901212744570776,0.0
hard_ood_40pct,estm_transport_neighbor,375,Li:0.08024691358|O:0.6090534979|Pr:0.1049382716|Ti:0.2057613169,Pr0.51Li0.39TiO2.96,False,-6.272458742971444,1.0,8.0,0.0,0.29310344827586204,0.14874486711822557,0.9756896551724138,0.3448275862068966,0.19349255041819094,0.0
hard_ood_40pct,estm_transport_neighbor,385,Li:0.1428571429|Nd:0.1428571429|O:0.5714285714|Ti:0.1428571429,Li(NdTiO4),False,-15.114638779968487,0.0,36.0,0.0,0.20689655172413793,0.14874486711822557,0.21448275862068963,0.7758620689655173,0.17954487233199554,0.0
hard_ood_40pct,estm_transport_neighbor,393,Li:0.1666666667|N:0.5|Si:0.3333333333,LiSi2N3,False,-9.401209493236886,0.09,23.0,0.0,0.5,0.14874486711822557,0.5348275862068966,0.39655172413793105,0.18220070090673662,0.0
hard_ood_40pct,estm_transport_neighbor,394,Li:0.1666666667|Na:0.2777777778|S:0.4444444444|Ti:0.1111111111,Li3Na5(TiS4)2,False,-5.055517327849832,1.0,3.0,0.0,0.5517241379310345,0.14874486711822557,0.8786206896551724,0.06896551724137934,0.2069458302742552,0.0
hard_ood_40pct,estm_transport_neighbor,403,Li:0.1|Mn:0.2|O:0.6|Te:0.1,LiMn2TeO6,False,-6.698970004336019,0.53,20.0,0.0,0.4482758620689655,0.14874486711822557,0.6263793103448276,0.43103448275862066,0.17721467109842537,0.0
hard_ood_40pct,estm_transport_neighbor,421,Li:0.2|O:0.6|V:0.2,LiVO3,False,-8.688246138944246,0.72,14.0,0.0,0.017241379310344827,0.14874486711822557,0.5324137931034483,0.3620689655172413,0.19799778445734847,0.0
hard_ood_40pct,estm_transport_neighbor,434,Li:0.375|Mn:0.04166666667|O:0.5|Te:0.08333333333,Li3(Li1.5Mn0.5Te)O6,False,-12.00480370840282,0.0,38.0,0.0,0.41379310344827586,0.14874486711822557,0.20258620689655174,0.7931034482758621,0.17162421936450717,0.0
hard_ood_40pct,estm_transport_neighbor,463,Li:0.4444444444|S:0.1|Se:0.3444444444|Sn:0.1111111111,Li4SnS0.9Se3.1,False,-4.129011186239425,0.97,5.0,0.59,0.8275862068965517,0.14874486711822557,0.6405172413793103,0.6551724137931035,0.15905971332256869,0.011443334993828966
hard_ood_40pct,estm_transport_neighbor,464,Li:0.4444444444|S:0.2222222222|Se:0.2222222222|Sn:0.1111111111,Li4SnS2Se2,False,-4.471083299722345,0.38,11.0,0.25,0.8793103448275862,0.14874486711822557,0.4672413793103448,0.6379310344827587,0.16559768455341517,0.003995854757143314
hard_ood_40pct,estm_transport_neighbor,465,Li:0.4444444444|S:0.3333333333|Se:0.1111111111|Sn:0.1111111111,Li4SnS3Se,False,-6.0301183562535,0.0,36.0,0.0,0.8448275862068965,0.14874486711822557,0.27689655172413796,0.603448275862069,0.16673616264136876,0.0
hard_ood_40pct,estm_transport_neighbor,467,Li:0.4444444444|S:0.4444444444|Sn:0.1111111111,Li4SnS4,False,-5.568636235841013,0.0,33.0,0.0,0.7068965517241379,0.14874486711822557,0.18086206896551724,0.5,0.17189034894343944,0.0
hard_ood_40pct,estm_transport_neighbor,468,Li:0.4444444444|Se:0.4444444444|Sn:0.1111111111,Li4SnSe4,False,-6.009317245460728,0.98,5.0,0.6,0.6551724137931035,0.14874486711822557,0.7636206896551724,0.5172413793103448,0.15543890161745327,0.008380062784812285
hard_ood_40pct,estm_transport_neighbor,470,Li:0.4|N:0.4|Si:0.2,Li2SiN2,False,-5.1555228242543185,0.01,28.5,0.0,0.5344827586206896,0.14874486711822557,0.33155172413793105,0.32758620689655177,0.18739577909490948,0.0
hard_ood_40pct,estm_transport_neighbor,474,Li:0.5714285714|N:0.2857142857|Sr:0.1428571429,Li4SrN2,False,-12.638272163982407,0.01,31.0,0.0,0.6724137931034483,0.14874486711822557,0.35310344827586204,0.31034482758620685,0.1640238902492773,0.0
hard_ood_40pct,estm_transport_neighbor,481,Li:0.75|N:0.25,Li3N,False,-3.3809643969347203,0.0,32.0,0.0,0.48275862068965514,0.14874486711822557,0.2110344827586207,0.2931034482758621,0.1866098932022966,0.0
hard_ood_40pct,obelix_same_property,35,Al:0.04166666667|Li:0.375|O:0.5|Te:0.08333333333,Li3(Li1.5Al0.5Te)O6,False,-12.337242168318426,0.0,,0.0,0.13793103448275862,0.2971125202187191,0.17051724137931035,0.3793103448275862,0.308022131254608,0.0
hard_ood_40pct,obelix_same_property,48,Al:0.1428571429|Li:0.1428571429|O:0.5714285714|Si:0.1428571429,LiAlSiO4,False,-13.235077015350111,0.0,35.0,0.0,0.08620689655172414,0.2971125202187191,0.18155172413793103,0.4655172413793104,0.29522572520727963,0.0
hard_ood_40pct,obelix_same_property,58,B:0.07142857143|Li:0.1428571429|Na:0.07142857143|O:0.5714285714|P:0.1428571429,Li2NaBP2O8,False,-17.356547323513812,0.0,33.0,0.0,0.41379310344827586,0.2971125202187191,0.30344827586206896,0.8448275862068965,0.29592350903081316,0.0
hard_ood_40pct,obelix_same_property,61,B:0.1666666667|Ca:0.08333333333|F:0.08333333333|Li:0.25|O:0.4166666667,Li3CaB2O5F,False,-6.59176003468815,0.0,27.0,0.0,0.3103448275862069,0.2971125202187191,0.3936206896551724,0.22413793103448276,0.31394168715344084,0.0
hard_ood_40pct,obelix_same_property,62,B:0.1666666667|Ce:0.05555555556|Cl:0.05555555556|H:0.6666666667|Li:0.05555555556,LiCe(BH4)3Cl,False,-3.987162775294828,0.14,23.0,0.0,0.4482758620689655,0.2971125202187191,0.5408620689655173,0.2931034482758621,0.29218015114666057,0.0
hard_ood_40pct,obelix_same_property,65,B:0.1818181818|H:0.7272727273|Li:0.04545454545|Y:0.04545454545,LiY(BH4)4,False,-5.8996294548824375,0.0,30.0,0.0,0.3448275862068966,0.2971125202187191,0.44206896551724134,0.24137931034482762,0.27274014330216806,0.0
hard_ood_40pct,obelix_same_property,85,Bi:0.25|Li:0.25|O:0.5,LiBiO2,False,-7.42021640338319,1.0,6.0,0.96,0.25862068965517243,0.2971125202187191,0.9191379310344827,0.7241379310344827,0.2915352285860417,0.016009928389983438
hard_ood_40pct,obelix_same_property,123,Br:0.6666666667|Ga:0.1666666667|Li:0.1666666667,LiGaBr4,False,-5.154901959985743,0.39,21.0,0.0,0.8620689655172413,0.2971125202187191,0.6889655172413793,0.03448275862068961,0.26003626742798447,0.0
hard_ood_40pct,obelix_same_property,133,Ca:0.04752376188|Li:0.04902451226|O:0.6003001501|P:0.1500750375|Pb:0.1530765383,Pb6.12Ca1.9Li1.96(PO4)6,False,-15.647817481888637,0.0,38.0,0.0,0.5172413793103449,0.2971125202187191,0.1829310344827586,0.7068965517241379,0.2806870736799841,0.0
hard_ood_40pct,obelix_same_property,139,Ce:0.03296703297|La:0.1318681319|Li:0.2527472527|Nb:0.05494505495|O:0.5274725275,Li5.75La3Nb1.25Ce0.75O12,False,-3.853871964321762,0.0,39.0,0.0,0.5,0.2971125202187191,0.11068965517241379,0.9310344827586207,0.30236502762759443,0.0
hard_ood_40pct,obelix_same_property,155,Cl:0.5714285714|Cr:0.1428571429|Li:0.2857142857,Li2CrCl4,False,-12.247183568811728,0.94,18.0,0.0,0.9482758620689655,0.2971125202187191,0.8608620689655173,0.18965517241379318,0.2715237216926177,0.0
hard_ood_40pct,obelix_same_property,156,Cl:0.5714285714|Li:0.2857142857|Mg:0.1428571429,Li2MgCl4,False,-6.204815410317576,0.01,28.0,0.0,0.9655172413793103,0.2971125202187191,0.3937931034482759,0.31034482758620685,0.26793242035024983,0.0
hard_ood_40pct,obelix_same_property,158,Cl:0.5714285714|Li:0.2857142857|V:0.1428571429,Li2VCl4,False,-5.158015195409886,0.0,36.0,0.0,0.06896551724137931,0.2971125202187191,0.4529310344827586,0.27586206896551724,0.27665696267967455,0.0
hard_ood_40pct,obelix_same_property,162,Cl:0.6060606061|In:0.09090909091|Li:0.2929292929|Zr:0.0101010101,Li2.9In0.9Zr0.1Cl6,False,-3.0963674839157624,0.0,,0.0,0.896551724137931,0.2971125202187191,0.9312068965517242,0.10344827586206895,0.2671132854993246,0.0
hard_ood_40pct,obelix_same_property,163,Cl:0.6147540984|In:0.07991803279|Li:0.2868852459|Zr:0.01844262295,Li2.8In0.78Zr0.18Cl6,False,-3.1174754620451197,0.0,,0.0,0.8793103448275862,0.2971125202187191,0.8875862068965518,0.12068965517241381,0.27064475403079313,0.0
hard_ood_40pct,obelix_same_property,164,Cl:0.622406639|In:0.07157676349|Li:0.27593361|Zr:0.03008298755,Li2.66In0.69Zr0.29Cl6,True,-3.022733787572707,0.01,27.0,0.0,0.8448275862068965,0.2971125202187191,0.8318965517241379,0.13793103448275867,0.2730843389796009,0.0
hard_ood_40pct,obelix_same_property,165,Cl:0.625|In:0.0625|Li:0.2708333333|Zr:0.04166666667,Li2.6In0.6Zr0.4Cl6,True,-2.9030899869919438,0.0,,0.0,0.7758620689655173,0.2971125202187191,0.7986206896551724,0.15517241379310343,0.2758815417768037,0.0
hard_ood_40pct,obelix_same_property,166,Cl:0.629590766|Er:0.055613851|Li:0.2654774397|Zr:0.04931794334,Li2.53Er0.53Zr0.47Cl6,False,-3.0296531237699065,0.19,23.0,0.0,0.7586206896551724,0.2971125202187191,0.5667241379310345,0.2586206896551724,0.27778447013474117,0.0
hard_ood_40pct,obelix_same_property,167,Cl:0.6315789474|In:0.05263157895|Li:0.2631578947|Zr:0.05263157895,Li2.5In0.5Zr0.5Cl6,False,-3.05453141486818,0.0,39.0,0.0,0.7413793103448276,0.2971125202187191,0.7551724137931035,0.1724137931034483,0.275252171147433,0.0
hard_ood_40pct,obelix_same_property,169,Cl:0.6|In:0.1|Li:0.3,Li3InCl6,True,-2.6903698325741012,0.98,17.0,0.0,0.9827586206896551,0.2971125202187191,0.9617241379310344,0.08620689655172409,0.2588086913201916,0.0
hard_ood_40pct,obelix_same_property,180,Co:0.08333333333|Li:0.3333333333|O:0.5|Te:0.08333333333,Li8Co2Te2O12,False,-5.779891911959945,0.32,14.5,0.0,0.1896551724137931,0.2971125202187191,0.4589655172413793,0.43103448275862066,0.30705651711101933,0.0
hard_ood_40pct,obelix_same_property,181,Co:0.09090909091|Li:0.2727272727|O:0.5454545455|Te:0.09090909091,Li3CoTeO6,False,-15.234331445240986,0.55,18.5,0.0,0.20689655172413793,0.2971125202187191,0.5156896551724138,0.41379310344827597,0.30205097979643203,0.0
hard_ood_40pct,obelix_same_property,182,Cr:0.04166666667|Li:0.375|O:0.5|Te:0.08333333333,Li3(Li1.5Cr0.5Te)O6,False,-9.671620396561263,0.11,25.0,0.0,0.15517241379310345,0.2971125202187191,0.4546551724137931,0.3620689655172413,0.3047003303560259,0.0
hard_ood_40pct,obelix_same_property,185,Cs:0.04|Li:0.2|Mn:0.04|O:0.56|P:0.16,CsLi5Mn(P2O7)2,False,-12.47237009912866,0.0,39.0,0.0,0.46551724137931033,0.2971125202187191,0.052068965517241377,0.8793103448275862,0.29405473362243634,0.0
hard_ood_40pct,obelix_same_property,196,F:0.125|Fe:0.125|Li:0.125|O:0.5|P:0.125,LiFe(PO4)F,False,-7.221848749616356,0.86,16.0,0.0,0.6551724137931035,0.2971125202187191,0.6817241379310345,0.06896551724137934,0.29449139818456205,0.0
hard_ood_40pct,obelix_same_property,208,Fe:0.05657894737|Li:0.1052631579|O:0.6315789474|P:0.1578947368|Ti:0.04868421053,Li2Fe1.075Ti0.925P3O12,False,-6.476253533188435,0.0,33.0,0.0,1.0,0.2971125202187191,0.2731034482758621,0.5689655172413793,0.29254247287032065,0.0
hard_ood_40pct,obelix_same_property,217,Ga:0.25|Li:0.25|O:0.5,LiGaO2,False,-11.843066389815423,0.58,17.0,0.0,0.29310344827586204,0.2971125202187191,0.5510344827586207,0.017241379310344862,0.292757411310069,0.0
hard_ood_40pct,obelix_same_property,218,Ga:0.25|Li:0.25|S:0.5,LiGaS2,False,-6.508638306165727,0.56,10.0,0.0,0.9137931034482759,0.2971125202187191,0.5598275862068965,0.0,0.2867107892222895,0.0
hard_ood_40pct,obelix_same_property,232,Ge:0.02|Li:0.4444444444|Se:0.4444444444|Sn:0.09111111111,Li4Ge0.18Sn0.82Se4,False,-6.159266765388193,0.98,9.0,0.97,0.48275862068965514,0.2971125202187191,0.7475862068965518,0.6551724137931035,0.28384353377825283,0.02130131462614658
hard_ood_40pct,obelix_same_property,241,Ge:0.05555555556|Li:0.4444444444|Se:0.4444444444|Sn:0.05555555556,Li4Ge0.5Sn0.5Se4,False,-5.749579997691106,0.98,4.0,0.97,0.5689655172413793,0.2971125202187191,0.7203448275862069,0.6896551724137931,0.2890427364213973,0.026012606656823267
hard_ood_40pct,obelix_same_property,246,Ge:0.08333333333|Li:0.4444444444|Se:0.4444444444|Sn:0.02777777778,Li4Ge0.75Sn0.25Se4,False,-5.261219441515631,0.94,8.0,0.93,0.43103448275862066,0.2971125202187191,0.6993103448275861,0.7758620689655173,0.2918933980305037,0.02139244279808647
hard_ood_40pct,obelix_same_property,251,Ge:0.1111111111|Li:0.4444444444|S:0.1111111111|Se:0.3333333333,Li4GeSSe3,False,-4.82102305270683,0.91,6.0,0.9,0.5344827586206896,0.2971125202187191,0.5729310344827586,0.8103448275862069,0.2923829085200142,0.021632482090289007
hard_ood_40pct,obelix_same_property,252,Ge:0.1111111111|Li:0.4444444444|S:0.2222222222|Se:0.2222222222,Li4GeS2Se2,False,-4.585026652029182,0.01,31.5,0.01,0.5517241379310345,0.2971125202187191,0.37258620689655175,0.7586206896551724,0.2994454165637881,0.0002491147711873447
hard_ood_40pct,obelix_same_property,253,Ge:0.1111111111|Li:0.4444444444|S:0.3333333333|Se:0.1111111111,Li4GeS3Se,False,-5.068542129310995,0.0,39.0,0.0,0.603448275862069,0.2971125202187191,0.10586206896551724,0.896551724137931,0.29965490033131886,0.0
hard_ood_40pct,obelix_same_property,255,Ge:0.1111111111|Li:0.4444444444|Se:0.4444444444,Li4GeSe4,False,-5.3124710387853655,0.98,4.0,0.96,0.5862068965517241,0.2971125202187191,0.698103448275862,0.7931034482758621,0.2818447810062988,0.029384768373934212
hard_ood_40pct,obelix_same_property,257,Ge:0.125|Li:0.25|O:0.5|Zn:0.125,Li2ZnGeO4,False,-14.1444808443322,0.0,31.0,0.0,0.27586206896551724,0.2971125202187191,0.24051724137931035,0.8620689655172413,0.3066490105164597,0.0
hard_ood_40pct,obelix_same_property,262,Ge:0.2916666667|Li:0.08333333333|O:0.625,Li2Ge7O15,False,-15.301029995663981,0.03,30.0,0.0,0.3793103448275862,0.2971125202187191,0.30517241379310345,0.48275862068965514,0.2841207872380356,0.0
hard_ood_40pct,obelix_same_property,293,In:0.05660377358|Li:0.1090146751|O:0.6289308176|P:0.1572327044|Ti:0.04821802935,Li2.08Ti0.92In1.08P3O12,False,-5.080921907623926,0.84,19.0,0.0,0.7068965517241379,0.2971125202187191,0.7934482758620689,0.3448275862068966,0.28674140277717086,0.0
hard_ood_40pct,obelix_same_property,294,In:0.2|Li:0.1|O:0.6|Sb:0.1,LiIn2SbO6,False,-14.498940737782249,1.0,12.0,0.0,0.10344827586206896,0.2971125202187191,1.0,0.051724137931034475,0.2910429601161965,0.0
hard_ood_40pct,obelix_same_property,295,K:0.02|Li:0.18|O:0.6|Sb:0.2,(K0.1Li0.9)(SbO3),False,-7.866461091629782,1.0,13.0,0.0,0.12068965517241378,0.2971125202187191,0.8036206896551724,0.2068965517241379,0.2972519198701471,0.0
