contract,budget,repeat,learner,method,scope,n,base_rmse,aug_rmse,relative_rmse_gain,base_r2,aug_r2,delta_r2,delta_mae
planned_state,60,0,extra_trees,state_only,q1,152,0.42550840223942255,0.2573356878025431,0.3952277171303729,-1.1747297773007785,0.20459364059398144,1.37932341789476,0.18190156284670495
planned_state,60,0,extra_trees,state_only,q2,92,0.401007534971047,0.21742131230591888,0.4578124016507151,-0.07811553014282757,0.683069189540779,0.7611847196836066,0.13196820366995576
planned_state,60,0,extra_trees,state_only,q3,95,0.41932462124256015,0.32383881934048553,0.2277133205751838,-0.04930620897737259,0.3741657445228136,0.4234719535001862,0.06343257575450245
planned_state,60,0,extra_trees,state_only,q4,89,0.3762355669507758,0.29586279548925243,0.21362353408772444,-0.3337986561991835,0.17519498842778747,0.5089936446269709,0.02311971896364548
planned_state,60,0,extra_trees,state_plus_crossfitted_predicted_uts,all,428,0.27415168674567475,0.27354722334362536,0.002204850202545507,0.3944417565553505,0.39710914314747825,0.0026673865921277295,0.010692610328806473
planned_state,60,0,extra_trees,state_plus_crossfitted_predicted_uts,q1,152,0.2573356878025431,0.23944910103177897,0.06950682559229313,0.20459364059398144,0.31132321653826056,0.10672957594427912,0.004806334861163913
planned_state,60,0,extra_trees,state_plus_crossfitted_predicted_uts,q2,92,0.21742131230591888,0.24554078032033244,-0.1293317003571782,0.683069189540779,0.5957895853047734,-0.08727960423600556,-0.0029098410738559177
planned_state,60,0,extra_trees,state_plus_crossfitted_predicted_uts,q3,95,0.32383881934048553,0.3356924868491163,-0.036603602782308085,0.3741657445228136,0.3275116599420227,-0.0466540845807909,0.01914096997360193
planned_state,60,0,extra_trees,state_plus_crossfitted_predicted_uts,q4,89,0.29586279548925243,0.28163177264610856,0.04810007564354549,0.17519498842778747,0.2526330721985256,0.07743808377073813,0.025788624192525728
planned_state,60,0,extra_trees,predicted_uts_residual_anchor,all,428,0.27415168674567475,0.3225258623437261,-0.17645040295858966,0.3944417565553505,0.1618858631007397,-0.2325558934546108,-0.041855442794531406
planned_state,60,0,extra_trees,predicted_uts_residual_anchor,q1,152,0.2573356878025431,0.32956334541689936,-0.28067485793022773,0.20459364059398144,-0.30456831440616594,-0.5091619550001474,-0.056403041049137626
planned_state,60,0,extra_trees,predicted_uts_residual_anchor,q2,92,0.21742131230591888,0.3297488898836835,-0.5166355422402936,0.683069189540779,0.2710010209792151,-0.4120681685615639,-0.08231265065195825
planned_state,60,0,extra_trees,predicted_uts_residual_anchor,q3,95,0.32383881934048553,0.32984251073234777,-0.018539134388178263,0.3741657445228136,0.35074579486567137,-0.023419949657142225,-0.012215132580083277
planned_state,60,0,extra_trees,predicted_uts_residual_anchor,q4,89,0.29586279548925243,0.2936328992438515,0.007536926843787408,0.17519498842778747,0.18758112522472015,0.012386136796932679,-0.006827705859578231
planned_state,60,0,extra_trees,state_plus_crossfitted_shuffled_uts,all,428,0.27415168674567475,0.2788702453203657,-0.017211488394263508,0.3944417565553505,0.3734172514494102,-0.02102450510594034,0.003154144325788144
planned_state,60,0,extra_trees,state_plus_crossfitted_shuffled_uts,q1,152,0.2573356878025431,0.24564933505134479,0.04541287238855662,0.20459364059398144,0.27519662600273587,0.07060298540875443,0.0036951001769954805
planned_state,60,0,extra_trees,state_plus_crossfitted_shuffled_uts,q2,92,0.21742131230591888,0.23593703294529936,-0.08516055966642432,0.683069189540779,0.6267906952045563,-0.05627849433622267,-0.00048163807056544883
planned_state,60,0,extra_trees,state_plus_crossfitted_shuffled_uts,q3,95,0.32383881934048553,0.3330882020025085,-0.028561685967296354,0.3741657445228136,0.3379054448264607,-0.036260299696352916,0.002111283043979284
planned_state,60,0,extra_trees,state_plus_crossfitted_shuffled_uts,q4,89,0.29586279548925243,0.30815518029831374,-0.041547585558143765,0.17519498842778747,0.1052338949037992,-0.06996109352398827,0.007101768065707725
planned_state,60,0,extra_trees,shuffled_uts_residual_anchor,all,428,0.27415168674567475,0.2757269398477811,-0.0057459179653624,0.3944417565553505,0.3874627877226342,-0.006978968832716315,-0.010395266922207796
planned_state,60,0,extra_trees,shuffled_uts_residual_anchor,q1,152,0.2573356878025431,0.25756789934492486,-0.000902368203822206,0.20459364059398144,0.2031574941040457,-0.0014361464899357301,-0.015931487258346616
planned_state,60,0,extra_trees,shuffled_uts_residual_anchor,q2,92,0.21742131230591888,0.23747433018865313,-0.09223115098541491,0.683069189540779,0.6219114037324808,-0.061157785808298226,-0.01870684398334657
planned_state,60,0,extra_trees,shuffled_uts_residual_anchor,q3,95,0.32383881934048553,0.32283051621739306,0.003113595600261668,0.3741657445228136,0.37805686695536,0.003891122432546412,-0.004409063782942313
planned_state,60,0,extra_trees,shuffled_uts_residual_anchor,q4,89,0.29586279548925243,0.28768491176470357,0.02764079786045939,0.17519498842778747,0.2201613632921926,0.044966374864405134,0.001261826139450889
planned_state,60,0,random_forest,measured_uts_residual_ceiling,all,195,0.28960034438758253,0.12224298125122988,0.577890760075797,0.09527897184217826,0.8388002357070594,0.7435212638648812,0.09004091057272319
planned_state,60,0,random_forest,measured_uts_residual_ceiling,q1,74,0.2622057161166345,0.12853481782862478,0.5097939902597324,0.15385161110709034,0.7966689074026364,0.6428172962955461,0.10921345069984259
planned_state,60,0,random_forest,measured_uts_residual_ceiling,q2,51,0.416298811706942,0.10217870178219651,0.7545544236284626,-0.08513328356646022,0.9346277394353509,1.019761023001811,0.17849488531968177
planned_state,60,0,random_forest,measured_uts_residual_ceiling,q3,49,0.18836946823933062,0.11814959514352402,0.3727773601111915,-0.043063182020451896,0.5896503493639184,0.6327135313843703,0.0012315079332081702
planned_state,60,0,random_forest,measured_uts_residual_ceiling,q4,21,0.1811976838188783,0.15038236167297497,0.17006465809301252,-0.589700706049771,-0.09497419659695061,0.4947265094528204,0.01488567475531924
planned_state,60,0,extra_trees,measured_uts_residual_ceiling,all,195,0.3117117674862035,0.12175334846873681,0.6094040675762243,-0.04814877736258971,0.840088990572089,0.8882377679346787,0.11338619289158924
planned_state,60,0,extra_trees,measured_uts_residual_ceiling,q1,74,0.24111577438832887,0.13397093746379185,0.44437091350139113,0.2844936878186757,0.7791062569785158,0.4946125691598401,0.08839646822988947
planned_state,60,0,extra_trees,measured_uts_residual_ceiling,q2,51,0.43026015655531846,0.11572773887860757,0.7310284554230425,-0.15913762724314306,0.9161413864748249,1.075279013717968,0.16416651197992466
planned_state,60,0,extra_trees,measured_uts_residual_ceiling,q3,49,0.27268440026907026,0.11043290329061368,0.5950156914673357,-1.185798781249785,0.6415021360633564,1.8273009173131414,0.09407600250566817
planned_state,60,0,extra_trees,measured_uts_residual_ceiling,q4,21,0.2725630893805422,0.11585586733078668,0.5749392641751535,-2.5970309070249837,0.3501005808064732,2.9471314878314567,0.12317870148067517
