scope,seed,policy,budget,candidate_n,true_top_n,auc20,first_hit,recall_at_10,best_y_at_10,regret_at_10,recall_at_20,best_y_at_20,regret_at_20,recall_at_40,best_y_at_40,regret_at_40
external_candidate,92,obelix_same_property_static,40,144,8,33.0,1,0.25,-1.5528419686577808,0.0,0.25,-1.5528419686577808,0.0,0.5,-1.5528419686577808,0.0
external_candidate,92,estm_transport_neighbor_static,40,144,8,45.0,5,0.375,-1.7212463990471711,0.16840443038939035,0.375,-1.7212463990471711,0.16840443038939035,0.75,-1.619788758288394,0.06694678963061329
external_candidate,92,borg_mechanical_static_control,40,144,8,0.0,41,0.0,-2.6989700043360187,1.146128035678238,0.0,-2.2494916051486538,0.696649636490873,0.0,-2.2494916051486538,0.696649636490873
external_candidate,92,ocx_catalysis_static_control,40,144,8,0.0,41,0.0,-2.958607314841775,1.4057653461839943,0.0,-2.958607314841775,1.4057653461839943,0.0,-2.2494916051486538,0.696649636490873
external_candidate,92,shuffled_obelix_static_control,40,144,8,33.0,4,0.25,-1.619788758288394,0.06694678963061329,0.375,-1.619788758288394,0.06694678963061329,0.625,-1.619788758288394,0.06694678963061329
external_candidate,92,safe_obelix_residual,40,144,8,0.0,41,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632
external_candidate,92,safe_estm_residual,40,144,8,0.0,41,0.0,-3.0296531237699065,1.4768111551121257,0.0,-3.022733787572707,1.4698918189149264,0.0,-2.962573502059376,1.4097315334015954
external_candidate,92,safe_borg_residual_control,40,144,8,0.0,41,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632
external_candidate,92,safe_ocx_residual_control,40,144,8,0.0,41,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632
external_candidate,92,safe_shuffled_obelix_control,40,144,8,0.0,41,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632
external_candidate,92,safe_multisource_residual,40,144,8,0.0,41,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632
external_candidate,92,safe_multisource_novelty_band,40,144,8,0.0,41,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632
external_candidate,93,uniform_random,40,144,8,20.0,3,0.125,-2.1870866433571443,0.6342446746993635,0.25,-1.769551078621726,0.2167091099639451,0.25,-1.769551078621726,0.2167091099639451
external_candidate,93,composition_novelty,40,144,8,0.0,41,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632
external_candidate,93,safe_target_novelty,40,144,8,0.0,41,0.0,-5.055517327849832,3.502675359192051,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632
external_candidate,93,obelix_same_property_static,40,144,8,33.0,1,0.25,-1.5528419686577808,0.0,0.25,-1.5528419686577808,0.0,0.5,-1.5528419686577808,0.0
external_candidate,93,estm_transport_neighbor_static,40,144,8,45.0,5,0.375,-1.7212463990471711,0.16840443038939035,0.375,-1.7212463990471711,0.16840443038939035,0.75,-1.619788758288394,0.06694678963061329
external_candidate,93,borg_mechanical_static_control,40,144,8,0.0,41,0.0,-2.6989700043360187,1.146128035678238,0.0,-2.2494916051486538,0.696649636490873,0.0,-2.2494916051486538,0.696649636490873
external_candidate,93,ocx_catalysis_static_control,40,144,8,0.0,41,0.0,-2.958607314841775,1.4057653461839943,0.0,-2.958607314841775,1.4057653461839943,0.0,-2.2494916051486538,0.696649636490873
external_candidate,93,shuffled_obelix_static_control,40,144,8,7.0,14,0.0,-2.958607314841775,1.4057653461839943,0.125,-2.2006594505464183,0.6478174818886375,0.25,-1.9065783148377649,0.35373634617998406
external_candidate,93,safe_obelix_residual,40,144,8,0.0,41,0.0,-5.055517327849832,3.502675359192051,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632
external_candidate,93,safe_estm_residual,40,144,8,0.0,41,0.0,-3.0296531237699065,1.4768111551121257,0.0,-3.0296531237699065,1.4768111551121257,0.0,-3.022733787572707,1.4698918189149264
external_candidate,93,safe_borg_residual_control,40,144,8,0.0,41,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632
external_candidate,93,safe_ocx_residual_control,40,144,8,0.0,41,0.0,-5.055517327849832,3.502675359192051,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632
external_candidate,93,safe_shuffled_obelix_control,40,144,8,0.0,41,0.0,-5.055517327849832,3.502675359192051,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632
external_candidate,93,safe_multisource_residual,40,144,8,0.0,41,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632
external_candidate,93,safe_multisource_novelty_band,40,144,8,0.0,41,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632
external_candidate,94,uniform_random,40,144,8,11.0,15,0.0,-2.856985199745905,1.3041432310881242,0.25,-1.619788758288394,0.06694678963061329,0.25,-1.619788758288394,0.06694678963061329
external_candidate,94,composition_novelty,40,144,8,0.0,41,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632
external_candidate,94,safe_target_novelty,40,144,8,0.0,41,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632
external_candidate,94,obelix_same_property_static,40,144,8,33.0,1,0.25,-1.5528419686577808,0.0,0.25,-1.5528419686577808,0.0,0.5,-1.5528419686577808,0.0
external_candidate,94,estm_transport_neighbor_static,40,144,8,45.0,5,0.375,-1.7212463990471711,0.16840443038939035,0.375,-1.7212463990471711,0.16840443038939035,0.75,-1.619788758288394,0.06694678963061329
external_candidate,94,borg_mechanical_static_control,40,144,8,0.0,41,0.0,-2.6989700043360187,1.146128035678238,0.0,-2.2494916051486538,0.696649636490873,0.0,-2.2494916051486538,0.696649636490873
external_candidate,94,ocx_catalysis_static_control,40,144,8,0.0,41,0.0,-2.958607314841775,1.4057653461839943,0.0,-2.958607314841775,1.4057653461839943,0.0,-2.2494916051486538,0.696649636490873
external_candidate,94,shuffled_obelix_static_control,40,144,8,0.0,24,0.0,-3.05453141486818,1.5016894462103993,0.0,-2.2494916051486538,0.696649636490873,0.25,-1.5528419686577808,0.0
external_candidate,94,safe_obelix_residual,40,144,8,0.0,41,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632
external_candidate,94,safe_estm_residual,40,144,8,0.0,41,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632
external_candidate,94,safe_borg_residual_control,40,144,8,0.0,41,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632
external_candidate,94,safe_ocx_residual_control,40,144,8,0.0,41,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632
external_candidate,94,safe_shuffled_obelix_control,40,144,8,0.0,41,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632
external_candidate,94,safe_multisource_residual,40,144,8,0.0,39,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632,0.125,-1.5528419686577808,0.0
external_candidate,94,safe_multisource_novelty_band,40,144,8,0.0,41,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632
external_candidate,95,uniform_random,40,144,8,3.0,18,0.0,-2.4989407377822483,0.9460987691244676,0.125,-2.000869458712629,0.4480274900548482,0.375,-1.5528419686577808,0.0
external_candidate,95,composition_novelty,40,144,8,0.0,41,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632
external_candidate,95,safe_target_novelty,40,144,8,0.0,41,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632
external_candidate,95,obelix_same_property_static,40,144,8,33.0,1,0.25,-1.5528419686577808,0.0,0.25,-1.5528419686577808,0.0,0.5,-1.5528419686577808,0.0
external_candidate,95,estm_transport_neighbor_static,40,144,8,45.0,5,0.375,-1.7212463990471711,0.16840443038939035,0.375,-1.7212463990471711,0.16840443038939035,0.75,-1.619788758288394,0.06694678963061329
external_candidate,95,borg_mechanical_static_control,40,144,8,0.0,41,0.0,-2.6989700043360187,1.146128035678238,0.0,-2.2494916051486538,0.696649636490873,0.0,-2.2494916051486538,0.696649636490873
external_candidate,95,ocx_catalysis_static_control,40,144,8,0.0,41,0.0,-2.958607314841775,1.4057653461839943,0.0,-2.958607314841775,1.4057653461839943,0.0,-2.2494916051486538,0.696649636490873
external_candidate,95,shuffled_obelix_static_control,40,144,8,0.0,41,0.0,-2.2494916051486538,0.696649636490873,0.0,-2.2494916051486538,0.696649636490873,0.0,-2.2494916051486538,0.696649636490873
external_candidate,95,safe_obelix_residual,40,144,8,0.0,33,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632,0.125,-2.000869458712629,0.4480274900548482
external_candidate,95,safe_estm_residual,40,144,8,0.0,41,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632
external_candidate,95,safe_borg_residual_control,40,144,8,0.0,41,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632,0.0,-2.382999658879101,0.8301576902213201
external_candidate,95,safe_ocx_residual_control,40,144,8,0.0,39,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632,0.125,-1.7212463990471711,0.16840443038939035
external_candidate,95,safe_shuffled_obelix_control,40,144,8,0.0,36,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632,0.125,-1.7212463990471711,0.16840443038939035
external_candidate,95,safe_multisource_residual,40,144,8,0.0,41,0.0,-3.8538719643217614,2.3010299956639804,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632
external_candidate,95,safe_multisource_novelty_band,40,144,8,0.0,41,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632,0.0,-2.2596373105057563,0.7067953418479755
external_candidate,96,uniform_random,40,144,8,37.0,1,0.25,-1.769551078621726,0.2167091099639451,0.25,-1.769551078621726,0.2167091099639451,0.25,-1.769551078621726,0.2167091099639451
external_candidate,96,composition_novelty,40,144,8,0.0,41,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632
external_candidate,96,safe_target_novelty,40,144,8,0.0,41,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632
external_candidate,96,obelix_same_property_static,40,144,8,33.0,1,0.25,-1.5528419686577808,0.0,0.25,-1.5528419686577808,0.0,0.5,-1.5528419686577808,0.0
external_candidate,96,estm_transport_neighbor_static,40,144,8,45.0,5,0.375,-1.7212463990471711,0.16840443038939035,0.375,-1.7212463990471711,0.16840443038939035,0.75,-1.619788758288394,0.06694678963061329
external_candidate,96,borg_mechanical_static_control,40,144,8,0.0,41,0.0,-2.6989700043360187,1.146128035678238,0.0,-2.2494916051486538,0.696649636490873,0.0,-2.2494916051486538,0.696649636490873
external_candidate,96,ocx_catalysis_static_control,40,144,8,0.0,41,0.0,-2.958607314841775,1.4057653461839943,0.0,-2.958607314841775,1.4057653461839943,0.0,-2.2494916051486538,0.696649636490873
external_candidate,96,shuffled_obelix_static_control,40,144,8,20.0,1,0.125,-1.5528419686577808,0.0,0.125,-1.5528419686577808,0.0,0.25,-1.5528419686577808,0.0
external_candidate,96,safe_obelix_residual,40,144,8,0.0,41,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632
external_candidate,96,safe_estm_residual,40,144,8,0.0,41,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632
external_candidate,96,safe_borg_residual_control,40,144,8,0.0,41,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632
external_candidate,96,safe_ocx_residual_control,40,144,8,0.0,41,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632
external_candidate,96,safe_shuffled_obelix_control,40,144,8,0.0,41,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632
external_candidate,96,safe_multisource_residual,40,144,8,0.0,41,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632
external_candidate,96,safe_multisource_novelty_band,40,144,8,0.0,41,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632
external_candidate,97,uniform_random,40,144,8,9.0,12,0.0,-2.2494916051486538,0.696649636490873,0.125,-2.1870866433571443,0.6342446746993635,0.375,-1.5528419686577808,0.0
external_candidate,97,composition_novelty,40,144,8,0.0,41,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632
external_candidate,97,safe_target_novelty,40,144,8,0.0,40,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632,0.125,-1.5528419686577808,0.0
external_candidate,97,obelix_same_property_static,40,144,8,33.0,1,0.25,-1.5528419686577808,0.0,0.25,-1.5528419686577808,0.0,0.5,-1.5528419686577808,0.0
external_candidate,97,estm_transport_neighbor_static,40,144,8,45.0,5,0.375,-1.7212463990471711,0.16840443038939035,0.375,-1.7212463990471711,0.16840443038939035,0.75,-1.619788758288394,0.06694678963061329
external_candidate,97,borg_mechanical_static_control,40,144,8,0.0,41,0.0,-2.6989700043360187,1.146128035678238,0.0,-2.2494916051486538,0.696649636490873,0.0,-2.2494916051486538,0.696649636490873
external_candidate,97,ocx_catalysis_static_control,40,144,8,0.0,41,0.0,-2.958607314841775,1.4057653461839943,0.0,-2.958607314841775,1.4057653461839943,0.0,-2.2494916051486538,0.696649636490873
external_candidate,97,shuffled_obelix_static_control,40,144,8,5.0,16,0.0,-2.903089986991944,1.3502480183341634,0.125,-1.7212463990471711,0.16840443038939035,0.25,-1.5528419686577808,0.0
external_candidate,97,safe_obelix_residual,40,144,8,0.0,40,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632,0.125,-1.7212463990471711,0.16840443038939035
external_candidate,97,safe_estm_residual,40,144,8,0.0,41,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632
external_candidate,97,safe_borg_residual_control,40,144,8,0.0,41,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632
external_candidate,97,safe_ocx_residual_control,40,144,8,0.0,41,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632
external_candidate,97,safe_shuffled_obelix_control,40,144,8,0.0,41,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632
external_candidate,97,safe_multisource_residual,40,144,8,0.0,41,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632
external_candidate,97,safe_multisource_novelty_band,40,144,8,0.0,35,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632,0.125,-1.5528419686577808,0.0
external_candidate,98,uniform_random,40,144,8,0.0,33,0.0,-2.2494916051486538,0.696649636490873,0.0,-2.2494916051486538,0.696649636490873,0.25,-1.619788758288394,0.06694678963061329
external_candidate,98,composition_novelty,40,144,8,0.0,41,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632
external_candidate,98,safe_target_novelty,40,144,8,10.0,14,0.0,-2.903089986991944,1.3502480183341634,0.25,-1.5528419686577808,0.0,0.375,-1.5528419686577808,0.0
external_candidate,98,obelix_same_property_static,40,144,8,33.0,1,0.25,-1.5528419686577808,0.0,0.25,-1.5528419686577808,0.0,0.5,-1.5528419686577808,0.0
external_candidate,98,estm_transport_neighbor_static,40,144,8,45.0,5,0.375,-1.7212463990471711,0.16840443038939035,0.375,-1.7212463990471711,0.16840443038939035,0.75,-1.619788758288394,0.06694678963061329
external_candidate,98,borg_mechanical_static_control,40,144,8,0.0,41,0.0,-2.6989700043360187,1.146128035678238,0.0,-2.2494916051486538,0.696649636490873,0.0,-2.2494916051486538,0.696649636490873
external_candidate,98,ocx_catalysis_static_control,40,144,8,0.0,41,0.0,-2.958607314841775,1.4057653461839943,0.0,-2.958607314841775,1.4057653461839943,0.0,-2.2494916051486538,0.696649636490873
external_candidate,98,shuffled_obelix_static_control,40,144,8,17.0,4,0.125,-1.7212463990471711,0.16840443038939035,0.125,-1.7212463990471711,0.16840443038939035,0.25,-1.7212463990471711,0.16840443038939035
external_candidate,98,safe_obelix_residual,40,144,8,1.0,20,0.0,-2.690369832574101,1.13752786391632,0.125,-1.7212463990471711,0.16840443038939035,0.25,-1.5528419686577808,0.0
external_candidate,98,safe_estm_residual,40,144,8,4.0,17,0.0,-3.8538719643217614,2.3010299956639804,0.125,-1.7212463990471711,0.16840443038939035,0.25,-1.5528419686577808,0.0
external_candidate,98,safe_borg_residual_control,40,144,8,4.0,17,0.0,-3.8538719643217614,2.3010299956639804,0.125,-1.7212463990471711,0.16840443038939035,0.25,-1.5528419686577808,0.0
external_candidate,98,safe_ocx_residual_control,40,144,8,0.0,21,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632,0.25,-1.5528419686577808,0.0
external_candidate,98,safe_shuffled_obelix_control,40,144,8,10.0,14,0.0,-2.903089986991944,1.3502480183341634,0.25,-1.5528419686577808,0.0,0.375,-1.5528419686577808,0.0
external_candidate,98,safe_multisource_residual,40,144,8,0.0,24,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632,0.25,-1.5528419686577808,0.0
external_candidate,98,safe_multisource_novelty_band,40,144,8,0.0,24,0.0,-2.690369832574101,1.13752786391632,0.0,-2.382999658879101,0.8301576902213201,0.125,-1.5528419686577808,0.0
external_candidate,99,uniform_random,40,144,8,20.0,1,0.125,-2.000869458712629,0.4480274900548482,0.125,-2.000869458712629,0.4480274900548482,0.25,-1.5528419686577808,0.0
external_candidate,99,composition_novelty,40,144,8,0.0,41,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632
external_candidate,99,safe_target_novelty,40,144,8,0.0,41,0.0,-3.022733787572707,1.4698918189149264,0.0,-3.022733787572707,1.4698918189149264,0.0,-2.903089986991944,1.3502480183341634
external_candidate,99,obelix_same_property_static,40,144,8,33.0,1,0.25,-1.5528419686577808,0.0,0.25,-1.5528419686577808,0.0,0.5,-1.5528419686577808,0.0
external_candidate,99,estm_transport_neighbor_static,40,144,8,45.0,5,0.375,-1.7212463990471711,0.16840443038939035,0.375,-1.7212463990471711,0.16840443038939035,0.75,-1.619788758288394,0.06694678963061329
external_candidate,99,borg_mechanical_static_control,40,144,8,0.0,41,0.0,-2.6989700043360187,1.146128035678238,0.0,-2.2494916051486538,0.696649636490873,0.0,-2.2494916051486538,0.696649636490873
external_candidate,99,ocx_catalysis_static_control,40,144,8,0.0,41,0.0,-2.958607314841775,1.4057653461839943,0.0,-2.958607314841775,1.4057653461839943,0.0,-2.2494916051486538,0.696649636490873
external_candidate,99,shuffled_obelix_static_control,40,144,8,0.0,41,0.0,-2.7619538968712045,1.2091119282134237,0.0,-2.2992962828549808,0.7464543141972,0.0,-2.2992962828549808,0.7464543141972
external_candidate,99,safe_obelix_residual,40,144,8,0.0,41,0.0,-2.903089986991944,1.3502480183341634,0.0,-2.903089986991944,1.3502480183341634,0.0,-2.903089986991944,1.3502480183341634
external_candidate,99,safe_estm_residual,40,144,8,0.0,41,0.0,-3.022733787572707,1.4698918189149264,0.0,-3.022733787572707,1.4698918189149264,0.0,-2.903089986991944,1.3502480183341634
external_candidate,99,safe_borg_residual_control,40,144,8,0.0,41,0.0,-3.022733787572707,1.4698918189149264,0.0,-3.022733787572707,1.4698918189149264,0.0,-2.903089986991944,1.3502480183341634
external_candidate,99,safe_ocx_residual_control,40,144,8,0.0,41,0.0,-3.022733787572707,1.4698918189149264,0.0,-3.022733787572707,1.4698918189149264,0.0,-2.903089986991944,1.3502480183341634
external_candidate,99,safe_shuffled_obelix_control,40,144,8,0.0,41,0.0,-3.022733787572707,1.4698918189149264,0.0,-3.022733787572707,1.4698918189149264,0.0,-2.903089986991944,1.3502480183341634
external_candidate,99,safe_multisource_residual,40,144,8,0.0,41,0.0,-2.903089986991944,1.3502480183341634,0.0,-2.903089986991944,1.3502480183341634,0.0,-2.903089986991944,1.3502480183341634
external_candidate,99,safe_multisource_novelty_band,40,144,8,0.0,41,0.0,-2.903089986991944,1.3502480183341634,0.0,-2.690369832574101,1.13752786391632,0.0,-2.690369832574101,1.13752786391632
hard_ood_40pct,0,uniform_random,40,58,3,1.0,20,0.0,-3.05453141486818,0.3641615822940789,0.3333333333333333,-3.022733787572707,0.33236395499860594,1.0,-2.690369832574101,-4.440892098500626e-16
hard_ood_40pct,0,composition_novelty,40,58,3,13.0,8,0.3333333333333333,-2.690369832574101,-4.440892098500626e-16,0.3333333333333333,-2.690369832574101,-4.440892098500626e-16,0.6666666666666666,-2.690369832574101,-4.440892098500626e-16
hard_ood_40pct,0,safe_target_novelty,40,58,3,13.0,12,0.0,-4.129011186239425,1.4386413536653238,0.6666666666666666,-2.690369832574101,-4.440892098500626e-16,0.6666666666666666,-2.690369832574101,-4.440892098500626e-16
hard_ood_40pct,0,obelix_same_property_static,40,58,3,38.0,2,0.6666666666666666,-2.690369832574101,-4.440892098500626e-16,1.0,-2.690369832574101,-4.440892098500626e-16,1.0,-2.690369832574101,-4.440892098500626e-16
hard_ood_40pct,0,estm_transport_neighbor_static,40,58,3,51.0,1,1.0,-2.690369832574101,-4.440892098500626e-16,1.0,-2.690369832574101,-4.440892098500626e-16,1.0,-2.690369832574101,-4.440892098500626e-16
hard_ood_40pct,0,borg_mechanical_static_control,40,58,3,3.0,18,0.0,-3.8538719643217614,1.1635021317476602,0.3333333333333333,-2.903089986991944,0.21272015441784298,1.0,-2.690369832574101,-4.440892098500626e-16
hard_ood_40pct,0,ocx_catalysis_static_control,40,58,3,0.0,41,0.0,-3.0296531237699065,0.33928329119580525,0.0,-3.0296531237699065,0.33928329119580525,0.0,-3.0296531237699065,0.33928329119580525
hard_ood_40pct,0,shuffled_obelix_static_control,40,58,3,0.0,27,0.0,-4.4388986163509445,1.7485287837768433,0.0,-3.3809643969347203,0.6905945643606191,0.6666666666666666,-2.690369832574101,-4.440892098500626e-16
hard_ood_40pct,0,safe_obelix_residual,40,58,3,12.0,12,0.0,-4.129011186239425,1.4386413536653238,0.6666666666666666,-2.690369832574101,-4.440892098500626e-16,0.6666666666666666,-2.690369832574101,-4.440892098500626e-16
hard_ood_40pct,0,safe_estm_residual,40,58,3,17.0,10,0.3333333333333333,-2.690369832574101,-4.440892098500626e-16,0.6666666666666666,-2.690369832574101,-4.440892098500626e-16,0.6666666666666666,-2.690369832574101,-4.440892098500626e-16
hard_ood_40pct,0,safe_borg_residual_control,40,58,3,13.0,12,0.0,-4.129011186239425,1.4386413536653238,0.6666666666666666,-2.690369832574101,-4.440892098500626e-16,0.6666666666666666,-2.690369832574101,-4.440892098500626e-16
hard_ood_40pct,0,safe_ocx_residual_control,40,58,3,13.0,12,0.0,-4.129011186239425,1.4386413536653238,0.6666666666666666,-2.690369832574101,-4.440892098500626e-16,0.6666666666666666,-2.690369832574101,-4.440892098500626e-16
hard_ood_40pct,0,safe_shuffled_obelix_control,40,58,3,13.0,12,0.0,-4.129011186239425,1.4386413536653238,0.6666666666666666,-2.690369832574101,-4.440892098500626e-16,0.6666666666666666,-2.690369832574101,-4.440892098500626e-16
hard_ood_40pct,0,safe_multisource_residual,40,58,3,16.0,11,0.0,-3.987162775294828,1.2967929427207268,0.6666666666666666,-2.690369832574101,-4.440892098500626e-16,0.6666666666666666,-2.690369832574101,-4.440892098500626e-16
hard_ood_40pct,0,safe_multisource_novelty_band,40,58,3,6.0,15,0.0,-4.471083299722345,1.7807134671482436,0.3333333333333333,-2.690369832574101,-4.440892098500626e-16,0.6666666666666666,-2.690369832574101,-4.440892098500626e-16
hard_ood_40pct,1,uniform_random,40,58,3,0.0,41,0.0,-3.987162775294828,1.2967929427207268,0.0,-3.987162775294828,1.2967929427207268,0.0,-3.0963674839157624,0.4059976513416612
hard_ood_40pct,1,composition_novelty,40,58,3,18.0,3,0.3333333333333333,-2.690369832574101,-4.440892098500626e-16,0.3333333333333333,-2.690369832574101,-4.440892098500626e-16,0.6666666666666666,-2.690369832574101,-4.440892098500626e-16
hard_ood_40pct,1,safe_target_novelty,40,58,3,0.0,25,0.0,-3.05453141486818,0.3641615822940789,0.0,-3.0296531237699065,0.33928329119580525,0.3333333333333333,-3.022733787572707,0.33236395499860594
hard_ood_40pct,1,obelix_same_property_static,40,58,3,38.0,2,0.6666666666666666,-2.690369832574101,-4.440892098500626e-16,1.0,-2.690369832574101,-4.440892098500626e-16,1.0,-2.690369832574101,-4.440892098500626e-16
hard_ood_40pct,1,estm_transport_neighbor_static,40,58,3,51.0,1,1.0,-2.690369832574101,-4.440892098500626e-16,1.0,-2.690369832574101,-4.440892098500626e-16,1.0,-2.690369832574101,-4.440892098500626e-16
hard_ood_40pct,1,borg_mechanical_static_control,40,58,3,3.0,18,0.0,-3.8538719643217614,1.1635021317476602,0.3333333333333333,-2.903089986991944,0.21272015441784298,1.0,-2.690369832574101,-4.440892098500626e-16
hard_ood_40pct,1,ocx_catalysis_static_control,40,58,3,0.0,41,0.0,-3.0296531237699065,0.33928329119580525,0.0,-3.0296531237699065,0.33928329119580525,0.0,-3.0296531237699065,0.33928329119580525
hard_ood_40pct,1,shuffled_obelix_static_control,40,58,3,1.0,20,0.0,-3.0963674839157624,0.4059976513416612,0.3333333333333333,-2.690369832574101,-4.440892098500626e-16,1.0,-2.690369832574101,-4.440892098500626e-16
hard_ood_40pct,1,safe_obelix_residual,40,58,3,19.0,2,0.3333333333333333,-2.690369832574101,-4.440892098500626e-16,0.3333333333333333,-2.690369832574101,-4.440892098500626e-16,0.3333333333333333,-2.690369832574101,-4.440892098500626e-16
hard_ood_40pct,1,safe_estm_residual,40,58,3,0.0,29,0.0,-3.05453141486818,0.3641615822940789,0.0,-3.05453141486818,0.3641615822940789,0.3333333333333333,-3.022733787572707,0.33236395499860594
